排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%
22,03328,交通银行,77.84,73.35,73.49,43.88,63.58,73.22,7.34,0.62,6.01,,0.49,
23,09999,网易,4.75,33.08,44.7,0.5,42.88,49.67,193.8,-0.21,16.23,,3.31,
24,02359,药明康德,91.69,103.99,99.83,85.92,101.23,90.73,205.2,0.88,24.4,,6.34,
25,01658,邮储银行,43.42,52.38,29.62,18.3,51.02,25.35,4.82,0.1,5.87,,0.5,
26,02388,中银香港,64.22,83.77,82.95,63.88,88.32,81.56,50.0,-0.79,13.18,,1.47,
27,03690,美团-W,-4.92,82.19,60.63,-1.51,96.46,52.21,85.55,-2.4,-11.88,,3.11,
28,00386,中国石油化工股份,51.12,77.97,5.31,28.92,78.53,3.72,4.31,0.47,12.76,,0.55,
29,02888,渣打集团,82.37,87.58,98.38,88.47,87.61,96.49,235.8,-0.92,12.21,,1.42,
30,00388,香港交易所,13.39,96.28,44.05,17.77,104.43,28.5,405.0,-0.3,27.22,,9.31,
31,02513,智谱,21.19,2.3,24.08,61.64,6.25,38.69,1043.0,-13.3,-93.36,,-4.69,
32,02475,立讯精密,53.67,67.54,,64.85,64.48,,61.6,-2.84,24.79,,4.49,
33,09633,农夫山泉,19.11,53.44,7.25,29.23,59.08,1.66,42.16,-0.85,26.99,,10.85,
34,00728,中国电信,65.06,77.0,20.55,70.41,62.22,17.04,4.67,-0.21,12.05,,0.81,
35,00998,中信银行,85.0,83.19,39.42,46.91,79.76,35.36,7.51,0.74,5.24,,0.5,
36,06030,中信证券,17.04,9.46,41.48,18.53,21.34,42.72,26.5,-0.9,10.98,,1.19,
37,00992,联想集团,58.02,77.42,95.85,76.5,87.05,94.09,31.34,-5.09,62.26,,6.87,
38,02259,紫金黄金国际,46.46,99.95,9.37,40.76,94.69,-4.64,137.8,2.0,18.67,,5.04,
39,03993,洛阳钼业,-2.85,59.29,6.76,6.49,60.58,4.68,17.09,-3.12,13.53,,3.63,
40,03986,兆易创新,77.91,0.09,22.29,100.57,-4.27,40.94,517.5,-6.59,112.59,,12.68,
41,01276,恒瑞医药,16.61,23.85,3.13,6.31,31.97,6.2,54.25,1.02,39.61,,5.0,
42,06809,澜起科技,85.27,9.92,42.17,105.73,3.85,55.4,290.8,-6.5,123.86,,15.05,
43,00267,中信股份,89.97,84.83,38.01,67.26,54.48,33.54,12.2,0.58,5.46,,0.41,
44,06160,百济神州,86.67,104.94,78.74,71.85,99.27,31.63,220.8,3.18,66.46,,10.02,
45,00016,新鸿基地产,64.51,45.84,34.63,43.45,44.37,41.26,117.3,0.09,15.45,,0.55,
46,02328,中国财险,8.18,56.9,33.72,3.71,67.2,24.95,15.25,-1.23,8.04,,1.02,
47,02338,潍柴动力,38.93,51.83,58.08,58.1,45.41,61.07,35.3,-1.12,24.09,,2.85,
48,02378,保诚,58.24,41.26,31.92,24.86,47.46,37.63,109.2,-0.91,8.82,,1.78,
49,02601,中国太保,11.38,40.8,-0.79,13.62,46.87,4.43,28.2,-1.88,4.51,,0.75,
50,00001,长和,42.1,69.16,85.74,31.85,79.18,89.31,70.4,0.43,7.14,,0.47,
51,00669,创科实业,32.24,79.61,95.89,50.95,87.45,98.06,141.3,-0.49,25.36,,4.42,
52,01919,中远海控,108.0,111.38,89.89,93.25,104.41,59.13,16.7,1.58,9.06,,0.96,
53,02611,国泰海通,58.14,3.55,23.7,41.81,10.86,23.02,14.42,0.49,10.24,,0.69,
54,06951,三环集团,74.7,95.69,,84.44,89.55,,124.9,-2.12,77.51,,9.44,
55,01109,华润置地,72.91,81.38,49.51,70.61,59.77,40.61,34.24,0.82,8.68,,0.76,
56,02476,胜宏科技,63.31,28.71,10.88,88.82,24.25,,241.4,-5.92,45.31,,10.69,
57,01378,中国宏桥,17.25,66.86,-5.24,19.21,54.39,-3.73,22.96,-1.54,9.0,,1.55,
58,01347,华虹宏力,20.64,-9.83,40.71,44.93,-8.26,59.63,128.9,-7.86,279.18,,4.0,
59,01339,中国人民保险集团,0.03,51.2,0.2,-3.57,65.44,-1.33,5.03,-1.86,4.71,,0.61,
60,00066,港铁公司,62.0,90.61,32.6,61.66,92.31,38.27,32.86,0.24,8.96,,1.0,
61,02020,安踏体育,7.9,41.59,32.09,3.9,54.52,39.92,72.1,-0.07,13.4,,2.77,
62,02269,药明生物,86.81,104.22,85.31,66.51,97.62,46.64,48.58,5.24,37.05,,3.84,
63,02714,牧原股份,93.26,111.03,18.13,78.54,97.31,4.24,34.84,4.56,18.45,,2.06,
64,09992,泡泡玛特,12.89,8.05,0.34,24.44,17.41,3.13,150.1,-2.21,14.13,,8.17,
65,03692,翰森制药,32.32,67.36,11.78,38.5,74.14,1.77,32.88,-0.18,32.42,,5.08,
66,00002,中电控股,87.89,102.53,96.21,100.32,110.38,91.25,78.25,-0.32,18.24,,1.79,
67,00175,吉利汽车,39.55,44.07,26.88,34.98,47.0,32.45,18.26,-2.2,10.38,,1.81,
68,06690,海尔智家,15.16,42.81,13.73,10.39,55.66,16.33,20.82,-0.19,9.31,,1.38,
69,00762,中国联通,6.91,27.62,4.76,12.47,26.08,7.31,6.27,-0.95,10.62,,0.45,
70,03288,海天味业,31.52,77.46,36.14,25.52,81.16,37.23,32.06,0.56,22.95,,3.94,
71,06818,中国光大银行,6.03,22.83,10.11,5.88,23.75,12.77,2.98,-0.5,4.14,,0.31,
72,06031,三一重工,12.69,31.6,7.72,1.38,36.18,13.63,18.9,0.75,18.4,,1.69,
73,06936,顺丰控股,14.96,85.04,51.6,-4.4,88.71,45.18,32.48,1.12,13.4,,1.44,
74,01024,快手-W,-0.02,12.45,-9.32,-12.12,21.42,-9.12,39.38,-1.75,8.7,,1.84,
75,01801,信达生物,76.24,92.8,74.43,72.15,84.77,37.52,96.65,1.36,187.1,,7.82,
76,00788,中国铁塔,26.19,58.59,8.41,25.75,71.58,8.6,9.32,-1.32,10.8,,0.69,
77,01038,长江基建集团,101.42,106.18,72.48,99.05,105.89,60.57,64.55,0.39,6.46,,1.1,
78,01113,长实集团,35.0,50.11,47.88,35.07,55.1,56.39,45.7,-0.44,12.09,,0.4,
79,06886,华泰证券,106.24,52.98,24.55,95.24,46.24,16.93,17.05,0.29,7.84,,0.76,
80,01377,鼎泰高科,23.21,56.46,,44.38,55.12,,360.8,-2.7,219.64,,45.01,
81,00027,银河娱乐,85.51,108.04,24.83,83.93,108.19,7.36,34.88,0.98,14.26,,1.81,
82,00688,中国海外发展,81.61,77.28,42.17,62.87,33.79,35.14,13.89,3.5,10.82,,0.35,
83,02423,贝壳-W,14.26,84.33,51.6,21.25,84.12,39.97,43.98,-0.54,39.67,,2.13,
84,01898,中煤能源,85.66,93.63,8.53,68.48,54.96,6.79,11.28,1.9,9.29,,0.81,
85,09973,奇瑞汽车,29.76,60.29,21.61,25.46,60.28,26.18,25.62,-1.08,7.18,,2.38,
86,03606,福耀玻璃,52.76,84.13,36.13,38.14,85.28,22.69,56.75,0.27,15.41,,3.37,
87,01988,民生银行,18.97,57.86,21.46,9.88,70.84,20.17,3.37,-0.74,4.46,,0.23,
88,01766,中国中车,31.68,68.08,23.06,16.99,58.13,15.83,5.01,-0.2,9.52,,0.72,
89,02600,中国铝业,20.17,56.05,-8.72,23.38,33.41,-6.11,8.35,-2.51,8.7,,1.57,
90,01336,新华保险,4.66,25.21,-4.15,6.55,35.86,1.25,45.08,-2.68,3.42,,1.0,
91,01816,中广核电力,-3.06,53.11,-0.79,-4.2,54.52,6.23,2.77,-0.54,13.17,,0.98,
92,02057,中通快递-W,26.99,52.02,52.61,-0.09,52.67,62.44,182.8,1.44,13.56,,2.0,
93,01972,太古地产,88.31,109.57,41.19,82.77,101.61,24.52,24.16,-0.41,42.15,,0.51,
94,01776,广发证券,58.45,44.65,49.17,45.74,39.84,36.21,17.41,0.52,7.78,,0.87,
95,00012,恒基地产,35.77,69.23,8.72,18.94,62.79,11.26,27.18,0.44,23.28,,0.41,
96,06990,科伦博泰生物,82.19,94.64,84.59,66.02,86.69,55.12,542.5,3.83,708.5,,20.59,
97,00006,电能实业,109.9,110.58,52.22,102.92,101.53,47.97,60.65,0.5,7.22,,1.25,
98,06099,招商证券,10.24,1.79,39.96,27.0,1.57,47.35,14.74,-2.06,8.62,,0.91,
99,01171,兖矿能源,62.62,85.47,23.41,56.15,58.61,20.75,12.64,1.69,11.64,,1.46,
100,06613,蓝思科技,102.54,25.07,44.82,100.08,9.42,36.84,24.0,1.95,33.22,,2.05,
