排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%
31,02888,渣打集团,79.48,91.39,98.56,71.2,91.46,96.49,236.0,1.64,12.23,,1.42,
32,09633,农夫山泉,48.35,77.72,20.55,30.61,55.89,1.66,44.32,4.78,28.37,,11.41,
33,02475,立讯精密,85.44,73.18,,94.25,70.84,,62.1,-1.97,24.99,,4.52,
34,06030,中信证券,50.32,47.7,51.15,26.2,58.72,42.72,27.44,1.25,11.37,,1.23,
35,00998,中信银行,-6.4,81.45,36.45,-13.58,82.34,35.36,7.43,1.23,5.18,,0.49,
36,00728,中国电信,-16.51,38.05,13.15,-14.24,36.48,17.04,4.5,-0.11,11.6,,0.78,
37,03993,洛阳钼业,91.08,83.61,19.4,92.61,71.07,4.68,18.89,-1.1,14.95,,4.02,
38,02259,紫金黄金国际,97.96,117.73,11.99,87.62,103.69,-4.64,144.0,5.03,30.92,,5.91,
39,01276,恒瑞医药,58.7,67.09,12.83,64.71,68.22,6.2,57.95,-0.94,42.31,,5.34,
40,00992,联想集团,112.05,98.39,108.96,108.18,83.43,94.09,29.0,3.2,24.01,,6.01,
41,02328,中国财险,15.99,79.87,44.31,58.27,82.67,24.95,15.82,-0.82,8.34,,1.06,
42,03986,兆易创新,75.61,-5.19,21.04,78.97,-8.39,40.94,501.0,-5.11,109.0,,12.27,
43,00267,中信股份,13.29,57.1,34.44,-1.34,48.97,33.54,12.04,1.26,5.39,,0.4,
44,00016,新鸿基地产,21.56,45.24,33.8,15.78,47.31,41.26,116.7,1.13,15.37,,0.54,
45,06160,百济神州,94.1,108.25,71.26,86.39,107.67,31.63,213.2,1.52,64.17,,9.68,
46,06809,澜起科技,28.86,-4.74,35.55,34.4,-1.28,55.4,257.6,-4.31,109.72,,13.34,
47,02338,潍柴动力,96.32,53.84,61.19,90.87,35.23,61.07,36.38,3.82,24.83,,2.93,
48,02601,中国太保,-10.47,58.54,5.12,-6.71,62.04,4.43,29.26,-0.88,4.68,,0.78,
49,00001,长和,50.01,100.43,95.0,52.32,102.54,89.31,73.0,-0.34,23.61,,0.5,
50,02378,保诚,8.32,63.27,34.96,1.77,79.37,37.63,110.6,1.94,8.94,,1.8,
51,00669,创科实业,100.27,100.81,104.11,103.86,96.26,98.06,147.9,0.89,26.55,,4.63,
52,02611,国泰海通,20.93,18.82,24.37,11.77,40.72,23.02,14.47,0.35,10.3,,0.69,
53,02476,胜宏科技,111.83,28.42,14.35,107.52,15.54,,255.2,-0.39,47.9,,11.3,
54,01378,中国宏桥,76.93,70.04,-0.17,67.37,62.63,-3.73,24.38,0.83,9.55,,1.65,
55,01347,华虹宏力,73.97,-2.4,45.02,68.31,-3.05,59.63,137.5,-2.62,425.21,,4.53,
56,01919,中远海控,38.79,105.17,68.57,16.89,107.34,59.13,15.52,0.65,8.42,,0.89,
57,01109,华润置地,21.45,46.6,41.61,18.67,42.21,40.61,32.9,0.24,8.34,,0.73,
58,01339,中国人民保险集团,6.4,81.38,6.42,35.05,87.89,-1.33,5.26,-1.03,4.93,,0.64,
59,06951,三环集团,88.16,67.34,,88.48,59.29,,107.1,0.09,66.46,,8.09,
60,02020,安踏体育,9.54,73.9,43.96,-5.79,80.93,39.92,75.45,1.28,14.03,,2.9,
61,03692,翰森制药,86.78,98.51,19.77,52.31,77.48,1.77,34.54,4.92,34.05,,5.34,
62,09992,泡泡玛特,15.63,18.01,2.83,24.64,28.09,3.13,154.4,-2.15,14.54,,8.41,
63,00175,吉利汽车,7.13,67.48,32.36,-6.72,66.86,32.45,19.01,3.2,11.9,,1.9,
64,00066,港铁公司,31.19,85.96,31.85,-1.52,75.74,38.27,32.78,2.76,13.9,,1.06,
65,06690,海尔智家,-3.23,58.39,16.96,-12.2,69.04,16.33,21.2,1.05,9.48,,1.4,
66,00002,中电控股,70.86,104.39,98.22,41.42,104.64,91.25,77.95,0.45,18.17,,1.78,
67,00762,中国联通,-20.87,28.19,7.21,-17.55,27.83,7.31,6.37,-0.39,8.8,,0.48,
68,02714,牧原股份,78.86,96.06,14.38,31.92,80.29,4.24,33.7,5.18,17.84,,1.99,
69,01024,快手-W,59.13,58.56,-3.53,69.13,52.44,-9.12,44.32,0.32,9.79,,2.07,
70,03288,海天味业,29.39,89.37,41.48,14.22,82.83,37.23,32.74,2.96,23.44,,4.03,
71,02269,药明生物,93.83,101.5,76.71,105.77,107.32,46.64,46.12,0.57,35.18,,3.64,
72,06031,三一重工,-5.77,63.98,16.18,14.85,70.85,13.63,19.92,-2.06,19.4,,1.79,
73,06818,中国光大银行,-15.27,34.12,16.39,-12.85,40.32,12.77,3.05,-0.49,4.24,,0.32,
74,06936,顺丰控股,26.73,102.8,58.11,-5.75,99.78,45.18,33.26,2.72,13.72,,1.47,
75,00788,中国铁塔,0.41,94.86,16.3,15.59,95.67,8.6,9.74,0.1,13.32,,0.76,
76,01801,信达生物,115.08,94.45,76.07,112.03,82.38,37.52,97.3,2.58,188.36,,7.88,
77,01113,长实集团,13.58,82.14,55.63,8.47,81.36,56.39,47.1,0.47,15.2,,0.42,
78,02423,贝壳-W,88.85,94.91,58.55,74.59,82.07,39.97,45.52,3.55,41.37,,2.2,
79,01038,长江基建集团,13.3,86.26,57.64,-1.69,94.09,60.57,61.4,0.33,18.72,,1.21,
80,01377,鼎泰高科,83.41,53.02,,102.46,45.71,,362.4,-7.08,220.62,,45.21,
81,09973,奇瑞汽车,46.76,73.31,25.62,48.73,61.79,26.18,26.16,1.24,7.33,,2.43,
82,01988,民生银行,3.35,78.88,26.0,-1.67,89.22,20.17,3.45,0.29,4.57,,0.23,
83,06886,华泰证券,30.02,41.19,20.46,39.48,47.33,16.93,16.69,-0.71,7.68,,0.75,
84,02600,中国铝业,76.3,45.24,-5.14,75.55,36.64,-6.11,8.72,1.45,9.09,,1.64,
85,01898,中煤能源,88.64,63.2,7.83,58.73,34.56,6.79,11.23,4.56,9.25,,0.8,
86,03606,福耀玻璃,22.5,88.94,36.86,27.03,89.0,22.69,56.95,1.7,14.79,,3.35,
87,01336,新华保险,12.31,46.19,2.29,59.44,52.9,1.25,47.0,-3.01,3.56,,1.05,
88,01766,中国中车,18.2,67.16,25.36,27.6,64.74,15.83,5.07,0.9,9.63,,0.73,
89,00027,银河娱乐,3.48,93.94,16.02,14.89,97.15,7.36,33.12,0.73,13.59,,1.74,
90,01816,中广核电力,12.65,67.2,5.53,-0.26,57.03,6.23,2.87,1.41,13.62,,1.02,
91,00688,中国海外发展,11.29,28.0,31.97,6.75,25.67,35.14,13.19,0.38,10.27,,0.34,
92,02057,中通快递-W,24.27,75.37,58.57,37.62,78.62,62.44,186.4,-0.05,13.83,,2.04,
93,01972,太古地产,52.13,108.18,39.91,24.59,98.24,24.52,24.04,2.82,41.94,,0.51,
94,00358,江西铜业股份,92.92,91.91,19.63,97.27,80.5,6.01,39.0,-2.06,14.62,,1.42,
95,01776,广发证券,73.29,45.65,46.57,84.26,51.13,36.21,17.22,-0.4,7.69,,0.86,
96,00012,恒基地产,9.94,73.59,10.13,-0.49,61.55,11.26,27.38,1.86,23.45,,0.41,
97,06099,招商证券,88.05,10.76,46.0,89.2,7.22,47.35,15.21,-0.33,8.89,,0.94,
98,09987,百胜中国,53.71,98.79,37.03,67.69,98.11,23.05,377.4,-0.47,17.06,,3.1,
99,01929,周大福,83.75,92.23,39.04,51.61,65.17,14.53,13.03,6.63,14.28,,4.15,
100,06618,京东健康,62.75,112.12,3.2,46.88,100.73,-7.28,40.08,2.93,21.48,,1.93,
