排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%
39,01276,恒瑞医药,3.63,44.35,4.7,21.06,68.22,6.2,54.85,-2.14,40.04,,5.05,
40,03986,兆易创新,71.49,-5.19,21.04,69.09,-8.39,40.94,501.0,-2.72,109.0,,12.27,
41,06809,澜起科技,78.53,4.84,41.37,56.79,-1.28,55.4,286.8,1.34,122.16,,14.85,
42,00267,中信股份,11.47,53.16,31.09,10.39,48.97,33.54,11.89,0.0,5.32,,0.4,
43,02259,紫金黄金国际,46.21,95.53,5.31,66.13,103.69,-4.64,128.2,-5.46,27.53,,5.26,
44,02328,中国财险,-11.32,67.94,35.4,-8.82,82.67,24.95,15.34,-1.16,8.08,,1.03,
45,00016,新鸿基地产,37.76,49.15,35.04,32.81,47.31,41.26,117.6,0.0,15.49,,0.55,
46,06160,百济神州,96.17,108.93,77.18,93.18,107.67,31.63,219.4,1.29,66.04,,9.96,
47,02338,潍柴动力,72.4,49.25,59.06,86.67,35.23,61.07,35.64,-2.09,24.33,,2.87,
48,02601,中国太保,-1.25,52.83,2.66,-10.62,62.04,4.43,28.82,0.35,4.61,,0.77,
49,00001,长和,32.75,95.38,92.51,21.45,102.54,89.31,72.3,1.47,23.39,,0.48,
50,02378,保诚,-4.53,48.71,27.36,-5.83,79.37,37.63,107.1,0.0,8.65,,1.74,
51,00669,创科实业,76.35,93.52,100.38,79.26,96.26,98.06,144.9,0.07,26.01,,4.54,
52,06951,三环集团,98.19,92.72,,99.42,59.29,,130.8,9.0,81.17,,9.88,
53,01347,华虹宏力,93.73,5.39,49.9,85.05,-3.05,59.63,147.2,3.08,455.21,,4.57,
54,02611,国泰海通,30.99,17.09,23.7,10.46,40.72,23.02,14.42,1.19,10.24,,0.69,
55,01109,华润置地,74.64,58.96,48.81,71.12,42.21,40.61,34.12,-2.51,8.65,,0.76,
56,02476,胜宏科技,85.55,23.55,10.18,101.45,15.54,,238.6,-5.99,44.79,,10.56,
57,01919,中远海控,34.2,97.85,62.53,40.62,107.34,59.13,15.23,-0.33,8.26,,0.87,
58,01339,中国人民保险集团,-10.25,69.72,2.53,-11.84,87.89,-1.33,5.12,0.0,4.79,,0.63,
59,01378,中国宏桥,20.52,54.39,-6.16,70.76,62.63,-3.73,22.7,-7.12,8.89,,1.54,
60,09992,泡泡玛特,12.92,17.61,2.71,-3.17,28.09,3.13,154.2,2.12,14.52,,8.4,
61,03692,翰森制药,62.44,79.33,16.5,68.48,77.48,1.77,33.86,1.07,33.38,,5.24,
62,02020,安踏体育,2.6,56.74,32.98,6.66,80.93,39.92,72.35,-0.62,13.45,,2.78,
63,00066,港铁公司,37.41,75.18,27.54,33.95,75.74,38.27,32.32,0.06,8.81,,0.98,
64,02714,牧原股份,109.4,103.75,17.54,104.63,80.29,4.24,34.66,0.52,18.35,,2.05,
65,00002,中电控股,107.83,110.38,101.5,95.8,104.64,91.25,78.65,0.96,18.33,,1.8,
66,06690,海尔智家,18.76,56.11,16.11,9.99,69.04,16.33,21.1,0.09,9.44,,1.4,
67,00175,吉利汽车,-2.07,48.55,24.33,-1.47,66.86,32.45,17.91,-0.83,11.21,,1.79,
68,00762,中国联通,-10.26,21.86,4.64,-11.72,27.83,7.31,6.26,-0.95,8.65,,0.47,
69,02269,药明生物,73.16,99.92,75.18,78.09,107.32,46.64,45.72,0.04,34.87,,3.61,
70,03288,海天味业,37.87,83.14,38.03,32.37,82.83,37.23,32.3,-0.37,23.12,,3.97,
71,01024,快手-W,-13.48,28.04,-9.52,-4.12,52.44,-9.12,40.82,-1.73,9.02,,1.91,
72,06818,中国光大银行,-6.09,25.05,10.53,-8.42,40.32,12.77,2.98,-0.33,4.15,,0.31,
73,06031,三一重工,-10.65,40.58,5.15,-6.39,70.85,13.63,18.59,-2.16,18.1,,1.67,
74,06936,顺丰控股,15.31,91.42,51.1,33.25,99.78,45.18,32.42,-0.98,13.37,,1.44,
75,01113,长实集团,54.48,95.02,61.17,9.15,81.36,56.39,48.1,3.62,15.52,,0.42,
76,01801,信达生物,88.11,88.5,70.65,95.52,82.38,37.52,95.15,-0.42,184.19,,7.7,
77,00788,中国铁塔,5.31,72.11,8.32,3.29,95.67,8.6,9.31,0.0,10.8,,0.69,
78,01038,长江基建集团,71.48,106.66,65.89,15.57,94.09,60.57,63.15,3.52,6.32,,1.08,
79,02423,贝壳-W,56.22,88.85,54.4,79.43,82.07,39.97,44.6,-1.98,40.54,,2.16,
80,00027,银河娱乐,83.3,110.61,25.13,48.28,97.15,7.36,34.94,2.16,14.28,,1.81,
81,06886,华泰证券,66.85,48.93,23.07,28.64,47.33,16.93,16.92,1.81,7.78,,0.76,
82,01988,民生银行,5.28,73.52,23.73,4.24,89.22,20.17,3.41,-0.29,4.51,,0.23,
83,01377,鼎泰高科,43.62,48.41,,53.48,45.71,,351.0,-1.4,213.68,,43.79,
84,00688,中国海外发展,69.54,33.79,36.19,67.13,25.67,35.14,13.48,-2.03,10.5,,0.34,
85,09973,奇瑞汽车,-5.05,54.58,18.78,4.51,61.79,26.18,25.24,-0.63,7.07,,2.35,
86,03606,福耀玻璃,-4.78,79.49,31.2,4.08,89.0,22.69,55.4,-1.42,14.39,,3.26,
87,01898,中煤能源,58.9,49.36,1.94,77.08,34.56,6.79,10.81,-1.1,8.9,,0.77,
88,01336,新华保险,-5.42,38.74,-1.53,-6.37,52.9,1.25,45.86,-0.22,3.48,,1.02,
89,01816,中广核电力,5.65,58.75,2.2,6.5,57.03,6.23,2.82,0.0,13.38,,1.0,
90,01766,中国中车,-13.39,58.48,20.13,-5.66,64.74,15.83,4.95,-1.3,9.39,,0.71,
91,02600,中国铝业,17.43,34.5,-9.75,59.82,36.64,-6.11,8.23,-6.21,8.58,,1.55,
92,01972,太古地产,76.94,107.49,39.48,74.36,98.24,24.52,24.0,-0.33,41.87,,0.51,
93,02057,中通快递-W,-6.68,58.76,48.64,5.36,78.62,62.44,180.4,-1.15,13.38,,1.97,
94,01776,广发证券,52.32,43.71,45.47,55.44,51.13,36.21,17.14,-0.41,7.66,,0.86,
95,00100,MINIMAX-W,97.29,41.38,-3.08,90.05,22.01,-3.22,376.8,5.43,-9.03,,-1.99,
96,00012,恒基地产,16.46,67.83,7.88,20.93,61.55,11.26,27.06,-1.02,23.17,,0.41,
97,06099,招商证券,40.52,5.25,41.76,55.52,7.22,47.35,14.88,-0.67,8.7,,0.92,
98,09987,百胜中国,17.14,97.85,36.48,23.17,98.11,23.05,376.4,0.27,17.01,,3.09,
99,00003,香港中华煤气,1.43,63.36,17.65,-3.18,73.37,20.86,6.78,0.3,22.23,,2.13,
100,00358,江西铜业股份,40.72,76.38,11.67,64.84,80.5,6.01,36.46,-4.0,13.67,,1.33,
