排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%
27,510180,上证180ETF华安,-4.73,44.13,26.42,-0.13,53.45,36.29,3.95,0.08,12.09,67.82,1.23,42.48
28,159781,科创创业ETF易方达,3.93,10.32,34.62,6.77,11.29,55.73,1.11,1.28,43.6,61.89,,
29,562500,机器人ETF华夏,-7.64,16.52,12.64,-5.42,22.43,30.53,0.96,0.63,52.78,53.01,,
30,159530,机器人ETF易方达,-9.44,14.8,9.43,-5.79,19.87,21.54,1.33,0.76,,,,
31,159201,自由现金流ETF华夏,41.35,106.86,16.38,49.79,102.27,11.78,1.18,-0.42,,,,
32,512010,医药ETF易方达,3.46,89.71,70.14,43.09,101.65,43.6,0.39,-2.5,23.68,5.0,,
33,159928,消费ETF汇添富,-1.75,81.71,28.49,16.62,95.99,24.44,0.66,-1.35,19.49,17.65,3.41,1.64
34,510210,上证指数ETF富国,9.73,57.07,24.93,10.5,55.03,25.12,1.0,0.3,15.29,72.38,,
35,515220,煤炭ETF国泰,74.95,103.8,43.53,68.21,82.28,29.77,1.28,0.95,18.92,87.63,1.79,97.16
36,159206,卫星ETF永赢,-12.69,28.69,2.14,-7.41,33.21,14.25,1.35,1.12,,,,
37,159870,化工ETF鹏华,11.82,50.92,18.75,3.34,46.94,26.76,0.81,0.5,22.4,57.44,,
38,512070,证券保险ETF易方达,27.86,39.06,8.57,8.77,56.49,10.48,0.78,0.91,9.45,1.33,,
39,512690,酒ETF鹏华,-15.83,80.05,21.66,-10.48,102.12,20.54,0.42,-1.41,18.82,13.38,,
40,513630,XD港股低波红利ETF摩根,104.98,85.16,39.15,109.13,75.82,29.03,1.6,-0.06,,,,
41,512760,芯片ETF国泰,-6.92,4.87,37.1,3.94,6.4,56.85,1.1,0.45,88.55,74.29,,
42,516650,有色金属ETF华夏,34.73,78.69,6.55,9.56,69.32,-0.24,1.9,2.81,19.86,26.67,,
43,159611,电力ETF广发,-1.96,29.39,2.54,-3.09,34.28,21.83,1.02,-0.49,15.97,70.88,,
44,512800,银行ETF华宝,120.62,80.94,79.03,108.3,75.37,55.3,0.82,0.24,6.79,76.94,0.68,42.72
45,159852,软件ETF嘉实,-2.54,57.61,-3.02,-9.42,80.54,-3.49,0.68,-0.59,54.18,46.9,,
46,560860,工业有色ETF万家,6.8,53.2,11.46,-6.83,51.65,13.51,1.63,2.39,60.48,27.66,,
47,159869,游戏ETF华夏,-7.69,76.73,-2.73,-10.98,100.68,-4.78,1.07,-0.65,19.22,12.72,,
48,159755,电池ETF广发,2.32,31.56,2.77,-6.25,32.29,13.31,0.96,1.58,25.23,37.04,3.45,48.76
49,159307,红利低波100ETF博时,43.51,72.51,51.75,63.23,81.17,50.43,1.02,-0.97,8.64,77.83,,
50,512710,军工龙头ETF富国,1.12,36.1,-10.19,-5.74,45.22,-10.35,0.61,1.33,,,,
51,159363,创业板人工智能ETF华宝,22.77,39.27,45.51,25.37,33.84,55.09,1.26,1.37,,,,
52,516150,稀土ETF嘉实,2.52,33.73,11.34,-5.59,34.32,14.92,1.75,0.92,29.77,32.98,,
53,159263,价值ETF易方达,60.05,89.8,48.13,69.85,90.66,47.21,1.14,-0.7,,,,
54,159865,养殖ETF国泰,14.9,93.52,17.27,47.91,97.2,8.92,0.53,-2.03,22.77,52.81,,
55,512660,军工ETF国泰,-4.25,33.44,-6.16,-6.75,41.5,-2.15,1.11,0.91,45.72,13.15,3.23,52.16
56,588220,科创100ETF鹏华,20.25,33.16,44.68,34.03,25.94,50.41,1.82,-0.44,,,,
57,563300,中证2000ETF华泰柏瑞,12.04,50.15,28.61,18.19,46.01,31.23,1.41,0.07,39.59,67.95,,
58,515980,人工智能ETF华富,-1.57,18.04,38.0,0.76,23.64,59.7,1.02,1.39,51.93,83.3,,
59,512950,央企改革ETF华夏,0.71,38.78,33.23,1.53,41.63,42.73,1.5,0.47,15.73,82.64,,
60,159851,金融科技ETF华宝,6.4,49.84,-0.79,-7.81,60.18,-3.75,0.61,1.33,31.89,7.12,,
61,159967,创业板成长ETF华夏,9.76,25.13,38.85,10.85,21.16,53.08,0.81,2.14,,,,
62,159796,电池ETF汇添富,7.51,31.99,9.37,4.49,30.66,22.56,0.87,1.63,,,,
63,159259,成长ETF易方达,8.25,22.55,38.69,10.58,18.27,51.65,1.34,1.74,,,,
