排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%
46,600000,浦发银行,-4.12,83.2,24.15,-7.45,90.71,16.38,9.18,0.11,5.97,66.94,0.41,28.33
47,688802,沐曦股份-U,79.48,11.01,62.2,78.76,9.91,68.52,747.0,4.43,-455.76,22.64,22.82,71.7
48,601601,中国太保,-9.73,82.23,4.38,-12.72,99.69,1.59,30.43,-0.16,5.43,0.86,0.92,7.46
49,000858,五 粮 液,13.64,84.59,15.79,14.58,81.83,13.07,75.12,-0.21,23.14,34.07,2.28,1.34
50,603986,兆易创新,93.59,-6.75,27.25,106.1,-9.04,47.83,404.5,-2.1,98.74,50.91,11.23,75.12
51,300394,天孚通信,96.93,41.13,41.65,100.76,15.96,37.98,257.16,7.13,129.16,96.46,46.91,97.56
52,601869,长飞光纤,99.51,7.92,41.25,108.31,-2.37,52.15,337.51,-2.39,241.47,94.23,19.63,96.01
53,688795,摩尔线程-U,56.13,16.29,23.99,48.33,14.81,32.97,584.31,2.06,-370.43,17.37,22.55,11.98
54,300476,胜宏科技,101.54,45.06,21.69,112.41,29.4,17.47,271.3,-2.9,56.97,87.27,15.32,92.3
55,002379,宏桥控股,74.53,98.1,13.63,69.56,95.24,6.89,20.2,-5.34,13.36,73.01,5.04,83.4
56,000338,潍柴动力,65.19,82.6,66.26,84.66,61.87,65.35,30.1,-2.7,23.0,97.03,2.73,94.02
57,002916,深南电路,91.64,32.06,56.66,103.4,19.14,58.15,377.98,-2.03,70.84,97.85,14.23,93.64
58,688008,澜起科技,70.23,7.12,43.85,77.95,6.5,60.01,210.22,-2.42,100.32,74.62,12.31,80.34
59,300408,三环集团,67.38,31.35,61.5,72.24,20.0,68.3,128.4,0.34,89.12,98.9,11.45,98.9
60,600150,中国船舶,-5.46,41.08,29.34,2.46,49.39,37.7,33.78,-0.32,22.48,26.17,1.7,21.1
61,688820,盛合晶微,89.79,4.86,25.0,102.35,1.85,,135.37,-1.91,255.85,25.32,17.44,25.32
62,300274,阳光电源,95.14,20.67,4.17,97.66,8.68,8.79,118.13,0.51,20.54,43.25,5.03,51.0
63,601816,京沪高铁,22.76,98.43,84.47,36.29,100.44,63.53,4.97,-0.8,18.21,2.95,1.16,4.08
64,601225,陕西煤业,67.04,88.33,63.84,81.73,79.35,52.37,25.08,-0.48,15.04,98.28,2.38,84.35
65,601919,中远海控,19.04,100.92,58.18,42.73,111.91,41.94,15.25,-1.1,9.29,58.09,0.99,29.52
66,002463,沪电股份,84.26,27.95,54.76,96.12,21.07,61.58,120.66,-1.91,53.97,97.37,13.83,97.89
67,002714,牧原股份,94.0,97.52,33.96,90.98,88.96,18.71,40.15,0.55,23.7,70.0,2.69,2.78
68,600309,万华化学,7.9,82.29,16.48,39.4,102.28,26.94,73.11,-2.6,17.39,60.86,2.05,8.37
69,688808,联讯仪器,95.68,43.82,57.36,98.37,28.51,,2212.0,-1.6,831.17,77.63,221.33,77.63
70,000651,格力电器,10.11,76.24,83.48,10.58,86.94,85.86,40.24,0.02,7.72,26.6,1.48,4.83
71,002938,鹏鼎控股,81.28,32.18,60.87,98.06,25.21,59.27,95.72,-5.23,58.55,97.65,6.45,97.13
72,000001,平安银行,13.35,90.16,84.68,11.18,95.12,72.1,11.25,0.0,5.07,29.47,0.47,7.8
73,000725,京东方Ａ,71.82,-3.72,39.54,82.59,-1.79,52.36,5.86,-1.18,36.48,57.32,1.6,71.96
74,600188,兖矿能源,90.14,71.46,51.18,105.33,43.32,46.98,21.5,-2.67,22.59,97.99,2.82,85.55
75,600919,江苏银行,54.18,96.28,101.9,56.78,96.61,96.54,11.69,0.17,5.94,77.66,0.81,89.14
76,002142,宁波银行,83.35,92.28,83.85,59.81,83.63,69.72,32.29,0.78,7.08,33.01,0.92,29.23
77,603288,海天味业,0.75,79.56,54.42,-2.18,91.2,55.91,36.2,-0.11,29.09,2.2,5.04,2.44
78,600690,海尔智家,1.25,75.37,25.5,-3.54,88.94,24.11,21.79,0.18,10.92,5.26,1.63,3.73
79,601066,中信建投,57.2,7.24,56.19,51.44,16.07,59.16,25.97,1.05,17.88,8.99,2.33,21.22
80,688072,拓荆科技,91.94,23.29,58.87,101.99,28.57,69.21,685.11,-2.55,121.12,76.62,27.48,96.66
81,003816,中国广核,2.29,32.48,16.39,6.86,34.47,33.87,3.91,-0.51,20.82,85.73,1.57,58.38
82,600406,国电南瑞,-12.68,82.58,15.34,0.08,89.32,18.36,23.69,-1.54,22.87,22.39,3.56,29.71
83,301377,鼎泰高科,89.65,17.67,50.92,95.61,9.75,53.64,445.0,-1.02,303.56,97.23,65.03,97.23
84,301666,大普微-UW,78.69,-1.37,19.3,94.48,-5.26,,430.0,-2.09,14449.32,21.95,233.86,21.95
85,688498,源杰科技,98.25,31.17,61.34,106.44,13.84,60.26,1500.68,5.02,524.75,70.89,74.0,97.28
86,300760,迈瑞医疗,39.85,90.31,30.23,36.36,91.07,23.46,153.39,-0.14,23.72,6.84,4.63,2.47
87,601898,中煤能源,65.07,52.28,8.97,81.5,39.83,12.17,13.93,-1.55,10.4,50.62,1.13,86.94
88,601668,中国建筑,-11.6,79.3,44.12,-5.99,98.76,36.68,4.44,-1.33,4.84,47.94,0.37,0.33
89,300433,蓝思科技,76.51,-4.19,27.07,84.5,-6.4,39.45,34.65,-1.7,53.18,82.44,3.35,77.37
90,601336,新华保险,10.12,55.03,3.5,13.44,78.23,2.69,58.49,-0.58,4.94,0.53,1.48,41.24
91,300604,长川科技,95.17,26.04,63.74,107.14,31.83,71.58,281.69,-1.89,115.62,52.44,35.71,98.8
92,601985,中国核电,5.39,42.75,70.93,5.64,49.81,81.84,8.82,0.11,22.04,83.88,1.51,27.61
93,600025,华能水电,5.43,71.4,65.26,2.64,80.55,63.41,9.71,0.21,21.19,72.49,2.55,71.29
94,601818,光大银行,-9.47,69.63,38.96,-11.0,86.15,32.03,3.02,-0.33,4.72,36.22,0.35,0.43
95,001399,惠科股份,68.32,-2.09,,76.75,-3.46,,23.88,-0.29,46.73,22.86,6.7,22.86
96,601688,华泰证券,55.24,9.36,14.19,26.86,23.92,12.41,19.56,0.88,10.07,17.27,0.99,37.61
97,603268,松发股份,56.84,82.41,84.06,62.05,82.84,79.47,173.26,1.35,50.52,63.3,16.74,85.93
98,600930,华电新能,11.42,4.82,0.22,14.53,2.96,3.83,4.2,-0.24,27.36,1.52,1.59,1.52
99,300033,同花顺,24.96,49.83,32.47,54.25,60.09,32.12,231.91,-0.89,52.25,51.2,24.97,94.59
100,001248,华润新能,3.42,6.26,,0.49,6.0,,13.08,0.15,32.43,35.48,1.88,35.48
