市场,信号日,代码,名称,排名,持有期,买入价,卖出价,收益%,实际持有交易日,数据补齐,日线J,周线J,月线J,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,策略
个股,2026-08-02,600036,招商银行,15,1,39.62,40.36,1.87,1,False,78.28,107.2,44.8,6.63,27.29,0.88,11.97,全样本(基准)
个股,2026-08-02,600150,中国船舶,52,1,35.18,35.1,-0.23,1,False,114.28,37.85,37.7,23.42,26.81,1.77,25.66,全样本(基准)
个股,2026-08-02,600183,生益科技,53,1,105.64,102.03,-3.42,1,False,12.23,-9.35,52.8,65.32,97.5,14.31,97.69,全样本(基准)
个股,2026-08-02,600188,兖矿能源,74,1,20.19,18.95,-6.14,1,False,18.88,22.85,46.98,21.21,96.92,2.65,78.14,全样本(基准)
个股,2026-08-02,600276,恒瑞医药,38,1,54.08,53.0,-2.0,1,False,42.48,80.65,27.32,44.21,5.67,5.64,3.84,全样本(基准)
个股,2026-08-02,600309,万华化学,60,1,74.51,75.3,1.06,1,False,77.63,82.01,26.94,17.72,63.33,2.09,9.47,全样本(基准)
个股,2026-08-02,600406,国电南瑞,78,1,24.35,25.07,2.96,1,False,91.39,81.22,18.36,23.51,29.31,3.66,37.53,全样本(基准)
个股,2026-08-02,600519,贵州茅台,9,1,1350.6,1358.98,0.62,1,False,92.58,107.48,37.09,20.41,10.72,6.23,2.69,全样本(基准)
个股,2026-08-02,600690,海尔智家,67,1,23.19,22.92,-1.16,1,False,90.92,107.27,24.11,11.62,9.08,1.74,4.04,全样本(基准)
个股,2026-08-02,600887,伊利股份,97,1,27.1,27.12,0.07,1,False,72.88,98.0,46.74,14.18,6.58,2.88,5.05,全样本(基准)
个股,2026-08-02,600900,长江电力,20,1,29.09,29.05,-0.14,1,False,70.8,99.04,87.1,19.73,57.28,3.12,81.36,全样本(基准)
个股,2026-08-02,600919,江苏银行,68,1,11.83,11.69,-1.18,1,False,104.76,98.42,96.54,6.15,82.75,0.82,91.01,全样本(基准)
个股,2026-08-02,600930,华电新能,91,1,4.25,4.35,2.35,1,False,60.1,1.49,3.83,27.69,2.36,1.61,2.36,全样本(基准)
个股,2026-08-02,600938,中国海油,10,1,32.26,31.85,-1.27,1,False,55.06,66.54,16.2,12.3,90.37,1.83,75.43,全样本(基准)
个股,2026-08-02,600941,中国移动,5,1,97.41,98.97,1.6,1,False,83.56,90.04,40.42,15.55,44.17,1.48,34.42,全样本(基准)
个股,2026-08-02,600989,宝丰能源,99,1,23.29,22.91,-1.63,1,False,49.3,73.55,15.45,13.58,8.74,3.28,64.65,全样本(基准)
个股,2026-08-02,601066,中信建投,75,1,25.77,25.56,-0.81,1,False,22.27,22.49,59.16,17.75,7.21,2.32,19.54,全样本(基准)
个股,2026-08-02,601088,中国神华,17,1,45.69,43.73,-4.29,1,False,56.03,72.19,44.99,19.22,98.51,2.06,95.05,全样本(基准)
个股,2026-08-02,601138,工业富联,11,1,56.7,55.9,-1.41,1,False,19.88,-3.73,34.58,27.68,87.91,6.39,89.28,全样本(基准)
个股,2026-08-02,601166,兴业银行,35,1,18.9,19.1,1.06,1,False,92.89,100.04,37.54,5.16,45.56,0.48,12.97,全样本(基准)
个股,2026-08-02,601211,国泰海通,42,1,18.36,18.3,-0.33,1,False,13.55,71.81,40.02,14.74,60.69,0.99,33.97,全样本(基准)
个股,2026-08-02,601225,陕西煤业,57,1,24.8,24.18,-2.5,1,False,46.81,72.26,52.37,14.87,97.98,2.35,83.57,全样本(基准)
个股,2026-08-02,601288,农业银行,4,1,6.9,6.89,-0.14,1,False,82.88,95.2,13.57,8.21,93.8,0.85,87.03,全样本(基准)
个股,2026-08-02,601318,中国平安,16,1,54.9,55.55,1.18,1,False,85.05,99.49,3.99,7.49,9.61,0.98,24.56,全样本(基准)
个股,2026-08-02,601319,XD中国人,41,1,7.37,7.34,-0.41,1,False,57.26,103.22,3.83,7.65,11.02,1.02,28.25,全样本(基准)
个股,2026-08-02,601328,交通银行,25,1,7.18,7.25,0.97,1,False,84.63,104.45,54.29,6.58,90.73,0.54,55.02,全样本(基准)
个股,2026-08-02,601336,新华保险,77,1,63.14,62.87,-0.43,1,False,15.98,82.89,2.69,5.34,2.84,1.59,49.21,全样本(基准)
个股,2026-08-02,601398,工商银行,2,1,7.99,7.96,-0.38,1,False,86.49,98.16,65.7,7.67,95.24,0.72,67.76,全样本(基准)
个股,2026-08-02,601601,中国太保,46,1,32.36,32.98,1.92,1,False,68.1,102.15,1.59,5.77,1.87,0.97,12.54,全样本(基准)
个股,2026-08-02,601628,中国人寿,12,1,39.52,38.51,-2.56,1,False,18.48,95.18,16.2,7.72,6.68,1.87,28.02,全样本(基准)
个股,2026-08-02,601658,邮储银行,26,1,5.18,5.14,-0.77,1,False,88.3,107.29,29.85,7.08,73.23,0.6,17.95,全样本(基准)
个股,2026-08-02,601668,中国建筑,79,1,4.7,4.76,1.28,1,False,77.59,116.27,36.68,5.12,62.18,0.39,1.49,全样本(基准)
个股,2026-08-02,601688,华泰证券,92,1,19.62,19.6,-0.1,1,False,-3.53,42.26,12.41,10.1,18.02,0.99,37.87,全样本(基准)
个股,2026-08-02,601728,中国电信,27,1,6.3,6.47,2.7,1,False,77.62,94.95,38.98,18.2,65.5,1.23,61.65,全样本(基准)
个股,2026-08-02,601766,中国中车,94,1,6.16,6.22,0.97,1,False,72.56,102.18,18.78,13.09,8.84,1.01,14.08,全样本(基准)
个股,2026-08-02,601816,京沪高铁,54,1,5.13,5.22,1.75,1,False,82.37,104.38,63.54,18.8,6.5,1.19,10.29,全样本(基准)
个股,2026-08-02,601818,光大银行,85,1,3.17,3.2,0.95,1,False,88.65,104.21,32.03,4.95,44.79,0.37,2.79,全样本(基准)
个股,2026-08-02,601857,中国石油,6,1,11.08,11.05,-0.27,1,False,82.89,112.34,28.93,12.82,56.32,1.25,91.98,全样本(基准)
个股,2026-08-02,601869,长飞光纤,65,1,271.5,262.3,-3.39,1,False,4.37,-19.51,52.15,194.25,93.84,15.79,95.64,全样本(基准)
个股,2026-08-02,601898,中煤能源,90,1,13.8,13.49,-2.25,1,False,41.92,31.56,12.17,10.3,49.69,1.12,85.54,全样本(基准)
个股,2026-08-02,601899,紫金矿业,18,1,32.95,32.55,-1.21,1,False,81.72,100.94,13.67,14.2,15.19,4.44,83.42,全样本(基准)
个股,2026-08-02,601919,中远海控,58,1,15.63,15.72,0.58,1,False,95.96,117.27,41.94,9.53,58.91,1.01,34.41,全样本(基准)
个股,2026-08-02,601939,建设银行,3,1,10.85,10.45,-3.69,1,False,96.19,93.88,90.43,8.3,97.89,0.8,74.39,全样本(基准)
个股,2026-08-02,601985,中国核电,88,1,9.06,9.03,-0.33,1,False,73.85,67.54,81.84,22.64,88.23,1.55,35.51,全样本(基准)
个股,2026-08-02,601988,中国银行,7,1,6.06,6.03,-0.5,1,False,85.94,88.2,84.11,7.96,98.89,0.71,84.72,全样本(基准)
个股,2026-08-02,601995,中金公司,100,1,35.32,35.25,-0.2,1,False,30.82,55.48,54.83,15.05,2.72,1.66,11.76,全样本(基准)
个股,2026-08-02,601998,中信银行,31,1,7.82,7.9,1.02,1,False,86.44,98.42,42.98,6.11,72.18,0.59,62.95,全样本(基准)
个股,2026-08-02,603259,药明康德,37,1,128.43,128.5,0.05,1,False,76.12,89.11,89.1,19.04,20.7,4.55,34.05,全样本(基准)
个股,2026-08-02,603288,海天味业,64,1,38.44,38.02,-1.09,1,False,89.2,105.67,55.91,30.9,3.7,5.35,4.81,全样本(基准)
个股,2026-08-02,603986,兆易创新,51,1,378.6,340.74,-10.0,1,False,19.94,-12.32,47.83,92.42,48.87,10.51,70.25,全样本(基准)
个股,2026-08-02,603993,洛阳钼业,33,1,19.52,19.18,-1.74,1,False,53.51,55.05,16.35,17.29,26.19,4.7,93.95,全样本(基准)
个股,2026-08-02,688008,澜起科技,55,1,204.9,189.94,-7.3,1,False,40.68,3.25,60.01,97.78,72.49,12.0,78.36,全样本(基准)
个股,2026-08-02,688012,中微公司,40,1,344.0,309.85,-9.93,1,False,11.4,31.17,69.3,120.74,66.98,13.55,75.78,全样本(基准)
个股,2026-08-02,688041,海光信息,23,1,277.0,261.0,-5.78,1,False,7.87,15.01,57.96,236.18,86.99,27.4,92.3,全样本(基准)
个股,2026-08-02,688072,拓荆科技,80,1,664.97,591.86,-10.99,1,False,17.93,39.85,69.21,117.56,71.8,26.67,97.02,全样本(基准)
个股,2026-08-02,688235,百济神州,36,1,257.05,249.65,-2.88,1,False,16.0,76.28,36.44,125.27,94.02,12.0,75.91,全样本(基准)
个股,2026-08-02,688256,寒武纪,21,1,1106.0,1028.0,-7.05,1,False,17.78,-5.43,64.81,255.76,81.69,53.99,91.53,全样本(基准)
个股,2026-08-02,688347,华虹宏力,34,1,237.9,219.5,-7.73,1,False,-9.67,21.12,60.85,837.85,79.25,9.14,95.3,全样本(基准)
个股,2026-08-02,688795,摩尔线程-U,50,1,570.48,563.0,-1.31,1,False,25.95,4.92,32.97,-312.18,39.87,23.28,17.09,全样本(基准)
个股,2026-08-02,688802,沐曦股份-U,48,1,688.87,665.0,-3.47,1,False,-0.96,18.05,68.52,-420.29,39.33,21.04,48.67,全样本(基准)
个股,2026-08-02,688820,盛合晶微,61,1,122.9,116.42,-5.27,1,False,12.72,-8.37,,232.28,17.14,15.83,17.14,全样本(基准)
个股,2026-08-02,688825,C长鑫,1,1,53.97,54.99,1.89,1,False,80.69,,,128.02,100.0,44.17,100.0,全样本(基准)
个股,2026-08-02,688981,中芯国际,13,1,123.99,116.5,-6.04,1,False,-4.29,9.0,59.31,210.37,89.5,7.09,93.11,全样本(基准)
个股,2026-08-02,000001,平安银行,63,2,11.63,11.46,-1.46,2,False,103.2,106.76,72.1,5.24,35.32,0.49,12.16,全样本(基准)
个股,2026-08-02,000333,美的集团,22,2,87.6,84.74,-3.26,2,False,77.78,99.94,83.06,15.12,55.84,2.88,46.13,全样本(基准)
个股,2026-08-02,000338,潍柴动力,56,2,27.95,29.07,4.01,2,False,79.82,22.74,65.35,21.36,94.62,2.53,86.02,全样本(基准)
个股,2026-08-02,000651,格力电器,59,2,42.3,40.38,-4.54,2,False,96.87,108.65,85.86,8.12,42.19,1.56,7.16,全样本(基准)
个股,2026-08-02,000725,京东方Ａ,73,2,5.51,5.56,0.91,2,False,15.97,-1.1,52.36,34.3,54.2,1.5,63.09,全样本(基准)
个股,2026-08-02,000858,五 粮 液,47,2,78.0,77.07,-1.19,2,False,89.57,74.19,13.07,24.03,36.23,2.37,1.49,全样本(基准)
个股,2026-08-02,001248,华润新能,98,2,13.18,13.27,0.68,2,False,45.84,4.46,,31.9,36.36,1.85,36.36,全样本(基准)
个股,2026-08-02,002142,宁波银行,70,2,31.88,31.53,-1.1,2,False,59.78,90.88,69.72,6.99,31.28,0.91,27.92,全样本(基准)
个股,2026-08-02,002352,顺丰控股,89,2,34.99,34.38,-1.74,2,False,92.4,97.11,33.81,16.15,2.64,1.84,3.17,全样本(基准)
个股,2026-08-02,002371,北方华创,29,2,687.0,662.99,-3.49,2,False,19.85,20.98,65.7,89.41,44.35,12.69,81.69,全样本(基准)
个股,2026-08-02,002379,宏桥控股,49,2,20.77,18.66,-10.16,2,False,72.01,92.09,6.89,13.73,73.52,5.18,84.05,全样本(基准)
个股,2026-08-02,002384,东山精密,45,2,171.48,179.09,4.44,2,False,0.95,-7.68,62.52,153.96,95.48,13.87,96.78,全样本(基准)
个股,2026-08-02,002415,海康威视,39,2,37.65,38.35,1.86,2,False,75.92,103.42,92.46,21.0,20.04,4.09,28.98,全样本(基准)
个股,2026-08-02,002463,沪电股份,76,2,103.75,110.43,6.44,2,False,18.45,-1.77,61.58,46.41,94.04,11.89,97.16,全样本(基准)
个股,2026-08-02,002475,立讯精密,30,2,57.48,55.17,-4.02,2,False,26.4,1.29,47.48,25.79,34.79,5.03,40.03,全样本(基准)
个股,2026-08-02,002594,比亚迪,19,2,95.77,91.38,-4.58,2,False,93.55,105.22,43.25,31.7,31.14,3.77,32.77,全样本(基准)
个股,2026-08-02,002714,牧原股份,62,2,39.26,38.0,-3.21,2,False,30.79,94.73,18.71,23.17,68.33,2.63,1.92,全样本(基准)
个股,2026-08-02,002916,深南电路,71,2,308.0,331.25,7.55,2,False,20.37,-6.52,58.15,57.72,88.56,11.6,86.98,全样本(基准)
个股,2026-08-02,002938,鹏鼎控股,83,2,81.5,87.84,7.78,2,False,9.79,-4.47,59.27,50.88,97.11,5.45,85.99,全样本(基准)
个股,2026-08-02,003816,中国广核,72,2,4.13,4.07,-1.45,2,False,69.94,41.65,33.87,21.99,90.83,1.66,69.82,全样本(基准)
个股,2026-08-02,300033,同花顺,93,2,234.96,234.39,-0.24,2,False,90.17,47.34,32.12,52.94,52.38,25.3,95.58,全样本(基准)
个股,2026-08-02,300059,东方财富,43,2,20.17,20.03,-0.69,2,False,70.56,63.47,26.6,24.35,7.3,3.34,13.98,全样本(基准)
个股,2026-08-02,300124,汇川技术,96,2,64.06,63.92,-0.22,2,False,99.54,12.91,19.65,36.59,27.49,4.77,2.59,全样本(基准)
个股,2026-08-02,300274,阳光电源,69,2,103.37,105.82,2.37,2,False,10.91,-4.83,8.79,17.97,31.62,4.4,40.75,全样本(基准)
个股,2026-08-02,300308,中际旭创,14,2,902.01,999.8,10.84,2,False,22.16,-3.51,58.78,70.58,76.45,29.65,97.36,全样本(基准)
个股,2026-08-02,300394,天孚通信,87,2,171.01,205.85,20.37,2,False,11.25,-10.44,37.98,85.89,89.62,31.19,93.13,全样本(基准)
个股,2026-08-02,300408,三环集团,66,2,111.68,119.55,7.05,2,False,86.45,2.3,68.3,77.18,98.27,9.91,98.27,全样本(基准)
个股,2026-08-02,300476,胜宏科技,86,2,190.4,200.6,5.36,2,False,7.23,-8.13,17.47,39.99,75.4,10.75,87.31,全样本(基准)
个股,2026-08-02,300502,新易盛,28,2,396.01,440.88,11.33,2,False,11.07,5.2,62.19,51.41,50.94,27.09,95.05,全样本(基准)
个股,2026-08-02,300750,宁德时代,8,2,395.3,396.9,0.4,2,False,88.62,47.75,45.2,21.52,16.3,4.82,31.78,全样本(基准)
个股,2026-08-02,300760,迈瑞医疗,81,2,158.88,154.58,-2.71,2,False,90.23,97.62,23.46,24.58,9.94,4.8,3.28,全样本(基准)
个股,2026-08-02,301666,大普微-UW,95,2,403.0,415.11,3.0,2,False,4.05,-14.21,,13542.04,19.18,219.18,19.18,全样本(基准)
个股,2026-08-02,600000,浦发银行,44,2,9.51,9.37,-1.47,2,False,87.6,99.04,16.38,6.3,75.16,0.42,32.68,全样本(基准)
个股,2026-08-02,600025,华能水电,84,2,10.12,9.94,-1.78,2,False,47.82,99.82,63.41,22.08,79.05,2.66,75.83,全样本(基准)
个股,2026-08-02,600028,中国石化,24,2,5.26,5.14,-2.28,2,False,87.12,120.06,-0.74,17.89,86.35,0.76,37.19,全样本(基准)
个股,2026-08-02,600030,中信证券,32,2,28.43,28.1,-1.16,2,False,72.62,69.44,80.77,12.51,6.78,1.45,42.86,全样本(基准)
个股,2026-08-02,600031,三一重工,82,2,20.55,19.51,-5.06,2,False,93.43,105.54,21.34,22.44,50.41,2.09,25.85,全样本(基准)
个股,2026-08-02,600036,招商银行,15,2,39.62,39.51,-0.28,2,False,78.28,107.2,44.8,6.63,27.29,0.88,11.97,全样本(基准)
个股,2026-08-02,600150,中国船舶,52,2,35.18,34.68,-1.42,2,False,114.28,37.85,37.7,23.42,26.81,1.77,25.66,全样本(基准)
个股,2026-08-02,600183,生益科技,53,2,105.64,112.23,6.24,2,False,12.23,-9.35,52.8,65.32,97.5,14.31,97.69,全样本(基准)
个股,2026-08-02,600188,兖矿能源,74,2,20.19,18.87,-6.54,2,False,18.88,22.85,46.98,21.21,96.92,2.65,78.14,全样本(基准)
个股,2026-08-02,600276,恒瑞医药,38,2,54.08,53.5,-1.07,2,False,42.48,80.65,27.32,44.21,5.67,5.64,3.84,全样本(基准)
个股,2026-08-02,600309,万华化学,60,2,74.51,73.62,-1.19,2,False,77.63,82.01,26.94,17.72,63.33,2.09,9.47,全样本(基准)
个股,2026-08-02,600406,国电南瑞,78,2,24.35,25.01,2.71,2,False,91.39,81.22,18.36,23.51,29.31,3.66,37.53,全样本(基准)
个股,2026-08-02,600519,贵州茅台,9,2,1350.6,1332.98,-1.3,2,False,92.58,107.48,37.09,20.41,10.72,6.23,2.69,全样本(基准)
个股,2026-08-02,600690,海尔智家,67,2,23.19,22.62,-2.46,2,False,90.92,107.27,24.11,11.62,9.08,1.74,4.04,全样本(基准)
个股,2026-08-02,600887,伊利股份,97,2,27.1,27.12,0.07,1,True,72.88,98.0,46.74,14.18,6.58,2.88,5.05,全样本(基准)
个股,2026-08-02,600900,长江电力,20,2,29.09,28.29,-2.75,2,False,70.8,99.04,87.1,19.73,57.28,3.12,81.36,全样本(基准)
个股,2026-08-02,600919,江苏银行,68,2,11.83,11.44,-3.3,2,False,104.76,98.42,96.54,6.15,82.75,0.82,91.01,全样本(基准)
个股,2026-08-02,600930,华电新能,91,2,4.25,4.32,1.65,2,False,60.1,1.49,3.83,27.69,2.36,1.61,2.36,全样本(基准)
个股,2026-08-02,600938,中国海油,10,2,32.26,31.71,-1.7,2,False,55.06,66.54,16.2,12.3,90.37,1.83,75.43,全样本(基准)
个股,2026-08-02,600941,中国移动,5,2,97.41,96.41,-1.03,2,False,83.56,90.04,40.42,15.55,44.17,1.48,34.42,全样本(基准)
个股,2026-08-02,600989,宝丰能源,99,2,23.29,22.91,-1.63,1,True,49.3,73.55,15.45,13.58,8.74,3.28,64.65,全样本(基准)
个股,2026-08-02,601066,中信建投,75,2,25.77,25.68,-0.35,2,False,22.27,22.49,59.16,17.75,7.21,2.32,19.54,全样本(基准)
个股,2026-08-02,601088,中国神华,17,2,45.69,42.88,-6.15,2,False,56.03,72.19,44.99,19.22,98.51,2.06,95.05,全样本(基准)
个股,2026-08-02,601138,工业富联,11,2,56.7,58.91,3.9,2,False,19.88,-3.73,34.58,27.68,87.91,6.39,89.28,全样本(基准)
个股,2026-08-02,601166,兴业银行,35,2,18.9,18.61,-1.53,2,False,92.89,100.04,37.54,5.16,45.56,0.48,12.97,全样本(基准)
个股,2026-08-02,601211,国泰海通,42,2,18.36,17.93,-2.34,2,False,13.55,71.81,40.02,14.74,60.69,0.99,33.97,全样本(基准)
个股,2026-08-02,601225,陕西煤业,57,2,24.8,23.8,-4.03,2,False,46.81,72.26,52.37,14.87,97.98,2.35,83.57,全样本(基准)
个股,2026-08-02,601288,农业银行,4,2,6.9,6.63,-3.91,2,False,82.88,95.2,13.57,8.21,93.8,0.85,87.03,全样本(基准)
个股,2026-08-02,601318,中国平安,16,2,54.9,54.24,-1.2,2,False,85.05,99.49,3.99,7.49,9.61,0.98,24.56,全样本(基准)
个股,2026-08-02,601319,XD中国人,41,2,7.37,7.21,-2.17,2,False,57.26,103.22,3.83,7.65,11.02,1.02,28.25,全样本(基准)
个股,2026-08-02,601328,交通银行,25,2,7.18,7.06,-1.67,2,False,84.63,104.45,54.29,6.58,90.73,0.54,55.02,全样本(基准)
个股,2026-08-02,601336,新华保险,77,2,63.14,62.31,-1.31,2,False,15.98,82.89,2.69,5.34,2.84,1.59,49.21,全样本(基准)
个股,2026-08-02,601398,工商银行,2,2,7.99,7.65,-4.26,2,False,86.49,98.16,65.7,7.67,95.24,0.72,67.76,全样本(基准)
个股,2026-08-02,601601,中国太保,46,2,32.36,32.01,-1.08,2,False,68.1,102.15,1.59,5.77,1.87,0.97,12.54,全样本(基准)
个股,2026-08-02,601628,中国人寿,12,2,39.52,38.18,-3.39,2,False,18.48,95.18,16.2,7.72,6.68,1.87,28.02,全样本(基准)
个股,2026-08-02,601658,邮储银行,26,2,5.18,5.03,-2.9,2,False,88.3,107.29,29.85,7.08,73.23,0.6,17.95,全样本(基准)
个股,2026-08-02,601668,中国建筑,79,2,4.7,4.66,-0.85,2,False,77.59,116.27,36.68,5.12,62.18,0.39,1.49,全样本(基准)
个股,2026-08-02,601688,华泰证券,92,2,19.62,19.62,0.0,2,False,-3.53,42.26,12.41,10.1,18.02,0.99,37.87,全样本(基准)
个股,2026-08-02,601728,中国电信,27,2,6.3,6.32,0.32,2,False,77.62,94.95,38.98,18.2,65.5,1.23,61.65,全样本(基准)
个股,2026-08-02,601766,中国中车,94,2,6.16,6.05,-1.79,2,False,72.56,102.18,18.78,13.09,8.84,1.01,14.08,全样本(基准)
个股,2026-08-02,601816,京沪高铁,54,2,5.13,5.16,0.58,2,False,82.37,104.38,63.54,18.8,6.5,1.19,10.29,全样本(基准)
个股,2026-08-02,601818,光大银行,85,2,3.17,3.13,-1.26,2,False,88.65,104.21,32.03,4.95,44.79,0.37,2.79,全样本(基准)
个股,2026-08-02,601857,中国石油,6,2,11.08,10.84,-2.17,2,False,82.89,112.34,28.93,12.82,56.32,1.25,91.98,全样本(基准)
个股,2026-08-02,601869,长飞光纤,65,2,271.5,279.5,2.95,2,False,4.37,-19.51,52.15,194.25,93.84,15.79,95.64,全样本(基准)
个股,2026-08-02,601898,中煤能源,90,2,13.8,13.36,-3.19,2,False,41.92,31.56,12.17,10.3,49.69,1.12,85.54,全样本(基准)
个股,2026-08-02,601899,紫金矿业,18,2,32.95,32.05,-2.73,2,False,81.72,100.94,13.67,14.2,15.19,4.44,83.42,全样本(基准)
个股,2026-08-02,601919,中远海控,58,2,15.63,15.42,-1.34,2,False,95.96,117.27,41.94,9.53,58.91,1.01,34.41,全样本(基准)
个股,2026-08-02,601939,建设银行,3,2,10.85,10.13,-6.64,2,False,96.19,93.88,90.43,8.3,97.89,0.8,74.39,全样本(基准)
个股,2026-08-02,601985,中国核电,88,2,9.06,8.92,-1.55,2,False,73.85,67.54,81.84,22.64,88.23,1.55,35.51,全样本(基准)
个股,2026-08-02,601988,中国银行,7,2,6.06,5.82,-3.96,2,False,85.94,88.2,84.11,7.96,98.89,0.71,84.72,全样本(基准)
个股,2026-08-02,601995,中金公司,100,2,35.32,35.31,-0.03,2,False,30.82,55.48,54.83,15.05,2.72,1.66,11.76,全样本(基准)
个股,2026-08-02,601998,中信银行,31,2,7.82,7.74,-1.02,2,False,86.44,98.42,42.98,6.11,72.18,0.59,62.95,全样本(基准)
个股,2026-08-02,603259,药明康德,37,2,128.43,141.35,10.06,2,False,76.12,89.11,89.1,19.04,20.7,4.55,34.05,全样本(基准)
个股,2026-08-02,603288,海天味业,64,2,38.44,37.34,-2.86,2,False,89.2,105.67,55.91,30.9,3.7,5.35,4.81,全样本(基准)
个股,2026-08-02,603986,兆易创新,51,2,378.6,351.51,-7.16,2,False,19.94,-12.32,47.83,92.42,48.87,10.51,70.25,全样本(基准)
个股,2026-08-02,603993,洛阳钼业,33,2,19.52,19.17,-1.79,2,False,53.51,55.05,16.35,17.29,26.19,4.7,93.95,全样本(基准)
个股,2026-08-02,688008,澜起科技,55,2,204.9,199.4,-2.68,2,False,40.68,3.25,60.01,97.78,72.49,12.0,78.36,全样本(基准)
个股,2026-08-02,688012,中微公司,40,2,344.0,313.85,-8.76,2,False,11.4,31.17,69.3,120.74,66.98,13.55,75.78,全样本(基准)
个股,2026-08-02,688041,海光信息,23,2,277.0,270.8,-2.24,2,False,7.87,15.01,57.96,236.18,86.99,27.4,92.3,全样本(基准)
个股,2026-08-02,688072,拓荆科技,80,2,664.97,599.26,-9.88,2,False,17.93,39.85,69.21,117.56,71.8,26.67,97.02,全样本(基准)
个股,2026-08-02,688235,百济神州,36,2,257.05,262.5,2.12,2,False,16.0,76.28,36.44,125.27,94.02,12.0,75.91,全样本(基准)
个股,2026-08-02,688256,寒武纪,21,2,1106.0,1048.2,-5.23,2,False,17.78,-5.43,64.81,255.76,81.69,53.99,91.53,全样本(基准)
个股,2026-08-02,688347,华虹宏力,34,2,237.9,231.26,-2.79,2,False,-9.67,21.12,60.85,837.85,79.25,9.14,95.3,全样本(基准)
个股,2026-08-02,688795,摩尔线程-U,50,2,570.48,574.98,0.79,2,False,25.95,4.92,32.97,-312.18,39.87,23.28,17.09,全样本(基准)
个股,2026-08-02,688802,沐曦股份-U,48,2,688.87,691.3,0.35,2,False,-0.96,18.05,68.52,-420.29,39.33,21.04,48.67,全样本(基准)
个股,2026-08-02,688820,盛合晶微,61,2,122.9,125.2,1.87,2,False,12.72,-8.37,,232.28,17.14,15.83,17.14,全样本(基准)
个股,2026-08-02,688825,C长鑫,1,2,53.97,54.7,1.35,2,False,80.69,,,128.02,100.0,44.17,100.0,全样本(基准)
个股,2026-08-02,688981,中芯国际,13,2,123.99,119.44,-3.67,2,False,-4.29,9.0,59.31,210.37,89.5,7.09,93.11,全样本(基准)
个股,2026-08-02,000001,平安银行,63,3,11.63,11.25,-3.27,3,False,103.2,106.76,72.1,5.24,35.32,0.49,12.16,全样本(基准)
个股,2026-08-02,000333,美的集团,22,3,87.6,85.47,-2.43,3,False,77.78,99.94,83.06,15.12,55.84,2.88,46.13,全样本(基准)
个股,2026-08-02,000338,潍柴动力,56,3,27.95,30.22,8.12,3,False,79.82,22.74,65.35,21.36,94.62,2.53,86.02,全样本(基准)
个股,2026-08-02,000651,格力电器,59,3,42.3,40.27,-4.8,3,False,96.87,108.65,85.86,8.12,42.19,1.56,7.16,全样本(基准)
个股,2026-08-02,000725,京东方Ａ,73,3,5.51,5.97,8.35,3,False,15.97,-1.1,52.36,34.3,54.2,1.5,63.09,全样本(基准)
个股,2026-08-02,000858,五 粮 液,47,3,78.0,75.5,-3.21,3,False,89.57,74.19,13.07,24.03,36.23,2.37,1.49,全样本(基准)
个股,2026-08-02,001248,华润新能,98,3,13.18,13.7,3.95,3,False,45.84,4.46,,31.9,36.36,1.85,36.36,全样本(基准)
个股,2026-08-02,002142,宁波银行,70,3,31.88,31.65,-0.72,3,False,59.78,90.88,69.72,6.99,31.28,0.91,27.92,全样本(基准)
个股,2026-08-02,002352,顺丰控股,89,3,34.99,34.01,-2.8,3,False,92.4,97.11,33.81,16.15,2.64,1.84,3.17,全样本(基准)
个股,2026-08-02,002371,北方华创,29,3,687.0,734.2,6.87,3,False,19.85,20.98,65.7,89.41,44.35,12.69,81.69,全样本(基准)
个股,2026-08-02,002379,宏桥控股,49,3,20.77,18.84,-9.29,3,False,72.01,92.09,6.89,13.73,73.52,5.18,84.05,全样本(基准)
个股,2026-08-02,002384,东山精密,45,3,171.48,188.83,10.12,3,False,0.95,-7.68,62.52,153.96,95.48,13.87,96.78,全样本(基准)
个股,2026-08-02,002415,海康威视,39,3,37.65,38.44,2.1,3,False,75.92,103.42,92.46,21.0,20.04,4.09,28.98,全样本(基准)
个股,2026-08-02,002463,沪电股份,76,3,103.75,115.6,11.42,3,False,18.45,-1.77,61.58,46.41,94.04,11.89,97.16,全样本(基准)
个股,2026-08-02,002475,立讯精密,30,3,57.48,55.87,-2.8,3,False,26.4,1.29,47.48,25.79,34.79,5.03,40.03,全样本(基准)
个股,2026-08-02,002594,比亚迪,19,3,95.77,90.82,-5.17,3,False,93.55,105.22,43.25,31.7,31.14,3.77,32.77,全样本(基准)
个股,2026-08-02,002714,牧原股份,62,3,39.26,38.36,-2.29,3,False,30.79,94.73,18.71,23.17,68.33,2.63,1.92,全样本(基准)
个股,2026-08-02,002916,深南电路,71,3,308.0,349.18,13.37,3,False,20.37,-6.52,58.15,57.72,88.56,11.6,86.98,全样本(基准)
个股,2026-08-02,002938,鹏鼎控股,83,3,81.5,91.13,11.82,3,False,9.79,-4.47,59.27,50.88,97.11,5.45,85.99,全样本(基准)
个股,2026-08-02,003816,中国广核,72,3,4.13,3.99,-3.39,3,False,69.94,41.65,33.87,21.99,90.83,1.66,69.82,全样本(基准)
