排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%
56,01378,中国宏桥,65.54,80.41,-3.38,45.35,69.92,-3.73,23.48,-1.76,7.36,,1.5,
57,02476,胜宏科技,6.43,32.86,7.52,1.74,26.42,,228.0,2.24,42.8,,10.09,
58,06951,三环集团,-7.93,62.43,,-12.45,78.25,,108.4,2.94,67.27,,8.19,
59,02269,药明生物,88.18,107.0,86.09,68.71,103.96,46.64,52.2,7.41,39.82,,4.12,
60,00066,港铁公司,90.84,106.22,37.85,105.44,109.95,38.27,33.42,-0.77,9.11,,1.02,
61,09992,泡泡玛特,95.19,37.26,3.29,89.25,20.26,3.13,155.2,0.13,13.84,,7.79,
62,00175,吉利汽车,96.31,58.89,32.14,73.53,52.5,32.45,18.98,2.76,10.79,,1.88,
63,06690,海尔智家,95.7,57.66,20.02,76.36,54.64,16.33,21.56,1.32,9.64,,1.43,
64,02020,安踏体育,27.87,31.75,31.38,55.4,52.67,39.92,71.9,-1.1,13.37,,2.76,
65,00002,中电控股,58.0,101.05,95.61,74.97,111.77,91.25,78.8,-0.19,18.36,,1.8,
66,02714,牧原股份,9.58,83.0,13.27,10.36,94.26,4.24,33.36,1.65,-137.77,,2.11,
67,01347,华虹宏力,-2.95,-10.58,31.41,-7.2,-10.27,59.63,110.4,1.47,239.11,,3.43,
68,03692,翰森制药,4.4,49.31,5.52,-0.45,69.21,1.77,31.58,1.67,31.14,,4.88,
69,03288,海天味业,66.52,76.23,38.5,47.64,77.18,37.23,32.36,0.87,23.16,,3.98,
70,06818,中国光大银行,74.87,41.13,15.55,89.74,35.79,12.77,3.04,-1.46,4.23,,0.31,
71,06031,三一重工,83.49,39.39,11.12,35.62,34.72,13.63,19.31,4.04,18.8,,1.73,
72,00762,中国联通,40.33,25.57,6.28,39.81,26.87,7.31,5.78,-0.43,9.79,,0.41,
73,01801,信达生物,55.36,94.95,72.95,58.95,96.78,37.52,100.1,0.6,193.78,,8.1,
74,06936,顺丰控股,33.26,76.93,49.93,46.63,86.93,45.18,32.28,-0.68,13.31,,1.43,
75,01038,长江基建集团,96.41,105.43,78.38,108.54,112.7,60.57,65.8,-1.05,6.59,,1.12,
76,01113,长实集团,75.8,72.79,54.52,80.24,70.97,56.39,46.9,-0.89,12.41,,0.41,
77,00788,中国铁塔,34.97,48.24,7.3,36.1,60.18,8.6,9.26,-0.96,10.73,,0.69,
78,02423,贝壳-W,68.21,94.38,59.45,78.32,93.54,39.97,45.72,-2.72,29.01,,2.1,
79,01898,中煤能源,88.48,107.8,13.59,83.41,87.61,6.79,11.64,0.95,8.85,,0.81,
80,09973,奇瑞汽车,72.45,86.06,26.96,77.57,87.58,26.18,26.34,-0.6,7.54,,2.46,
81,01988,民生银行,100.98,73.41,27.42,111.86,75.29,20.17,3.48,-0.71,4.6,,0.23,
82,00027,银河娱乐,61.44,102.92,24.13,105.27,115.5,7.36,34.74,-3.18,14.2,,1.8,
83,01766,中国中车,88.45,98.14,34.14,85.57,83.53,15.83,5.28,0.76,9.56,,0.75,
84,06886,华泰证券,44.14,,,68.95,,,16.73,-0.48,,,,
85,00688,中国海外发展,39.85,74.15,40.71,54.91,66.99,35.14,13.79,-0.29,10.74,,0.35,
86,01377,鼎泰高科,32.19,,,19.12,,,352.8,1.38,,,,
87,01336,新华保险,92.67,62.67,,98.53,43.79,,47.22,-1.05,,,,
88,03606,福耀玻璃,24.84,,,34.77,,,55.95,0.63,,,,
89,02600,中国铝业,,,,,,,,,,,,
90,01024,快手-W,,,,,,,,,,,,
91,01972,太古地产,,,,,,,,,,,,
92,00012,恒基地产,,,,,,,,,,,,
93,01816,中广核电力,,,,,,,,,,,,
94,00003,香港中华煤气,,,,,,,,,,,,
95,01776,广发证券,77.77,67.28,,87.06,49.01,,17.45,-1.02,,,,
96,06869,长飞光纤光缆,74.75,,,43.66,,,162.5,15.41,,,,
97,01929,周大福,92.78,,,91.01,,,13.61,0.59,,,,
98,01171,兖矿能源,,,,,,,,,,,,
99,01308,海丰国际,,,,,,,,,,,,
100,00006,电能实业,,,,,,,,,,,,
