排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%
39,159870,化工ETF鹏华,32.53,54.0,20.82,37.06,46.94,26.76,0.82,0.25,22.46,57.78,,
40,513630,港股低波红利ETF摩根,70.04,76.35,33.31,60.61,75.82,29.03,1.58,-0.38,,,,
41,512760,芯片ETF国泰,98.86,16.7,45.92,104.4,6.4,56.85,1.2,-0.41,96.81,89.88,,
42,159611,电力ETF广发,0.6,38.86,6.62,9.47,34.28,21.83,1.04,-0.76,15.79,70.09,,
43,516650,有色金属ETF华夏,38.65,75.53,5.23,44.72,69.32,-0.24,1.88,-0.74,19.72,26.32,,
44,159852,软件ETF嘉实,10.52,79.0,2.47,5.98,80.54,-3.49,0.71,-0.7,57.0,52.81,,
45,512800,银行ETF华宝,33.4,71.99,65.95,7.03,75.37,55.3,0.8,0.5,6.67,71.0,0.67,39.44
46,560860,工业有色ETF万家,45.11,58.26,14.45,50.76,51.65,13.51,1.66,-0.95,64.1,38.61,,
47,159869,游戏ETF华夏,9.44,91.78,0.89,30.97,100.68,-4.78,1.11,-1.33,19.86,17.82,,
48,159755,电池ETF广发,76.98,38.13,7.71,92.35,32.29,13.31,0.99,-1.3,25.74,37.84,3.54,52.24
49,512710,军工龙头ETF富国,66.69,52.51,-6.4,73.33,45.22,-10.35,0.63,-0.94,,,,
50,159307,红利低波100ETF博时,18.5,73.64,51.75,4.73,81.17,50.43,1.02,0.2,8.58,76.76,,
51,159363,创业板人工智能ETF华宝,98.21,47.71,51.95,102.62,33.84,55.09,1.32,-1.27,,,,
52,516150,稀土ETF嘉实,69.76,43.22,19.86,70.55,34.32,14.92,1.84,-0.16,31.44,36.45,,
53,563300,中证2000ETF华泰柏瑞,95.46,59.23,37.34,99.48,46.01,31.23,1.46,-0.48,41.27,70.6,,
54,512660,军工ETF国泰,89.23,50.06,1.27,88.69,41.5,-2.15,1.17,-0.26,48.06,18.66,3.41,64.16
55,159865,养殖ETF国泰,72.07,111.47,24.1,35.87,97.2,8.92,0.55,2.24,23.29,55.12,,
56,588220,科创100ETF鹏华,106.38,44.64,53.56,103.91,25.94,50.41,1.93,1.26,,,,
57,159263,价值ETF易方达,25.38,88.8,47.43,5.83,90.66,47.21,1.14,0.53,,,,
58,515980,人工智能ETF华富,93.4,32.83,50.25,99.56,23.64,59.7,1.1,-1.35,55.58,89.02,,
59,512950,央企改革ETF华夏,90.49,53.12,43.49,85.49,41.63,42.73,1.54,-0.13,15.89,84.38,,
60,159851,金融科技ETF华宝,2.72,57.11,0.98,7.09,60.18,-3.75,0.62,-1.74,32.59,9.92,,
61,561980,半导体设备ETF招商,108.89,27.03,61.47,104.41,17.2,65.85,0.77,1.59,145.91,97.78,,
62,159967,创业板成长ETF华夏,100.71,33.83,46.48,104.76,21.16,53.08,0.86,-1.04,,,,
