排名,代码,名称,最新价,涨跌幅%,场内规模(亿),流通规模(亿),成交额(亿),跟踪标的,基金类型,主题,同指数其他ETF
24,515180,红利ETF易方达,1.399,-0.29,189.34,189.34,4.11,中证红利指数,指数型-股票,红利,中证红利ETF招商(119.26亿)
25,562500,机器人ETF华夏,1.017,2.73,188.55,188.55,8.08,中证机器人指数,指数型-股票,机器人,机器人ETF天弘(64.2亿)
26,159530,机器人ETF易方达,1.415,2.69,186.63,186.63,10.57,国证机器人产业指数,指数型-股票,机器人,
27,515050,通信ETF华夏,1.002,1.62,180.03,180.03,19.36,中证5G通信主题指数,指数型-股票,通信,
28,512010,医药ETF易方达,0.387,1.04,177.23,177.23,6.46,沪深300医药卫生指数,指数型-股票,医药,
29,510180,上证180ETF华安,3.99,1.79,176.72,176.72,1.12,上证180指数,指数型-股票,上证180,
30,159992,创新药ETF银华,0.866,1.05,174.93,174.93,9.21,中证创新药产业指数,指数型-股票,医药,创新药ETF广发(124.36亿)
31,159201,自由现金流ETF华夏,1.166,-0.26,174.54,174.54,5.2,国证自由现金流指数,指数型-股票,货币市场,
32,159781,科创创业ETF易方达,1.13,2.82,173.45,173.45,8.97,中证科创创业50指数,指数型-股票,科创板,科创创业50ETF华夏(60.36亿)
33,159928,消费ETF汇添富,0.674,-0.74,157.32,157.32,5.81,中证主要消费指数,指数型-股票,消费,
34,512070,证券保险ETF易方达,0.807,0.37,152.87,152.87,6.22,沪深300非银行金融指数,指数型-股票,证券,
35,159206,卫星ETF永赢,1.373,3.47,149.62,149.62,7.15,国证商用卫星通信产业指数,指数型-股票,通信,
36,159870,化工ETF鹏华,0.808,3.19,146.14,146.14,5.66,细分化工,指数型-股票,化工,
37,512690,酒ETF鹏华,0.437,-0.91,143.69,143.69,8.45,中证酒指数,指数型-股票,白酒,
38,517520,黄金股ETF永赢,2.005,7.51,140.25,140.25,10.24,中证沪深港黄金产业股票指数,指数型-股票,黄金,
39,515220,煤炭ETF国泰,1.174,0.17,136.24,136.24,8.48,中证煤炭指数,指数型-股票,煤炭,
40,513630,港股低波红利ETF摩根,1.591,0.25,124.45,124.45,8.14,标普港股通低波红利指数,指数型-股票,红利,
41,512760,芯片ETF国泰,1.112,6.31,109.08,109.08,7.77,中华交易服务半导体芯片行业人民币指数,指数型-股票,半导体,
42,159611,电力ETF广发,1.068,-0.74,108.53,108.53,6.76,中证全指电力公用事业指数,指数型-股票,电力,
43,512800,银行ETF华宝,0.801,-1.23,103.85,103.85,12.2,中证银行指数,指数型-股票,银行,
44,516650,有色金属ETF华夏,1.859,5.21,97.7,97.7,2.75,细分有色,指数型-股票,有色金属,
45,159869,游戏ETF华夏,1.156,-0.09,93.46,93.46,7.37,中证动漫游戏指数,指数型-股票,传媒,
46,159852,软件ETF嘉实,0.747,2.61,93.32,93.32,10.41,中证软件服务指数,指数型-股票,计算机,
47,560860,工业有色ETF万家,1.639,5.27,92.59,92.59,3.94,中证工业有色金属主题指数,指数型-股票,有色金属,有色金属ETF天弘(70.49亿)
48,159755,电池ETF广发,0.971,2.53,91.0,91.0,4.51,国证新能源车电池指数,指数型-股票,新能源,
49,512710,军工龙头ETF富国,0.621,0.81,74.23,74.23,2.9,中证军工龙头指数,指数型-股票,军工,
50,159307,红利低波100ETF博时,1.033,-1.24,73.78,73.78,2.7,中证红利低波动100指数,指数型-股票,红利,红利低波ETF天弘(60.38亿)
51,159363,创业板人工智能ETF华宝,1.232,0.41,70.45,70.45,21.02,创业板人工智能指数,指数型-股票,人工智能,
52,159851,金融科技ETF华宝,0.654,2.19,68.62,68.62,2.73,中证金融科技主题指数,指数型-股票,其他,
53,563300,中证2000ETF华泰柏瑞,1.364,2.79,67.88,67.88,12.53,中证2000指数,指数型-股票,中证2000,
54,159263,价值ETF易方达,1.146,-0.26,67.52,67.52,2.65,国证价值100指数,指数型-股票,价值,
55,512660,军工ETF国泰,1.136,1.79,67.2,67.2,3.46,中证军工指数,指数型-股票,军工,
56,515980,人工智能ETF华富,1.07,1.9,65.09,65.09,4.08,中证人工智能产业指数,指数型-股票,人工智能,
57,516150,稀土ETF嘉实,1.749,3.74,64.92,64.92,2.36,中证稀土产业指数,指数型-股票,有色金属,
58,159865,养殖ETF国泰,0.533,0.38,63.22,63.22,1.41,中证畜牧养殖指数,指数型-股票,农业,
59,159967,创业板成长ETF华夏,0.793,2.45,63.01,63.01,13.04,创业板动量成长指数,指数型-股票,成长,
60,512950,央企改革ETF华夏,1.501,1.08,60.86,60.86,0.14,中证央企结构调整指数,指数型-股票,央企国企,
61,159796,电池ETF汇添富,0.872,2.47,60.14,60.14,4.5,中证电池主题指数,指数型-股票,新能源,
