排名,代码,名称,最新价,总市值,流通市值,行业,成交额,ROE%,营收同比%,净利润(亿),净利同比%,毛利率%
15,688981,中芯国际,121.14,1037097935472,242227007186,半导体,3847963483.0,2.9,19.435688378,44.67,94.163023835373,23.1558234006
16,601088,中国神华,47.61,1032633967213,785138317038,煤炭开采,945654657.0,5.83,7.9322551775,287.15,4.103977087336,35.4841606017
17,300308,中际旭创,814.0,958818447774,903488720442,通信设备,17378183805.65,37.62,182.4913813287,136.51,241.696005716117,46.2521843492
18,601899,紫金矿业,33.35,886800332644,687069801219,工业金属,5939060556.0,19.6,15.7816890732,391.7,68.170288138556,37.7472369593
19,002594,比亚迪,87.4,796843067181,304769806303,乘用车,1788632383.62,4.86,-7.1281672659,123.25,-20.535238859941,18.8473478975
20,600900,长江电力,28.42,695386747489,695386747489,电力,1941587643.0,6.55,3.3562259885,147.56,13.015444431533,57.8922527476
21,688256,寒武纪,1072.0,674131496576,674131496576,半导体,9047857130.0,18.05,108.1331369113,23.11,122.613513635372,55.2505731603
22,000333,美的集团,87.57,668074445818,602927314662,白色家电,1569955404.0,11.33,3.4561222865,264.46,1.661997971068,25.2557645483
23,600028,中国石化,5.48,662671817937,519243565055,炼化及贸易,918299618.0,3.06,1.9523055217,256.27,19.289670902574,19.2430394532
24,601328,交通银行,7.42,655659278935,193457501602,银行Ⅱ,1283016855.0,4.045,6.7295003299,478.74,4.037726008345,0.0
25,601658,邮储银行,5.42,650915189927,393100679279,银行Ⅱ,1311396614.0,4.8,7.2645809882,515.03,4.621353701146,0.0
26,601728,中国电信,6.38,583815544900,495277669100,通信服务,544356853.0,4.2,-3.8643498262,195.88,-14.898970046109,29.7628442917
27,688041,海光信息,243.67,566371462634,566371462634,半导体,3324827303.0,7.56,66.5195709856,17.98,49.691219941746,55.2090490096
28,300502,新易盛,386.0,538183080024,484137858216,通信设备,11721743303.4,34.86,100.3392340098,75.29,90.984424978074,48.4397325072
29,601998,中信银行,8.89,494685492527,362383063661,银行Ⅱ,510432771.0,4.805,3.0507963718,376.02,3.081309282307,0.0
30,002371,北方华创,638.17,463113076764,462727930320,半导体,4389924031.4,8.58,24.9038763685,33.7,5.051223129423,40.0682862059
31,603259,XD药明康,153.83,462190756105,380464700242,医疗服务,3984101374.0,13.19,38.9349828598,110.8,29.427935686791,53.9094753581
32,600030,中信证券,27.99,437323379214,340821661762,证券Ⅱ,3920902075.0,7.81,50.0035284024,233.43,69.601525447949,0.0
33,002475,立讯精密,54.3,420166708774,397754682207,消费电子,6129534970.38,8.76,40.1605518581,78.43,18.036983291456,11.7785360877
34,688235,百济神州,271.0,417959284051,31179975460,化学制药,1084999351.0,9.9,26.8363500983,32.71,627.147475232556,89.4529871532
35,603993,洛阳钼业,18.48,395366852052,322676363412,工业金属,2550832121.0,18.29,42.7839090612,161.52,86.272667882062,23.0090744347
36,688347,华虹宏力,223.5,388381850847,91132125000,半导体,6846764143.0,0.86,19.4147741706,3.99,436.692371841556,19.4457765387
37,601166,兴业银行,18.22,385587300327,385587300327,银行Ⅱ,1804770261.0,4.79,-0.2543953358,411.31,-4.659140956399,0.0
38,601319,中国人保,7.99,353349684758,283627075098,保险Ⅱ,778163327.0,11.2,9.5986593172,367.45,38.503580851866,0.0
39,600183,生益科技,137.5,333988004625,331615467838,元件,9420477343.0,18.17,50.0454791459,32.87,130.423998654866,30.6922750301
40,601601,中国太保,34.21,329111881176,234168868176,保险Ⅱ,1816186581.0,9.7,5.8056021068,307.75,10.36399497938,0.0
41,002384,东山精密,178.67,327253317742,247694102248,元件,8483836208.55,12.88,63.9481879305,29.57,290.089113632119,20.1513507952
42,688012,中微公司,335.42,321279480366,316031730486,半导体,4433776911.0,11.56,34.8886347323,28.25,300.216524117415,39.7417373409
43,002415,海康威视,34.87,319579070949,315437287668,计算机设备,1309742610.46,9.17,11.9673178084,78.96,39.565445501572,49.9672613158
44,601211,国泰海通,17.87,314173505531,240335846309,证券Ⅱ,1218266000.0,6.12,97.5628794336,202.6,28.736487658757,0.0
45,600000,浦发银行,9.43,314074055169,314074055169,银行Ⅱ,712270967.0,3.96,3.5534844687,309.51,4.082456199348,0.0
46,601869,长飞光纤,378.8,313610454910,153920953343,通信设备,3861153302.0,19.22,53.637732146,29.25,888.878405244955,53.3612070059
47,600276,恒瑞医药,46.02,305443938201,293561684649,化学制药,2260815675.0,8.04,-1.9390022608,44.65,0.344554541292,86.3263460861
48,300059,东方财富,19.15,302995127606,256463803308,证券Ⅱ,4853932173.33,8.46,53.220189051,80.64,44.848976215289,74.3927594104
49,600150,中国船舶,37.47,281985029661,281985029661,航海装备Ⅱ,12392923871.0,6.71,26.005331272,99.54,163.508688638198,17.3661199239
50,000858,五 粮 液,71.98,279398144200,279391333884,白酒Ⅱ,3240922725.71,7.14,20.87072874,87.53,89.29986131838,80.2949204402
51,300394,天孚通信,248.7,271288200629,270682107786,通信设备,9832958463.92,19.6,15.1492291388,12.04,33.922353315318,60.8695979509
52,603986,兆易创新,371.88,261792894273,249426731445,半导体,11312019774.0,23.13,178.6722977786,68.57,1091.4990564908,63.1304509177
53,601225,陕西煤业,26.24,254396800000,254396800000,煤炭开采,875448968.0,10.9,1.1692536077,112.72,47.574576296288,33.3593436248
54,002714,牧原股份,43.97,253838640452,144243555100,养殖业,3351156402.46,-7.48,-22.3016379839,-60.78,-157.717224941595,-1.5756373647
55,688808,联讯仪器,2465.0,253073334155,47564994960,通用设备,2229568287.0,31.1,208.7055946128,5.67,902.997918255574,70.7942535034
56,688802,沐曦股份-U,631.1,252503110000,11693396305,半导体,562230415.0,4.53,44.6659638137,6.12,429.462930125319,57.2152440602
57,002379,宏桥控股,18.94,246809378746,21522918882,工业金属,868642360.8,30.26,11.9504272706,156.45,77.024139178251,25.3784505634
58,601919,中远海控,16.06,245206054818,201657983658,航运港口,2035782077.0,5.7,2.5870029553,134.19,-23.47827216587,18.3392709861
59,688795,摩尔线程-U,519.35,244109154499,15697608232,半导体,333088105.0,-0.1,147.4213793771,-0.12,95.73226709201,56.9463084205
60,600309,万华化学,77.66,243112426475,243112426475,化学制品,2830056610.0,8.96,31.2585013331,100.63,64.354204430483,17.0841909951
61,601816,京沪高铁,4.9,239735828913,239735828913,铁路公路,549537645.0,3.21,3.9425045373,67.71,7.206589578335,45.360774803
62,000338,潍柴动力,26.85,231989923674,133079139780,汽车零部件,2669316236.92,8.0,8.847564221,77.01,36.463711828511,21.463923593
63,688820,盛合晶微,124.17,231300659624,21469321181,半导体,1241076025.0,2.8,7.2006133293,4.49,3.326089767472,30.1400071353
64,000001,平安银行,11.89,230736367374,230733594543,银行Ⅱ,969948436.21,5.22,1.7755999135,256.96,3.321270607157,0.0
65,688008,澜起科技,187.7,229094986542,214872300592,半导体,6063080897.0,10.72,26.6585396711,19.97,72.325559587892,65.3126948791
66,002142,宁波银行,34.5,227823882324,227678756729,银行Ⅱ,824860444.0,7.12,11.54467169,165.62,12.117519631736,0.0
67,002916,深南电路,331.8,226011076221,220583775510,元件,2201831930.57,12.43,46.3282888807,22.51,65.546280171141,31.0149106719
68,600919,江苏银行,12.28,225354264406,225354264406,银行Ⅱ,973662807.0,7.86,9.1107021147,218.76,8.089489422095,0.0
69,003816,中国广核,4.37,220679861020,171894819770,电力,568697455.8,4.6,-2.7578083082,61.05,2.66222662087,45.5425165845
70,000651,格力电器,38.98,218342795784,214892568789,白色家电,1295686175.41,8.68,-8.1402149704,132.78,-7.873884093798,28.8127471778
71,300408,三环集团,108.4,216444293096,202686993923,元件,3831703707.85,8.61,54.824030357,19.32,56.17646712233,44.3196613034
72,600188,兖矿能源,21.56,216394529551,128526749551,煤炭开采,1035292995.0,6.87,13.0051222512,71.5,47.747879557371,30.6006985281
73,300476,胜宏科技,219.5,215721266454,189910290428,元件,4800978104.31,11.8,28.773550864,28.57,33.300010849125,33.221347957
74,002463,沪电股份,111.5,214566534376,214397968564,元件,5626471572.14,17.38,61.1682833526,29.23,73.722061163793,38.7155693432
75,688836,宇树科技-W,530.3,214487439502,15955517916,自动化设备,2074709047.0,9.99,48.5389986228,2.74,955.594582876599,56.0089333697
76,000725,京东方Ａ,5.61,207818680439,198409622396,光学光电子,5419824092.88,3.82,1.8307997684,52.48,61.621332999777,15.0316321123
77,300760,迈瑞医疗,169.91,205896841321,205703605057,医疗器械,1707155420.3,12.01,5.9963299224,47.97,-5.365709111143,60.8335255872
78,600690,海尔智家,22.0,204667939608,135926712350,白色家电,974437008.0,8.36,-2.7981796409,103.16,-14.266944821157,27.2293255339
79,603288,海天味业,34.4,201275949514,191257830154,调味发酵品Ⅱ,540784898.0,10.07,6.0061732024,41.9,7.125124059512,41.0363120571
80,601898,中煤能源,15.18,201266510412,138927366072,煤炭开采,546332497.0,4.95,-1.7610159657,81.49,5.825484910589,26.9192171517
81,603268,松发股份,192.6,196204882837,44923909939,航海装备Ⅱ,915009511.0,32.06,251.874251691,36.09,457.668942986394,23.6588177372
82,601066,中信建投,25.28,196089244468,164210563765,证券Ⅱ,578694438.0,8.27,51.1077143242,76.39,69.437027116444,0.0
83,601336,新华保险,62.25,194191775850,129818598915,保险Ⅱ,1468624609.0,18.87,18.8703759227,227.93,54.017163321846,0.0
84,002938,鹏鼎控股,83.29,193027628245,192468719612,元件,1440246056.39,3.71,5.141159863,12.84,4.109207036209,23.9752902042
85,601985,中国核电,9.08,186757458832,171460226592,电力,969003705.0,3.05,-6.2848823048,36.41,-35.740640009377,36.4732695406
86,300433,蓝思科技,35.14,185494954172,174547024974,消费电子,2701231592.64,1.05,-12.4203656668,5.77,-49.521477587713,16.4258831472
87,600031,三一重工,20.0,183900088740,169487800740,工程机械,934738332.0,6.16,19.4868647877,56.9,9.131357029292,27.7819043049
88,300274,阳光电源,88.43,183334086224,140384983782,光伏设备,4754618560.04,10.73,-28.9913921923,52.59,-32.012976909209,35.92153915
89,688498,源杰科技,1466.0,182517552682,180159883104,半导体,3925989872.0,22.1,351.4010703617,6.07,1212.19540823559,80.4246767203
90,600406,国电南瑞,22.71,182401182303,181865680639,电网设备,821968113.0,5.73,14.5359559071,30.73,4.08163089096,25.3392957491
91,600025,华能水电,9.76,181839479948,181839479948,电力,259796851.0,5.91,1.4544203223,43.76,-5.049088925195,57.1891827428
92,601668,中国建筑,4.4,181809717954,181809717954,房屋建设Ⅱ,967041686.0,4.61,-11.9615548688,230.0,-24.340999953882,10.2935341527
93,688072,拓荆科技,621.93,181711321811,176744606245,半导体,2619505455.0,18.11,49.060715147,13.43,1324.09901284204,41.0042896167
94,601818,光大银行,3.05,180210930736,141540787461,银行Ⅱ,506276850.0,3.28,-4.3235535059,187.11,-24.006985622614,0.0
95,601766,中国中车,6.25,179367900550,152048737800,轨交设备Ⅱ,580277965.0,4.54,9.956998576,79.91,10.280413688099,22.2659912397
96,600989,宝丰能源,24.4,178933984000,178933984000,化学原料,1490680016.0,18.61,32.3321115262,97.28,70.137377080532,43.5632332124
97,301666,大普微-UW,405.48,176877009653,10751846760,计算机设备,1033677570.72,77.43,531.1701845514,13.34,477.083656706601,34.9035465253
98,601688,华泰证券,19.56,176565455654,142920188553,证券Ⅱ,1097596024.0,6.3,45.8621225486,116.92,54.86615652396,0.0
99,600547,山东黄金,37.9,174716328998,136987402851,贵金属,4065543784.0,10.15,-5.5986696921,35.43,26.172185510753,24.4331757468
100,000776,广发证券,22.2,173711570344,131069894704,证券Ⅱ,1473947141.06,8.08,74.5856738467,116.52,80.095703436332,0.0
101,300604,长川科技,,,,,,,,,,
102,002352,顺丰控股,,,,,,,,,,
103,301377,鼎泰高科,,,,,,,,,,
104,600487,亨通光电,,,,,,,,,,
105,600176,中国巨石,,,,,,,,,,
