排名,代码,名称,最新价,涨跌幅%,总市值(亿港元),成交额(亿港元),PE_TTM,PB_MRQ,ROE%,营收同比%,净利润(亿),净利同比%,毛利率%
18,01299,友邦保险,76.75,-0.78,7941.05,43.37,12.75,2.49,10.2330680139,0.0,0.0,0.0,0.0
19,00300,美的集团,99.3,0.1,7575.91,6.85,14.98,3.08,12.1289184915,0.0,0.0,0.0,0.0
20,01211,比亚迪股份,81.5,0.43,7430.52,17.86,22.32,2.69,4.861201831100001,0.0,0.0,0.0,0.0
21,03328,交通银行,8.14,-0.49,7192.81,6.51,6.51,0.53,3.737201525,0.0,0.0,0.0,0.0
22,01810,小米集团-W,26.4,0.99,6800.51,28.9,18.18,2.19,5.2939105732,0.0,0.0,0.0,0.0
23,01658,邮储银行,5.4,-0.37,6485.13,2.23,6.35,0.54,4.3711714694,0.0,0.0,0.0,0.0
24,02359,药明康德,200.0,1.01,6027.1,11.54,24.18,6.18,13.5914693084,0.0,0.0,0.0,0.0
25,09999,网易,183.6,-0.81,5891.28,13.05,15.93,3.06,10.7852666043,0.0,0.0,0.0,0.0
26,00981,中芯国际,65.15,4.41,5578.32,47.03,68.68,2.83,2.904731861,0.0,0.0,0.0,0.0
27,02388,中银香港,52.05,0.19,5503.13,8.94,13.2,1.53,6.5877436166,0.0,0.0,0.0,0.0
28,00386,中国石油化工股份,4.51,0.11,5444.22,6.5,13.44,0.56,3.1847966031,0.0,0.0,0.0,0.0
29,02888,渣打集团,245.0,0.66,5340.12,1.97,12.64,1.48,6.6700750452,0.0,0.0,0.0,0.0
30,00388,香港交易所,388.0,-0.15,4919.21,15.81,24.84,8.11,17.7907965287,0.0,0.0,0.0,0.0
31,00998,中信银行,8.385,-0.36,4665.85,3.15,5.73,0.54,4.4222819408,0.0,0.0,0.0,0.0
32,00992,联想集团,37.58,9.5,4665.47,55.62,74.72,8.24,-8.1975118141,0.0,0.0,0.0,0.0
33,02475,立讯精密,58.8,3.7,4549.87,1.29,22.61,4.02,8.785947626899999,0.0,0.0,0.0,0.0
34,03690,美团-W,73.2,0.41,4520.45,25.0,-10.6,2.32,-2.9180030463,0.0,0.0,0.0,0.0
35,09633,农夫山泉,38.6,-0.92,4341.14,2.69,22.33,10.15,23.192367081500002,0.0,0.0,0.0,0.0
36,02259,紫金黄金国际,159.1,2.65,4258.06,9.76,21.56,5.81,16.3776706455,0.0,0.0,0.0,0.0
37,00728,中国电信,4.435,-1.33,4058.34,2.62,11.92,0.75,4.2002292243,0.0,0.0,0.0,0.0
38,06030,中信证券,24.78,2.23,3871.69,3.78,8.59,1.08,6.958091817000001,0.0,0.0,0.0,0.0
39,02513,智谱,780.0,5.41,3803.19,65.33,-75.94,68.38,112.7113004271,0.0,0.0,0.0,0.0
40,00267,中信股份,13.04,1.32,3793.37,2.69,5.45,0.41,4.2655899518,0.0,0.0,0.0,0.0
41,02328,中国财险,16.74,-0.59,3723.44,4.87,6.76,1.06,10.954071993800001,0.0,0.0,0.0,0.0
42,03986,兆易创新,512.0,9.73,3604.33,21.03,39.66,8.37,24.3618478864,0.0,0.0,0.0,0.0
43,06809,澜起科技,283.0,5.75,3454.12,18.49,98.58,13.96,11.5991871723,0.0,0.0,0.0,0.0
44,03993,洛阳钼业,15.69,1.1,3356.77,4.56,10.62,3.25,18.7382109913,0.0,0.0,0.0,0.0
45,06160,百济神州,212.6,0.76,3278.9,8.16,63.99,8.08,9.7400031378,0.0,0.0,0.0,0.0
46,00016,新鸿基地产,107.7,-0.46,3120.91,12.26,14.57,0.49,3.4232660988,0.0,0.0,0.0,0.0
47,01276,恒瑞医药,46.26,4.14,3070.37,2.73,34.9,4.14,7.102739472,0.0,0.0,0.0,0.0
48,06951,三环集团,139.2,11.72,2779.43,2.66,73.79,10.23,8.7222563948,0.0,0.0,0.0,0.0
49,02601,中国太保,28.48,0.14,2739.87,2.9,4.27,0.75,9.9060255352,0.0,0.0,0.0,0.0
50,02338,潍柴动力,31.7,1.8,2738.95,6.91,18.53,2.48,8.1369210579,0.0,0.0,0.0,0.0
51,02611,国泰海通,15.34,2.13,2696.93,3.18,7.32,0.71,5.7601224553999995,0.0,0.0,0.0,0.0
52,00001,长和,67.9,0.52,2600.6,6.41,6.88,0.45,4.6967757312,0.0,0.0,0.0,0.0
53,01339,中国人民保险集团,5.78,-2.12,2556.15,3.38,3.93,0.65,11.5194857125,0.0,0.0,0.0,0.0
54,02378,保诚,102.2,-1.06,2542.6,0.02,8.97,1.65,4.7795591182,0.0,0.0,0.0,0.0
55,01919,中远海控,16.58,-1.25,2531.45,2.08,8.34,0.94,5.7476166698,0.0,0.0,0.0,0.0
56,09888,百度集团-W,87.2,-0.17,2383.67,68.46,-65.01,0.76,2.1424243888,0.0,0.0,0.0,0.0
57,00669,创科实业,128.4,-0.08,2345.99,7.83,23.04,4.02,10.251683098300001,0.0,0.0,0.0,0.0
58,01347,华虹宏力,115.5,4.81,2227.41,34.68,277.62,3.59,0.8663995917999999,0.0,0.0,0.0,0.0
59,01378,中国宏桥,22.12,1.28,2172.05,6.0,6.93,1.42,12.9546453199,0.0,0.0,0.0,0.0
60,02714,牧原股份,37.2,-0.85,2146.82,0.49,-153.57,2.36,-7.6992811818,0.0,0.0,0.0,0.0
61,02269,药明生物,50.35,0.5,2092.51,18.89,36.85,3.77,5.1192520988,0.0,0.0,0.0,0.0
62,03692,翰森制药,34.3,-0.12,2080.0,3.5,27.31,4.78,11.6444531106,0.0,0.0,0.0,0.0
63,09992,泡泡玛特,155.1,1.24,2065.59,9.23,13.84,7.78,22.2264851354,0.0,0.0,0.0,0.0
64,00066,港铁公司,32.98,1.85,2052.95,3.61,8.99,1.0,8.0062750795,0.0,0.0,0.0,0.0
65,01109,华润置地,28.64,0.49,2042.3,12.0,7.72,0.61,3.3840657433,0.0,0.0,0.0,0.0
66,02020,安踏体育,71.7,-0.42,2005.2,4.57,10.98,2.43,13.803790331400002,0.0,0.0,0.0,0.0
67,02476,胜宏科技,199.4,3.32,1959.67,5.9,34.3,4.49,10.478419101,0.0,0.0,0.0,0.0
68,00002,中电控股,77.45,0.39,1956.74,3.93,18.05,1.77,5.5000183426,0.0,0.0,0.0,0.0
69,06690,海尔智家,20.58,0.0,1914.58,1.93,9.42,1.4,8.6552337484,0.0,0.0,0.0,0.0
70,00762,中国联通,5.73,-2.13,1753.27,2.24,9.71,0.41,2.5538526275,0.0,0.0,0.0,0.0
71,00175,吉利汽车,15.94,-0.38,1719.22,8.03,9.06,1.58,9.7138448665,0.0,0.0,0.0,0.0
72,01801,信达生物,96.6,0.47,1685.52,11.49,117.98,7.03,6.2497601434000005,0.0,0.0,0.0,0.0
73,06031,三一重工,18.15,0.11,1668.89,0.47,16.45,1.57,6.3079169081,0.0,0.0,0.0,0.0
74,01038,长江基建集团,65.4,1.16,1647.83,1.62,6.55,1.11,15.4089885767,0.0,0.0,0.0,0.0
75,06818,中国光大银行,2.77,-0.89,1636.67,0.51,4.36,0.28,3.0741502589,0.0,0.0,0.0,0.0
76,01113,长实集团,46.18,0.0,1616.2,5.3,12.22,0.4,2.1803216119,0.0,0.0,0.0,0.0
77,00788,中国铁塔,9.03,-0.17,1589.36,1.97,10.47,0.67,3.6566222263,0.0,0.0,0.0,0.0
78,03288,海天味业,26.8,0.75,1568.08,0.81,18.83,3.48,10.420282621,0.0,0.0,0.0,0.0
79,09973,奇瑞汽车,26.36,3.94,1531.15,6.12,7.55,2.46,16.3366100628,0.0,0.0,0.0,0.0
80,06886,华泰证券,16.86,0.9,1521.93,1.47,6.53,0.74,5.5268129494,0.0,0.0,0.0,0.0
81,06936,顺丰控股,28.98,-0.21,1521.72,0.87,12.32,1.29,5.4448505078,0.0,0.0,0.0,0.0
82,06869,长飞光纤光缆,183.1,-0.7,1515.89,32.57,38.44,8.05,19.3870784704,0.0,0.0,0.0,0.0
83,01816,中广核电力,2.975,-0.34,1502.34,2.31,13.27,1.06,4.8075938509,0.0,0.0,0.0,0.0
84,01988,民生银行,3.43,-4.06,1501.74,2.41,4.57,0.22,2.8021344815,0.0,0.0,0.0,0.0
85,01888,建滔积层板,47.1,1.03,1484.33,33.33,33.77,8.09,16.6475217964,0.0,0.0,0.0,0.0
86,02423,贝壳-W,43.08,2.09,1480.13,10.35,27.33,1.98,5.8781826801,0.0,0.0,0.0,0.0
87,01336,新华保险,47.22,1.24,1473.05,2.35,2.94,1.04,19.3882324921,0.0,0.0,0.0,0.0
88,01766,中国中车,5.13,1.08,1472.25,1.1,9.29,0.72,4.584387216400001,0.0,0.0,0.0,0.0
89,03606,福耀玻璃,55.1,-0.18,1437.97,1.68,14.96,3.27,10.4822414191,0.0,0.0,0.0,0.0
90,00027,银河娱乐,32.62,-0.24,1428.51,9.41,13.33,1.69,6.2950651365,0.0,0.0,0.0,0.0
91,01972,太古地产,24.32,1.67,1400.22,1.43,42.43,0.52,1.3435185682,0.0,0.0,0.0,0.0
92,02600,中国铝业,8.12,1.37,1392.97,4.32,6.98,1.43,14.892494175400001,0.0,0.0,0.0,0.0
93,01898,中煤能源,10.49,-1.69,1390.83,1.53,7.97,0.73,5.0138541572,0.0,0.0,0.0,0.0
94,01776,广发证券,17.54,3.73,1372.48,0.95,6.39,0.86,7.0001627189999995,0.0,0.0,0.0,0.0
95,00688,中国海外发展,12.2,2.01,1335.28,4.53,10.5,0.3,1.8012087869,0.0,0.0,0.0,0.0
96,01024,快手-W,30.74,2.67,1330.13,21.91,7.47,1.4,7.477270901200001,0.0,0.0,0.0,0.0
97,00003,香港中华煤气,7.09,1.36,1322.98,3.75,20.79,2.2,6.0920679946,0.0,0.0,0.0,0.0
98,01308,海丰国际,48.16,0.5,1305.87,3.91,13.22,5.88,25.4795485817,0.0,0.0,0.0,0.0
99,06099,招商证券,14.82,2.77,1288.83,0.96,6.37,0.89,7.513938946600001,0.0,0.0,0.0,0.0
100,00006,电能实业,59.85,-0.17,1275.47,4.2,7.13,1.24,15.170101364399999,0.0,0.0,0.0,0.0
