排名,代码,名称,最新价,总市值,流通市值,行业,成交额,ROE%,营收同比%,净利润(亿),净利同比%,毛利率%
17,300308,中际旭创,851.9,1003461223168,945556419028,通信设备,18925701851.77,37.62,182.4913813287,136.51,241.696005716117,46.2521843492
18,601899,紫金矿业,33.67,895309361323,693662375024,工业金属,9844983992.0,19.6,15.7816890732,391.7,68.170288138556,37.7472369593
19,002594,比亚迪,88.2,804136825233,307559461280,乘用车,5692862193.51,4.86,-7.1281672659,123.25,-20.535238859941,18.8473478975
20,688256,寒武纪,1112.18,699398850617,699398850617,半导体,13143617812.0,18.05,108.1331369113,23.11,122.613513635372,55.2505731603
21,600900,长江电力,28.09,687312235642,687312235642,电力,2746323620.0,6.55,3.3562259885,147.56,13.015444431533,57.8922527476
22,000333,美的集团,87.73,669274456611,604008294497,白色家电,2344709677.25,11.33,3.4561222865,264.46,1.661997971068,25.2557645483
23,600028,中国石化,5.46,660253307652,517348515548,炼化及贸易,1279199999.0,3.06,1.9523055217,256.27,19.289670902574,19.2430394532
24,601328,交通银行,7.24,639753797775,188764462480,银行Ⅱ,1542217037.0,4.045,6.7295003299,478.74,4.037726008345,0.0
25,601658,邮储银行,5.26,631699981368,381496231182,银行Ⅱ,2824231627.0,4.8,7.2645809882,515.03,4.621353701146,0.0
26,688041,海光信息,253.9,590149441305,590149441305,半导体,4642393644.0,7.56,66.5195709856,17.98,49.691219941746,55.2090490096
27,601728,中国电信,6.37,582900473513,494501371813,通信服务,650298862.0,4.2,-3.8643498262,195.88,-14.898970046109,29.7628442917
28,300502,新易盛,401.87,560309933599,504042697102,通信设备,12389377291.01,34.86,100.3392340098,75.29,90.984424978074,48.4397325072
29,002371,北方华创,699.79,507830045268,507407710107,半导体,4613699591.42,8.58,24.9038763685,33.7,5.051223129423,40.0682862059
30,601998,中信银行,8.85,492459686036,360752543690,银行Ⅱ,659485249.0,4.805,3.0507963718,376.02,3.081309282307,0.0
31,603259,药明康德,154.78,463935836452,382814316476,医疗服务,7283350255.0,13.19,38.9349828598,110.8,29.427935686791,53.9094753581
32,002475,立讯精密,57.62,445853320638,422070982317,消费电子,5366099486.57,8.76,40.1605518581,78.43,18.036983291456,11.7785360877
33,688347,华虹宏力,256.0,444857958912,104384000000,半导体,4008696123.0,0.86,19.4147741706,3.99,436.692371841556,19.4457765387
34,600030,中信证券,27.8,434354767494,338508117077,证券Ⅱ,3147754952.0,7.81,50.0035284024,233.43,69.601525447949,0.0
35,688235,百济神州,269.86,416201078945,31048812464,化学制药,842033738.0,9.9,26.8363500983,32.71,627.147475232556,89.4529871532
36,603993,洛阳钼业,19.06,407775551955,332803651875,工业金属,3746587199.0,18.29,42.7839090612,161.52,86.272667882062,23.0090744347
37,600183,生益科技,153.4,372609162978,369962274664,元件,15742216789.0,18.17,50.0454791459,32.87,130.423998654866,30.6922750301
38,601166,兴业银行,17.54,371196555858,371196555858,银行Ⅱ,2272753848.0,4.79,-0.2543953358,411.31,-4.659140956399,0.0
39,002384,东山精密,198.0,362658291336,274491701154,元件,8622792741.32,12.88,63.9481879305,29.57,290.089113632119,20.1513507952
40,688012,中微公司,362.0,346738929976,341075327756,半导体,6296291178.0,11.56,34.8886347323,28.25,300.216524117415,39.7417373409
41,601869,长飞光纤,418.57,346536241056,170081028091,通信设备,5570743812.0,19.22,53.637732146,29.25,888.878405244955,53.3612070059
42,601319,中国人保,7.45,329468729843,264458286543,保险Ⅱ,1369628578.0,11.2,9.5986593172,367.45,38.503580851866,0.0
43,002415,海康威视,35.79,328010752775,323759693881,计算机设备,2016076735.23,9.17,11.9673178084,78.96,39.565445501572,49.9672613158
44,601211,国泰海通,17.94,315404179587,241277284991,证券Ⅱ,1243827654.0,6.12,97.5628794336,202.6,28.736487658757,0.0
45,601601,中国太保,32.0,307850926560,219041326560,保险Ⅱ,1114109744.0,9.7,5.8056021068,307.75,10.36399497938,0.0
46,300059,东方财富,19.39,306792455576,259677971078,证券Ⅱ,4104717157.86,8.46,53.220189051,80.64,44.848976215289,74.3927594104
47,600276,恒瑞医药,46.07,305775798195,293880634763,化学制药,4126674263.0,8.04,-1.9390022608,44.65,0.344554541292,86.3263460861
48,600000,浦发银行,9.16,305081478828,305081478828,银行Ⅱ,908186834.0,3.96,3.5534844687,309.51,4.082456199348,0.0
49,300394,天孚通信,263.0,286886999459,286246056887,通信设备,7462734269.96,19.6,15.1492291388,12.04,33.922353315318,60.8695979509
50,603986,兆易创新,406.0,284908483804,271407725204,半导体,12671318470.0,23.13,178.6722977786,68.57,1091.4990564908,63.1304509177
51,000858,五 粮 液,71.27,276642202516,276635459377,白酒Ⅱ,1795566849.31,7.14,20.87072874,87.53,89.29986131838,80.2949204402
52,688802,沐曦股份-U,691.2,276549120000,12806964864,半导体,833007424.0,4.53,44.6659638137,6.12,429.462930125319,57.2152440602
53,601225,陕西煤业,27.62,267775900000,267775900000,煤炭开采,1367412326.0,10.9,1.1692536077,112.72,47.574576296288,33.3593436248
54,601919,中远海控,17.0,259558090405,213461128405,航运港口,1823490425.0,5.7,2.5870029553,134.19,-23.47827216587,18.3392709861
55,600150,中国船舶,34.08,256473173495,256473173495,航海装备Ⅱ,3024789012.0,6.71,26.005331272,99.54,163.508688638198,17.3661199239
56,688820,盛合晶微,135.55,252499028848,23436953259,半导体,1950417973.0,2.8,7.2006133293,4.49,3.326089767472,30.1400071353
57,688795,摩尔线程-U,535.89,251883421208,16197537836,半导体,420175024.0,-0.1,147.4213793771,-0.12,95.73226709201,56.9463084205
58,002916,深南电路,369.08,251404966883,245367871806,元件,2969327402.81,12.43,46.3282888807,22.51,65.546280171141,31.0149106719
59,688808,联讯仪器,2441.96,250707894147,47120411802,通用设备,2373002450.0,31.1,208.7055946128,5.67,902.997918255574,70.7942535034
60,688008,澜起科技,204.95,250149267404,234619488579,半导体,9086340337.0,10.72,26.6585396711,19.97,72.325559587892,65.3126948791
61,002714,牧原股份,42.31,244255466853,138797926229,养殖业,2680925359.93,-7.48,-22.3016379839,-60.78,-157.717224941595,-1.5756373647
62,002463,沪电股份,124.91,240372249407,240183410344,元件,6103502065.31,17.38,61.1682833526,29.23,73.722061163793,38.7155693432
63,601816,京沪高铁,4.89,239246572119,239246572119,铁路公路,652671652.0,3.21,3.9425045373,67.71,7.206589578335,45.360774803
64,300476,胜宏科技,243.14,238954299433,210363498927,元件,7331593370.91,11.8,28.773550864,28.57,33.300010849125,33.221347957
65,600309,万华化学,76.32,238917594496,238917594496,化学制品,3396220087.0,8.96,31.2585013331,100.63,64.354204430483,17.0841909951
66,600188,兖矿能源,23.62,237070444712,140807134712,煤炭开采,1300895651.0,6.87,13.0051222512,71.5,47.747879557371,30.6006985281
67,002379,宏桥控股,18.14,236384484184,20613819879,工业金属,1040071397.89,30.26,11.9504272706,156.45,77.024139178251,25.3784505634
68,000338,潍柴动力,27.17,234754794273,134665185393,汽车零部件,2669640483.47,8.0,8.847564221,77.01,36.463711828511,21.463923593
69,300408,三环集团,115.0,229622635665,215027714955,元件,5523680593.64,8.61,54.824030357,19.32,56.17646712233,44.3196613034
70,688836,宇树科技-W,564.9,228481905666,16996553028,自动化设备,2650001390.0,9.99,48.5389986228,2.74,955.594582876599,56.0089333697
71,000001,平安银行,11.72,227437361281,227434628095,银行Ⅱ,1063281431.47,5.22,1.7755999135,256.96,3.321270607157,0.0
72,002142,宁波银行,34.12,225314517823,225170990712,银行Ⅱ,740096867.14,7.12,11.54467169,165.62,12.117519631736,0.0
73,000725,京东方Ａ,6.01,222636411665,212556476043,光学光电子,8121869375.03,3.82,1.8307997684,52.48,61.621332999777,15.0316321123
74,600919,江苏银行,12.09,221867512758,221867512758,银行Ⅱ,1004871802.0,7.86,9.1107021147,218.76,8.089489422095,0.0
75,000651,格力电器,38.95,218174753612,214727181999,白色家电,1473700515.93,8.68,-8.1402149704,132.78,-7.873884093798,28.8127471778
76,002938,鹏鼎控股,93.3,216226170191,215600090525,元件,2586935153.99,3.71,5.141159863,12.84,4.109207036209,23.9752902042
77,003816,中国广核,4.27,215629952292,167961273542,电力,539394036.36,4.6,-2.7578083082,61.05,2.66222662087,45.5425165845
78,601898,中煤能源,16.19,214657760446,148170886476,煤炭开采,969214793.0,4.95,-1.7610159657,81.49,5.825484910589,26.9192171517
79,300433,蓝思科技,38.93,205501382069,193372671663,消费电子,3656713255.69,1.05,-12.4203656668,5.77,-49.521477587713,16.4258831472
80,301666,大普微-UW,466.36,203433861650,12366161721,计算机设备,2011352187.97,77.43,531.1701845514,13.34,477.083656706601,34.9035465253
81,300760,迈瑞医疗,165.35,200371035916,200182985676,医疗器械,2973991141.28,12.01,5.9963299224,47.97,-5.365709111143,60.8335255872
82,600690,海尔智家,21.18,198618195987,132439141745,白色家电,583718765.0,8.36,-2.7981796409,103.16,-14.266944821157,27.2293255339
83,601066,中信建投,25.6,198571386803,166289178496,证券Ⅱ,391801331.0,8.27,51.1077143242,76.39,69.437027116444,0.0
84,603268,松发股份,194.23,197865391450,45304107100,航海装备Ⅱ,1973012540.0,32.06,251.874251691,36.09,457.668942986394,23.6588177372
85,688072,拓荆科技,677.86,197039656094,191626285114,半导体,2581339498.0,18.11,49.060715147,13.43,1324.09901284204,41.0042896167
86,603288,海天味业,33.63,196770644830,186976768258,调味发酵品Ⅱ,633492031.0,10.07,6.0061732024,41.9,7.125124059512,41.0363120571
87,688498,源杰科技,1533.0,190859077941,188393656752,半导体,4201921766.0,22.1,351.4010703617,6.07,1212.19540823559,80.4246767203
88,300274,阳光电源,91.5,189698845296,145258690671,光伏设备,10112776299.13,10.73,-28.9913921923,52.59,-32.012976909209,35.92153915
89,601336,新华保险,60.12,187547141592,125376613121,保险Ⅱ,972075298.0,18.87,18.8703759227,227.93,54.017163321846,0.0
90,600406,国电南瑞,22.97,184489438903,183947806441,电网设备,796763485.0,5.73,14.5359559071,30.73,4.08163089096,25.3392957491
91,600031,三一重工,20.01,183992038784,169572544640,工程机械,2902491231.0,6.16,19.4868647877,56.9,9.131357029292,27.7819043049
92,601985,中国核电,8.89,182849538438,167872402468,电力,803924346.0,3.05,-6.2848823048,36.41,-35.740640009377,36.4732695406
93,600989,宝丰能源,24.72,181280659200,181280659200,化学原料,2031542862.0,18.61,32.3321115262,97.28,70.137377080532,43.5632332124
94,300604,长川科技,279.03,180136799592,136579097961,半导体,3666451201.19,18.52,59.7153807171,9.64,125.672896733861,55.482024293
95,601668,中国建筑,4.33,178917290623,178917290623,房屋建设Ⅱ,1854856109.0,4.61,-11.9615548688,230.0,-24.340999953882,10.2935341527
96,601766,中国中车,6.22,178506934627,151318903859,轨交设备Ⅱ,657125097.0,4.54,9.956998576,79.91,10.280413688099,22.2659912397
97,301377,鼎泰高科,419.86,178039505989,41507751749,通用设备,1698039991.91,23.27,114.8532705135,6.79,325.11511168433,55.9236303489
98,600025,华能水电,9.55,177926950154,177926950154,电力,221541641.0,5.91,1.4544203223,43.76,-5.049088925195,57.1891827428
99,600176,中国巨石,43.93,175857796461,174471818140,玻璃玻纤,8004484311.0,9.06,22.50258137,29.33,73.871870644216,42.1382635808
100,601818,光大银行,2.97,175484086651,137828242216,银行Ⅱ,1165815692.0,3.28,-4.3235535059,187.11,-24.006985622614,0.0
