市场,信号日,代码,名称,排名,持有期,买入价,卖出价,收益%,实际持有交易日,数据补齐,日线J,周线J,月线J,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,策略
HK,2026-08-04,009992,泡泡玛特,57,2,160.4,157.3,-1.93,2,False,7.38,33.15,6.31,15.1,,8.73,,三周期共振偏弱(均<50)
HK,2026-08-04,000688,中国海外发展,87,3,13.21,13.17,-0.3,3,False,7.34,27.04,32.26,10.3,,0.34,,三周期共振偏弱(均<50)
HK,2026-08-04,000728,中国电信,34,3,4.62,4.5,-2.6,3,False,26.75,45.61,18.01,11.91,,0.8,,三周期共振偏弱(均<50)
HK,2026-08-04,000762,中国联通,60,3,6.61,6.39,-3.33,3,False,15.32,37.61,13.08,9.13,,0.5,,三周期共振偏弱(均<50)
HK,2026-08-04,000981,中芯国际,25,3,65.1,66.8,2.61,3,False,16.94,-4.13,36.26,102.89,,3.07,,三周期共振偏弱(均<50)
HK,2026-08-04,001088,中国神华,14,3,42.06,42.92,2.04,3,False,-6.78,47.71,23.45,15.46,,1.63,,三周期共振偏弱(均<50)
HK,2026-08-04,001109,华润置地,52,3,33.48,32.86,-1.85,3,False,25.58,48.19,45.03,8.48,,0.74,,三周期共振偏弱(均<50)
HK,2026-08-04,001336,新华保险,83,3,47.58,48.44,1.81,3,False,25.22,47.15,4.24,3.6,,1.06,,三周期共振偏弱(均<50)
HK,2026-08-04,001347,华虹宏力,54,3,134.3,141.1,5.06,3,False,18.19,-8.59,43.42,415.32,,4.42,,三周期共振偏弱(均<50)
HK,2026-08-04,001776,广发证券,93,3,16.97,17.29,1.89,3,False,18.76,44.49,43.14,7.59,,0.85,,三周期共振偏弱(均<50)
HK,2026-08-04,001898,中煤能源,91,3,10.47,10.77,2.87,3,False,-3.06,28.09,-2.84,8.61,,0.75,,三周期共振偏弱(均<50)
HK,2026-08-04,002476,胜宏科技,67,3,191.7,256.6,33.85,3,False,28.96,-3.36,-1.61,36.08,,8.51,,三周期共振偏弱(均<50)
HK,2026-08-04,002513,智谱,31,3,1028.0,1247.0,21.3,3,False,32.05,-7.9,23.68,-92.47,,-4.64,,三周期共振偏弱(均<50)
HK,2026-08-04,002600,中国铝业,88,3,8.34,8.57,2.76,3,False,45.59,30.83,-8.81,8.68,,1.56,,三周期共振偏弱(均<50)
HK,2026-08-04,002611,国泰海通,50,3,14.46,14.45,-0.07,3,False,-1.54,41.89,24.24,10.29,,0.69,,三周期共振偏弱(均<50)
HK,2026-08-04,003986,兆易创新,42,3,447.6,528.5,18.07,3,False,20.47,-15.75,17.0,97.39,,10.96,,三周期共振偏弱(均<50)
HK,2026-08-04,003993,洛阳钼业,37,3,17.11,19.09,11.57,3,False,41.6,46.69,6.9,13.54,,3.64,,三周期共振偏弱(均<50)
HK,2026-08-04,006099,招商证券,97,3,14.63,15.26,4.31,3,False,32.53,-3.32,38.55,8.55,,0.9,,三周期共振偏弱(均<50)
HK,2026-08-04,006809,澜起科技,41,3,262.4,269.2,2.59,3,False,7.42,-3.51,36.51,111.59,,13.56,,三周期共振偏弱(均<50)
HK,2026-08-04,006818,中国光大银行,69,3,3.12,3.06,-1.92,3,False,22.83,48.09,22.66,4.36,,0.32,,三周期共振偏弱(均<50)
HK,2026-08-04,006886,华泰证券,80,3,16.71,16.78,0.42,3,False,6.02,43.96,20.68,7.67,,0.75,,三周期共振偏弱(均<50)
HK,2026-08-04,009903,天数智芯,95,3,484.0,476.8,-1.49,3,False,34.7,8.15,47.22,-117.34,,42.56,,三周期共振偏弱(均<50)
HK,2026-08-04,009992,泡泡玛特,57,3,160.4,157.9,-1.56,3,False,7.38,33.15,6.31,15.1,,8.73,,三周期共振偏弱(均<50)
HK,2026-08-04,000688,中国海外发展,87,5,13.21,13.17,-0.3,5,False,7.34,27.04,32.26,10.3,,0.34,,三周期共振偏弱(均<50)
HK,2026-08-04,000728,中国电信,34,5,4.62,4.57,-1.08,5,False,26.75,45.61,18.01,11.91,,0.8,,三周期共振偏弱(均<50)
HK,2026-08-04,000762,中国联通,60,5,6.61,6.34,-4.08,5,False,15.32,37.61,13.08,9.13,,0.5,,三周期共振偏弱(均<50)
HK,2026-08-04,000981,中芯国际,25,5,65.1,65.3,0.31,5,False,16.94,-4.13,36.26,102.89,,3.07,,三周期共振偏弱(均<50)
HK,2026-08-04,001088,中国神华,14,5,42.06,43.88,4.33,5,False,-6.78,47.71,23.45,15.46,,1.63,,三周期共振偏弱(均<50)
HK,2026-08-04,001109,华润置地,52,5,33.48,32.72,-2.27,5,False,25.58,48.19,45.03,8.48,,0.74,,三周期共振偏弱(均<50)
HK,2026-08-04,001336,新华保险,83,5,47.58,45.74,-3.87,5,False,25.22,47.15,4.24,3.6,,1.06,,三周期共振偏弱(均<50)
HK,2026-08-04,001347,华虹宏力,54,5,134.3,133.3,-0.74,5,False,18.19,-8.59,43.42,415.32,,4.42,,三周期共振偏弱(均<50)
HK,2026-08-04,001776,广发证券,93,5,16.97,17.0,0.18,5,False,18.76,44.49,43.14,7.59,,0.85,,三周期共振偏弱(均<50)
HK,2026-08-04,001898,中煤能源,91,5,10.47,11.2,6.97,5,False,-3.06,28.09,-2.84,8.61,,0.75,,三周期共振偏弱(均<50)
HK,2026-08-04,002476,胜宏科技,67,5,191.7,242.0,26.24,5,False,28.96,-3.36,-1.61,36.08,,8.51,,三周期共振偏弱(均<50)
HK,2026-08-04,002513,智谱,31,5,1028.0,1192.0,15.95,5,False,32.05,-7.9,23.68,-92.47,,-4.64,,三周期共振偏弱(均<50)
HK,2026-08-04,002600,中国铝业,88,5,8.34,8.55,2.52,5,False,45.59,30.83,-8.81,8.68,,1.56,,三周期共振偏弱(均<50)
HK,2026-08-04,002611,国泰海通,50,5,14.46,14.18,-1.94,5,False,-1.54,41.89,24.24,10.29,,0.69,,三周期共振偏弱(均<50)
HK,2026-08-04,003986,兆易创新,42,5,447.6,490.0,9.47,5,False,20.47,-15.75,17.0,97.39,,10.96,,三周期共振偏弱(均<50)
HK,2026-08-04,003993,洛阳钼业,37,5,17.11,17.9,4.62,5,False,41.6,46.69,6.9,13.54,,3.64,,三周期共振偏弱(均<50)
HK,2026-08-04,006099,招商证券,97,5,14.63,14.95,2.19,5,False,32.53,-3.32,38.55,8.55,,0.9,,三周期共振偏弱(均<50)
HK,2026-08-04,006809,澜起科技,41,5,262.4,263.0,0.23,5,False,7.42,-3.51,36.51,111.59,,13.56,,三周期共振偏弱(均<50)
HK,2026-08-04,006818,中国光大银行,69,5,3.12,3.0,-3.85,5,False,22.83,48.09,22.66,4.36,,0.32,,三周期共振偏弱(均<50)
HK,2026-08-04,006886,华泰证券,80,5,16.71,16.44,-1.62,5,False,6.02,43.96,20.68,7.67,,0.75,,三周期共振偏弱(均<50)
HK,2026-08-04,009903,天数智芯,95,5,484.0,476.8,-1.49,3,True,34.7,8.15,47.22,-117.34,,42.56,,三周期共振偏弱(均<50)
HK,2026-08-04,009992,泡泡玛特,57,5,160.4,152.7,-4.8,5,False,7.38,33.15,6.31,15.1,,8.73,,三周期共振偏弱(均<50)
HK,2026-08-04,000688,中国海外发展,87,10,13.21,13.89,5.15,10,False,7.34,27.04,32.26,10.3,,0.34,,三周期共振偏弱(均<50)
HK,2026-08-04,000728,中国电信,34,10,4.62,4.67,1.08,10,False,26.75,45.61,18.01,11.91,,0.8,,三周期共振偏弱(均<50)
HK,2026-08-04,000762,中国联通,60,10,6.61,6.27,-5.14,10,False,15.32,37.61,13.08,9.13,,0.5,,三周期共振偏弱(均<50)
HK,2026-08-04,000981,中芯国际,25,10,65.1,75.85,16.51,10,False,16.94,-4.13,36.26,102.89,,3.07,,三周期共振偏弱(均<50)
HK,2026-08-04,001088,中国神华,14,10,42.06,43.64,3.76,10,False,-6.78,47.71,23.45,15.46,,1.63,,三周期共振偏弱(均<50)
HK,2026-08-04,001109,华润置地,52,10,33.48,34.24,2.27,10,False,25.58,48.19,45.03,8.48,,0.74,,三周期共振偏弱(均<50)
HK,2026-08-04,001336,新华保险,83,10,47.58,45.08,-5.25,10,False,25.22,47.15,4.24,3.6,,1.06,,三周期共振偏弱(均<50)
HK,2026-08-04,001347,华虹宏力,54,10,134.3,128.9,-4.02,10,False,18.19,-8.59,43.42,415.32,,4.42,,三周期共振偏弱(均<50)
HK,2026-08-04,001776,广发证券,93,10,16.97,17.41,2.59,10,False,18.76,44.49,43.14,7.59,,0.85,,三周期共振偏弱(均<50)
HK,2026-08-04,001898,中煤能源,91,10,10.47,11.28,7.74,10,False,-3.06,28.09,-2.84,8.61,,0.75,,三周期共振偏弱(均<50)
HK,2026-08-04,002476,胜宏科技,67,10,191.7,241.4,25.93,10,False,28.96,-3.36,-1.61,36.08,,8.51,,三周期共振偏弱(均<50)
HK,2026-08-04,002513,智谱,31,10,1028.0,1043.0,1.46,10,False,32.05,-7.9,23.68,-92.47,,-4.64,,三周期共振偏弱(均<50)
HK,2026-08-04,002600,中国铝业,88,10,8.34,8.35,0.12,10,False,45.59,30.83,-8.81,8.68,,1.56,,三周期共振偏弱(均<50)
HK,2026-08-04,002611,国泰海通,50,10,14.46,14.42,-0.28,10,False,-1.54,41.89,24.24,10.29,,0.69,,三周期共振偏弱(均<50)
HK,2026-08-04,003986,兆易创新,42,10,447.6,517.5,15.62,10,False,20.47,-15.75,17.0,97.39,,10.96,,三周期共振偏弱(均<50)
HK,2026-08-04,003993,洛阳钼业,37,10,17.11,17.09,-0.12,10,False,41.6,46.69,6.9,13.54,,3.64,,三周期共振偏弱(均<50)
HK,2026-08-04,006099,招商证券,97,10,14.63,14.74,0.75,10,False,32.53,-3.32,38.55,8.55,,0.9,,三周期共振偏弱(均<50)
HK,2026-08-04,006809,澜起科技,41,10,262.4,290.8,10.82,10,False,7.42,-3.51,36.51,111.59,,13.56,,三周期共振偏弱(均<50)
HK,2026-08-04,006818,中国光大银行,69,10,3.12,2.98,-4.49,10,False,22.83,48.09,22.66,4.36,,0.32,,三周期共振偏弱(均<50)
HK,2026-08-04,006886,华泰证券,80,10,16.71,17.05,2.03,10,False,6.02,43.96,20.68,7.67,,0.75,,三周期共振偏弱(均<50)
HK,2026-08-04,009903,天数智芯,95,10,484.0,476.8,-1.49,3,True,34.7,8.15,47.22,-117.34,,42.56,,三周期共振偏弱(均<50)
HK,2026-08-04,009992,泡泡玛特,57,10,160.4,150.1,-6.42,10,False,7.38,33.15,6.31,15.1,,8.73,,三周期共振偏弱(均<50)
HK,2026-08-05,000688,中国海外发展,89,1,13.2,13.21,0.08,1,False,1.86,26.85,32.12,10.28,,0.34,,三周期共振偏弱(均<50)
HK,2026-08-05,000728,中国电信,33,1,4.59,4.55,-0.87,1,False,9.2,44.02,17.38,11.86,,0.79,,三周期共振偏弱(均<50)
HK,2026-08-05,000762,中国联通,61,1,6.59,6.49,-1.52,1,False,2.63,36.7,12.59,9.1,,0.49,,三周期共振偏弱(均<50)
HK,2026-08-05,000981,中芯国际,24,1,68.0,65.35,-3.9,1,False,46.37,3.32,41.51,107.48,,3.21,,三周期共振偏弱(均<50)
HK,2026-08-05,001088,中国神华,15,1,42.14,42.84,1.66,1,False,-0.72,48.5,24.0,15.49,,1.63,,三周期共振偏弱(均<50)
HK,2026-08-05,001109,华润置地,55,1,33.08,32.86,-0.67,1,False,17.32,44.57,42.67,8.38,,0.74,,三周期共振偏弱(均<50)
HK,2026-08-05,001898,中煤能源,90,1,10.44,10.75,2.97,1,False,-3.73,27.38,-3.26,8.6,,0.75,,三周期共振偏弱(均<50)
HK,2026-08-05,002513,智谱,31,1,1041.0,1087.0,4.42,1,False,39.0,-7.43,24.03,-93.19,,-4.68,,三周期共振偏弱(均<50)
HK,2026-08-05,002611,国泰海通,51,1,14.63,14.36,-1.85,1,False,7.85,46.9,26.52,10.42,,0.7,,三周期共振偏弱(均<50)
HK,2026-08-05,003986,兆易创新,42,1,486.0,494.4,1.73,1,False,44.23,-12.23,19.9,105.74,,11.9,,三周期共振偏弱(均<50)
HK,2026-08-05,006809,澜起科技,43,1,270.4,261.0,-3.48,1,False,17.59,-0.89,38.1,115.17,,14.0,,三周期共振偏弱(均<50)
HK,2026-08-05,006818,中国光大银行,69,1,3.11,3.12,0.32,1,False,3.8,46.15,21.4,4.33,,0.32,,三周期共振偏弱(均<50)
HK,2026-08-05,009903,天数智芯,95,1,484.2,484.2,0.0,0,True,48.15,8.18,47.24,-117.29,,42.54,,三周期共振偏弱(均<50)
HK,2026-08-05,009992,泡泡玛特,58,1,161.4,157.3,-2.54,1,False,12.69,35.09,6.89,15.2,,8.79,,三周期共振偏弱(均<50)
HK,2026-08-05,000688,中国海外发展,89,2,13.2,13.17,-0.23,2,False,1.86,26.85,32.12,10.28,,0.34,,三周期共振偏弱(均<50)
HK,2026-08-05,000728,中国电信,33,2,4.59,4.5,-1.96,2,False,9.2,44.02,17.38,11.86,,0.79,,三周期共振偏弱(均<50)
HK,2026-08-05,000762,中国联通,61,2,6.59,6.39,-3.03,2,False,2.63,36.7,12.59,9.1,,0.49,,三周期共振偏弱(均<50)
HK,2026-08-05,000981,中芯国际,24,2,68.0,66.8,-1.76,2,False,46.37,3.32,41.51,107.48,,3.21,,三周期共振偏弱(均<50)
HK,2026-08-05,001088,中国神华,15,2,42.14,42.92,1.85,2,False,-0.72,48.5,24.0,15.49,,1.63,,三周期共振偏弱(均<50)
HK,2026-08-05,001109,华润置地,55,2,33.08,32.86,-0.67,2,False,17.32,44.57,42.67,8.38,,0.74,,三周期共振偏弱(均<50)
HK,2026-08-05,001898,中煤能源,90,2,10.44,10.77,3.16,2,False,-3.73,27.38,-3.26,8.6,,0.75,,三周期共振偏弱(均<50)
HK,2026-08-05,002513,智谱,31,2,1041.0,1247.0,19.79,2,False,39.0,-7.43,24.03,-93.19,,-4.68,,三周期共振偏弱(均<50)
HK,2026-08-05,002611,国泰海通,51,2,14.63,14.45,-1.23,2,False,7.85,46.9,26.52,10.42,,0.7,,三周期共振偏弱(均<50)
HK,2026-08-05,003986,兆易创新,42,2,486.0,528.5,8.74,2,False,44.23,-12.23,19.9,105.74,,11.9,,三周期共振偏弱(均<50)
HK,2026-08-05,006809,澜起科技,43,2,270.4,269.2,-0.44,2,False,17.59,-0.89,38.1,115.17,,14.0,,三周期共振偏弱(均<50)
HK,2026-08-05,006818,中国光大银行,69,2,3.11,3.06,-1.61,2,False,3.8,46.15,21.4,4.33,,0.32,,三周期共振偏弱(均<50)
HK,2026-08-05,009903,天数智芯,95,2,484.2,476.8,-1.53,2,False,48.15,8.18,47.24,-117.29,,42.54,,三周期共振偏弱(均<50)
HK,2026-08-05,009992,泡泡玛特,58,2,161.4,157.9,-2.17,2,False,12.69,35.09,6.89,15.2,,8.79,,三周期共振偏弱(均<50)
HK,2026-08-05,000688,中国海外发展,89,3,13.2,13.19,-0.08,3,False,1.86,26.85,32.12,10.28,,0.34,,三周期共振偏弱(均<50)
HK,2026-08-05,000728,中国电信,33,3,4.59,4.5,-1.96,3,False,9.2,44.02,17.38,11.86,,0.79,,三周期共振偏弱(均<50)
HK,2026-08-05,000762,中国联通,61,3,6.59,6.37,-3.34,3,False,2.63,36.7,12.59,9.1,,0.49,,三周期共振偏弱(均<50)
HK,2026-08-05,000981,中芯国际,24,3,68.0,66.2,-2.65,3,False,46.37,3.32,41.51,107.48,,3.21,,三周期共振偏弱(均<50)
HK,2026-08-05,001088,中国神华,15,3,42.14,44.18,4.84,3,False,-0.72,48.5,24.0,15.49,,1.63,,三周期共振偏弱(均<50)
HK,2026-08-05,001109,华润置地,55,3,33.08,32.9,-0.54,3,False,17.32,44.57,42.67,8.38,,0.74,,三周期共振偏弱(均<50)
HK,2026-08-05,001898,中煤能源,90,3,10.44,11.23,7.57,3,False,-3.73,27.38,-3.26,8.6,,0.75,,三周期共振偏弱(均<50)
HK,2026-08-05,002513,智谱,31,3,1041.0,1252.0,20.27,3,False,39.0,-7.43,24.03,-93.19,,-4.68,,三周期共振偏弱(均<50)
HK,2026-08-05,002611,国泰海通,51,3,14.63,14.47,-1.09,3,False,7.85,46.9,26.52,10.42,,0.7,,三周期共振偏弱(均<50)
HK,2026-08-05,003986,兆易创新,42,3,486.0,501.0,3.09,3,False,44.23,-12.23,19.9,105.74,,11.9,,三周期共振偏弱(均<50)
HK,2026-08-05,006809,澜起科技,43,3,270.4,257.6,-4.73,3,False,17.59,-0.89,38.1,115.17,,14.0,,三周期共振偏弱(均<50)
HK,2026-08-05,006818,中国光大银行,69,3,3.11,3.05,-1.93,3,False,3.8,46.15,21.4,4.33,,0.32,,三周期共振偏弱(均<50)
HK,2026-08-05,009903,天数智芯,95,3,484.2,476.8,-1.53,2,True,48.15,8.18,47.24,-117.29,,42.54,,三周期共振偏弱(均<50)
HK,2026-08-05,009992,泡泡玛特,58,3,161.4,154.4,-4.34,3,False,12.69,35.09,6.89,15.2,,8.79,,三周期共振偏弱(均<50)
HK,2026-08-05,000688,中国海外发展,89,5,13.2,13.76,4.24,5,False,1.86,26.85,32.12,10.28,,0.34,,三周期共振偏弱(均<50)
HK,2026-08-05,000728,中国电信,33,5,4.59,4.61,0.44,5,False,9.2,44.02,17.38,11.86,,0.79,,三周期共振偏弱(均<50)
HK,2026-08-05,000762,中国联通,61,5,6.59,6.33,-3.95,5,False,2.63,36.7,12.59,9.1,,0.49,,三周期共振偏弱(均<50)
HK,2026-08-05,000981,中芯国际,24,5,68.0,67.4,-0.88,5,False,46.37,3.32,41.51,107.48,,3.21,,三周期共振偏弱(均<50)
HK,2026-08-05,001088,中国神华,15,5,42.14,43.0,2.04,5,False,-0.72,48.5,24.0,15.49,,1.63,,三周期共振偏弱(均<50)
HK,2026-08-05,001109,华润置地,55,5,33.08,35.0,5.8,5,False,17.32,44.57,42.67,8.38,,0.74,,三周期共振偏弱(均<50)
HK,2026-08-05,001898,中煤能源,90,5,10.44,10.93,4.69,5,False,-3.73,27.38,-3.26,8.6,,0.75,,三周期共振偏弱(均<50)
HK,2026-08-05,002513,智谱,31,5,1041.0,1208.0,16.04,5,False,39.0,-7.43,24.03,-93.19,,-4.68,,三周期共振偏弱(均<50)
HK,2026-08-05,002611,国泰海通,51,5,14.63,14.25,-2.6,5,False,7.85,46.9,26.52,10.42,,0.7,,三周期共振偏弱(均<50)
HK,2026-08-05,003986,兆易创新,42,5,486.0,515.0,5.97,5,False,44.23,-12.23,19.9,105.74,,11.9,,三周期共振偏弱(均<50)
HK,2026-08-05,006809,澜起科技,43,5,270.4,283.0,4.66,5,False,17.59,-0.89,38.1,115.17,,14.0,,三周期共振偏弱(均<50)
HK,2026-08-05,006818,中国光大银行,69,5,3.11,2.99,-3.86,5,False,3.8,46.15,21.4,4.33,,0.32,,三周期共振偏弱(均<50)
HK,2026-08-05,009903,天数智芯,95,5,484.2,476.8,-1.53,2,True,48.15,8.18,47.24,-117.29,,42.54,,三周期共振偏弱(均<50)
HK,2026-08-05,009992,泡泡玛特,58,5,161.4,151.0,-6.44,5,False,12.69,35.09,6.89,15.2,,8.79,,三周期共振偏弱(均<50)
HK,2026-08-06,000016,新鸿基地产,43,1,116.0,115.2,-0.69,1,False,22.47,49.91,32.83,15.28,,0.54,,三周期共振偏弱(均<50)
HK,2026-08-06,000688,中国海外发展,89,1,13.21,13.17,-0.3,1,False,7.35,27.04,32.26,10.29,,0.34,,三周期共振偏弱(均<50)
HK,2026-08-06,000728,中国电信,35,1,4.55,4.5,-1.1,1,False,-6.92,40.45,15.48,11.74,,0.78,,三周期共振偏弱(均<50)
HK,2026-08-06,000762,中国联通,64,1,6.49,6.39,-1.54,1,False,-11.2,31.92,10.02,8.96,,0.49,,三周期共振偏弱(均<50)
HK,2026-08-06,000981,中芯国际,25,1,65.35,66.8,2.22,1,False,43.06,-3.49,36.8,103.29,,3.08,,三周期共振偏弱(均<50)
HK,2026-08-06,001109,华润置地,55,1,32.86,32.86,0.0,1,False,18.35,42.57,41.37,8.33,,0.73,,三周期共振偏弱(均<50)
HK,2026-08-06,001898,中煤能源,92,1,10.75,10.77,0.19,1,False,38.04,34.79,1.09,8.85,,0.77,,三周期共振偏弱(均<50)
HK,2026-08-06,002611,国泰海通,52,1,14.36,14.45,0.63,1,False,5.48,38.95,22.9,10.22,,0.68,,三周期共振偏弱(均<50)
HK,2026-08-06,006809,澜起科技,45,1,261.0,269.2,3.14,1,False,17.11,-3.97,36.23,111.17,,13.51,,三周期共振偏弱(均<50)
HK,2026-08-06,006818,中国光大银行,71,1,3.12,3.06,-1.92,1,False,3.09,47.45,22.24,4.34,,0.32,,三周期共振偏弱(均<50)
HK,2026-08-06,006886,华泰证券,80,1,16.77,16.78,0.06,1,False,30.12,45.98,21.37,7.71,,0.75,,三周期共振偏弱(均<50)
HK,2026-08-06,009992,泡泡玛特,59,1,157.3,157.9,0.38,1,False,18.9,27.12,4.51,14.81,,8.56,,三周期共振偏弱(均<50)
HK,2026-08-06,000016,新鸿基地产,43,2,116.0,116.7,0.6,2,False,22.47,49.91,32.83,15.28,,0.54,,三周期共振偏弱(均<50)
HK,2026-08-06,000688,中国海外发展,89,2,13.21,13.19,-0.15,2,False,7.35,27.04,32.26,10.29,,0.34,,三周期共振偏弱(均<50)
HK,2026-08-06,000728,中国电信,35,2,4.55,4.5,-1.1,2,False,-6.92,40.45,15.48,11.74,,0.78,,三周期共振偏弱(均<50)
HK,2026-08-06,000762,中国联通,64,2,6.49,6.37,-1.85,2,False,-11.2,31.92,10.02,8.96,,0.49,,三周期共振偏弱(均<50)
HK,2026-08-06,000981,中芯国际,25,2,65.35,66.2,1.3,2,False,43.06,-3.49,36.8,103.29,,3.08,,三周期共振偏弱(均<50)
HK,2026-08-06,001109,华润置地,55,2,32.86,32.9,0.12,2,False,18.35,42.57,41.37,8.33,,0.73,,三周期共振偏弱(均<50)
HK,2026-08-06,001898,中煤能源,92,2,10.75,11.23,4.47,2,False,38.04,34.79,1.09,8.85,,0.77,,三周期共振偏弱(均<50)
HK,2026-08-06,002611,国泰海通,52,2,14.36,14.47,0.77,2,False,5.48,38.95,22.9,10.22,,0.68,,三周期共振偏弱(均<50)
HK,2026-08-06,006809,澜起科技,45,2,261.0,257.6,-1.3,2,False,17.11,-3.97,36.23,111.17,,13.51,,三周期共振偏弱(均<50)
HK,2026-08-06,006818,中国光大银行,71,2,3.12,3.05,-2.24,2,False,3.09,47.45,22.24,4.34,,0.32,,三周期共振偏弱(均<50)
HK,2026-08-06,006886,华泰证券,80,2,16.77,16.69,-0.48,2,False,30.12,45.98,21.37,7.71,,0.75,,三周期共振偏弱(均<50)
HK,2026-08-06,009992,泡泡玛特,59,2,157.3,154.4,-1.84,2,False,18.9,27.12,4.51,14.81,,8.56,,三周期共振偏弱(均<50)
HK,2026-08-06,000016,新鸿基地产,43,3,116.0,116.4,0.34,3,False,22.47,49.91,32.83,15.28,,0.54,,三周期共振偏弱(均<50)
HK,2026-08-06,000688,中国海外发展,89,3,13.21,13.17,-0.3,3,False,7.35,27.04,32.26,10.29,,0.34,,三周期共振偏弱(均<50)
HK,2026-08-06,000728,中国电信,35,3,4.55,4.57,0.44,3,False,-6.92,40.45,15.48,11.74,,0.78,,三周期共振偏弱(均<50)
HK,2026-08-06,000762,中国联通,64,3,6.49,6.34,-2.31,3,False,-11.2,31.92,10.02,8.96,,0.49,,三周期共振偏弱(均<50)
HK,2026-08-06,000981,中芯国际,25,3,65.35,65.3,-0.08,3,False,43.06,-3.49,36.8,103.29,,3.08,,三周期共振偏弱(均<50)
HK,2026-08-06,001109,华润置地,55,3,32.86,32.72,-0.43,3,False,18.35,42.57,41.37,8.33,,0.73,,三周期共振偏弱(均<50)
HK,2026-08-06,001898,中煤能源,92,3,10.75,11.2,4.19,3,False,38.04,34.79,1.09,8.85,,0.77,,三周期共振偏弱(均<50)
HK,2026-08-06,002611,国泰海通,52,3,14.36,14.18,-1.25,3,False,5.48,38.95,22.9,10.22,,0.68,,三周期共振偏弱(均<50)
HK,2026-08-06,006809,澜起科技,45,3,261.0,263.0,0.77,3,False,17.11,-3.97,36.23,111.17,,13.51,,三周期共振偏弱(均<50)
HK,2026-08-06,006818,中国光大银行,71,3,3.12,3.0,-3.85,3,False,3.09,47.45,22.24,4.34,,0.32,,三周期共振偏弱(均<50)
HK,2026-08-06,006886,华泰证券,80,3,16.77,16.44,-1.97,3,False,30.12,45.98,21.37,7.71,,0.75,,三周期共振偏弱(均<50)
HK,2026-08-06,009992,泡泡玛特,59,3,157.3,152.7,-2.92,3,False,18.9,27.12,4.51,14.81,,8.56,,三周期共振偏弱(均<50)
HK,2026-08-06,000016,新鸿基地产,43,5,116.0,117.6,1.38,5,False,22.47,49.91,32.83,15.28,,0.54,,三周期共振偏弱(均<50)
HK,2026-08-06,000688,中国海外发展,89,5,13.21,13.48,2.04,5,False,7.35,27.04,32.26,10.29,,0.34,,三周期共振偏弱(均<50)
HK,2026-08-06,000728,中国电信,35,5,4.55,4.54,-0.22,5,False,-6.92,40.45,15.48,11.74,,0.78,,三周期共振偏弱(均<50)
HK,2026-08-06,000762,中国联通,64,5,6.49,6.26,-3.54,5,False,-11.2,31.92,10.02,8.96,,0.49,,三周期共振偏弱(均<50)
HK,2026-08-06,000981,中芯国际,25,5,65.35,67.55,3.37,5,False,43.06,-3.49,36.8,103.29,,3.08,,三周期共振偏弱(均<50)
HK,2026-08-06,001109,华润置地,55,5,32.86,34.12,3.83,5,False,18.35,42.57,41.37,8.33,,0.73,,三周期共振偏弱(均<50)
HK,2026-08-06,001898,中煤能源,92,5,10.75,10.81,0.56,5,False,38.04,34.79,1.09,8.85,,0.77,,三周期共振偏弱(均<50)
HK,2026-08-06,002611,国泰海通,52,5,14.36,14.42,0.42,5,False,5.48,38.95,22.9,10.22,,0.68,,三周期共振偏弱(均<50)
HK,2026-08-06,006809,澜起科技,45,5,261.0,286.8,9.89,5,False,17.11,-3.97,36.23,111.17,,13.51,,三周期共振偏弱(均<50)
HK,2026-08-06,006818,中国光大银行,71,5,3.12,2.98,-4.49,5,False,3.09,47.45,22.24,4.34,,0.32,,三周期共振偏弱(均<50)
HK,2026-08-06,006886,华泰证券,80,5,16.77,16.92,0.89,5,False,30.12,45.98,21.37,7.71,,0.75,,三周期共振偏弱(均<50)
HK,2026-08-06,009992,泡泡玛特,59,5,157.3,154.2,-1.97,5,False,18.9,27.12,4.51,14.81,,8.56,,三周期共振偏弱(均<50)
HK,2026-08-07,000016,新鸿基地产,44,1,115.2,116.7,1.3,1,False,14.57,46.87,31.86,15.19,,0.54,,三周期共振偏弱(均<50)
HK,2026-08-07,000267,中信股份,43,1,11.84,12.04,1.69,1,False,-7.15,47.81,29.97,5.3,,0.4,,三周期共振偏弱(均<50)
HK,2026-08-07,000688,中国海外发展,88,1,13.17,13.19,0.15,1,False,8.87,26.26,31.68,10.26,,0.34,,三周期共振偏弱(均<50)
HK,2026-08-07,000728,中国电信,35,1,4.5,4.5,0.0,1,False,-15.28,36.08,13.15,11.6,,0.78,,三周期共振偏弱(均<50)
HK,2026-08-07,000762,中国联通,67,1,6.39,6.37,-0.31,1,False,-18.27,27.6,7.7,8.83,,0.48,,三周期共振偏弱(均<50)
HK,2026-08-07,000981,中芯国际,25,1,66.8,66.2,-0.9,1,False,49.63,0.24,39.38,105.58,,3.15,,三周期共振偏弱(均<50)
HK,2026-08-07,001109,华润置地,58,1,32.86,32.9,0.12,1,False,19.65,42.57,41.37,8.33,,0.73,,三周期共振偏弱(均<50)
HK,2026-08-07,002611,国泰海通,52,1,14.45,14.47,0.14,1,False,13.93,41.6,24.1,10.29,,0.69,,三周期共振偏弱(均<50)
HK,2026-08-07,006809,澜起科技,45,1,269.2,257.6,-4.31,1,False,34.4,-1.22,37.91,114.75,,13.95,,三周期共振偏弱(均<50)
