排名,代码,名称,最新价,涨跌幅%,总市值(亿港元),成交额(亿港元),PE_TTM,PB_MRQ,ROE%,营收同比%,净利润(亿),净利同比%,毛利率%
16,02899,紫金矿业,36.96,2.9,9827.93,12.27,12.78,4.23,20.0147693811,0.0,0.0,0.0,0.0
17,02628,中国人寿,29.62,-3.08,8372.01,9.02,2.98,1.09,21.35749495,0.0,0.0,0.0,0.0
18,01299,友邦保险,76.9,-0.26,7956.57,9.97,12.77,2.49,10.2330680139,0.0,0.0,0.0,0.0
19,01211,比亚迪股份,83.85,-0.77,7644.77,14.06,22.96,2.77,4.861201831100001,0.0,0.0,0.0,0.0
20,00300,美的集团,98.35,-1.3,7503.28,4.78,14.84,3.06,12.1289184915,0.0,0.0,0.0,0.0
21,03328,交通银行,7.86,-0.25,6945.39,1.44,6.28,0.52,3.737201525,0.0,0.0,0.0,0.0
22,01810,小米集团-W,26.92,-2.11,6934.4,45.66,18.54,2.24,5.2939105732,0.0,0.0,0.0,0.0
23,01658,邮储银行,5.365,-0.19,6443.1,1.1,6.31,0.53,4.3711714694,0.0,0.0,0.0,0.0
24,09999,网易,188.2,0.27,6038.89,11.75,16.33,3.14,10.7852666043,0.0,0.0,0.0,0.0
25,00386,中国石油化工股份,4.915,4.02,5943.49,12.53,14.68,0.61,3.1847966031,0.0,0.0,0.0,0.0
26,02359,药明康德,195.4,1.93,5867.26,6.68,23.54,6.04,13.5914693084,0.0,0.0,0.0,0.0
27,00981,中芯国际,65.35,-4.32,5595.39,49.46,68.89,2.84,2.904731861,0.0,0.0,0.0,0.0
28,02388,中银香港,51.65,-2.18,5460.84,5.85,13.1,1.52,6.5877436166,0.0,0.0,0.0,0.0
29,02888,渣打集团,239.4,-0.08,5224.09,1.4,12.37,1.44,6.6700750452,0.0,0.0,0.0,0.0
30,00388,香港交易所,402.0,-0.5,5096.7,7.01,25.74,8.4,17.7907965287,0.0,0.0,0.0,0.0
31,03690,美团-W,80.6,0.69,4977.44,17.89,-11.67,2.55,-2.9180030463,0.0,0.0,0.0,0.0
32,00998,中信银行,8.375,1.15,4660.28,1.03,5.72,0.54,4.4222819408,0.0,0.0,0.0,0.0
33,02475,立讯精密,59.8,-2.61,4627.25,0.99,23.0,4.08,8.785947626899999,0.0,0.0,0.0,0.0
34,09633,农夫山泉,41.1,-1.77,4622.3,3.03,23.77,10.8,23.1923670815,0.0,0.0,0.0,0.0
35,02259,紫金黄金国际,160.0,0.19,4282.14,7.6,21.68,5.85,16.3776706455,0.0,0.0,0.0,0.0
36,02513,智谱,916.0,-10.02,4265.11,86.63,-85.16,80.3,112.7113004271,0.0,0.0,0.0,0.0
37,00728,中国电信,4.58,0.0,4191.03,2.93,12.31,0.77,4.2002292243,0.0,0.0,0.0,0.0
38,06030,中信证券,25.7,-4.03,4015.44,4.12,8.91,1.12,6.958091817000001,0.0,0.0,0.0,0.0
39,00267,中信股份,13.52,-0.59,3933.0,1.4,5.65,0.43,4.2655899518,0.0,0.0,0.0,0.0
40,00992,联想集团,30.36,-6.18,3769.12,35.58,60.36,6.66,-8.1975118141,0.0,0.0,0.0,0.0
41,03993,洛阳钼业,17.61,7.57,3767.54,11.05,11.92,3.65,18.7382109913,0.0,0.0,0.0,0.0
42,02328,中国财险,16.9,-1.92,3759.03,5.31,6.83,1.08,10.9540719938,0.0,0.0,0.0,0.0
43,00016,新鸿基地产,119.8,0.5,3471.54,4.03,15.78,0.56,1.6533406048,0.0,0.0,0.0,0.0
44,03986,兆易创新,485.6,-1.22,3418.49,14.67,37.62,7.94,24.3618478864,0.0,0.0,0.0,0.0
45,06809,澜起科技,276.0,-1.08,3368.68,8.27,96.14,13.62,11.5991871723,0.0,0.0,0.0,0.0
46,06160,百济神州,212.8,-1.12,3281.98,7.23,64.05,8.08,9.7400031378,0.0,0.0,0.0,0.0
47,01276,恒瑞医药,46.32,-1.32,3074.35,0.68,34.94,4.14,7.102739472,0.0,0.0,0.0,0.0
48,02601,中国太保,29.5,-0.99,2838.0,2.25,4.43,0.77,9.9060255352,0.0,0.0,0.0,0.0
49,02338,潍柴动力,31.96,-3.03,2761.41,4.96,18.68,2.5,8.1369210579,0.0,0.0,0.0,0.0
50,02378,保诚,107.0,-1.29,2668.03,0.08,9.41,1.73,4.7795591182,0.0,0.0,0.0,0.0
51,00001,长和,69.35,0.14,2656.14,3.25,7.03,0.46,4.6967757312,0.0,0.0,0.0,0.0
52,02611,国泰海通,14.87,-1.52,2614.3,2.31,7.09,0.69,5.7601224554,0.0,0.0,0.0,0.0
53,01339,中国人民保险集团,5.9,-2.56,2609.22,2.37,4.01,0.66,11.5194857125,0.0,0.0,0.0,0.0
54,01919,中远海控,16.55,1.72,2526.87,2.8,8.32,0.94,5.7476166698,0.0,0.0,0.0,0.0
55,09888,百度集团-W,89.55,-2.02,2437.57,17.44,-66.48,0.78,2.1424243888,0.0,0.0,0.0,0.0
56,00669,创科实业,131.5,-1.5,2403.23,4.79,23.6,4.12,10.2516830983,0.0,0.0,0.0,0.0
57,06951,三环集团,117.6,-2.81,2348.14,1.6,62.34,8.64,8.7222563948,0.0,0.0,0.0,0.0
58,01378,中国宏桥,23.52,1.55,2309.52,5.8,7.37,1.51,12.9546453199,0.0,0.0,0.0,0.0
59,02714,牧原股份,39.52,-0.9,2281.08,1.52,-163.18,2.5,-7.6992811818,0.0,0.0,0.0,0.0
60,03692,翰森制药,36.08,-0.55,2187.95,1.69,28.73,5.03,11.6444531106,0.0,0.0,0.0,0.0
61,01109,华润置地,30.44,1.87,2170.66,6.95,8.21,0.65,3.3840657433,0.0,0.0,0.0,0.0
62,02020,安踏体育,75.95,2.17,2124.06,5.35,11.63,2.57,13.803790331400002,0.0,0.0,0.0,0.0
63,09992,泡泡玛特,155.7,-0.32,2073.58,4.77,13.89,7.81,22.2264851354,0.0,0.0,0.0,0.0
64,00066,港铁公司,32.96,-0.48,2051.7,0.51,8.98,1.0,8.0062750795,0.0,0.0,0.0,0.0
65,02269,药明生物,49.3,1.69,2048.28,10.91,36.07,3.69,5.1192520988,0.0,0.0,0.0,0.0
66,02476,胜宏科技,206.8,-4.35,2032.4,5.96,35.57,4.66,10.478419101,0.0,0.0,0.0,0.0
67,06690,海尔智家,21.22,0.47,1974.12,1.37,9.71,1.44,8.6552337484,0.0,0.0,0.0,0.0
68,00002,中电控股,77.25,0.13,1951.68,2.23,18.0,1.77,5.5000183426,0.0,0.0,0.0,0.0
69,01347,华虹宏力,111.0,-3.56,1928.88,20.0,240.41,3.45,0.8663995917999999,0.0,0.0,0.0,0.0
70,06031,三一重工,19.85,0.25,1825.21,0.66,18.0,1.72,6.3079169081,0.0,0.0,0.0,0.0
71,00175,吉利汽车,16.92,0.77,1824.91,7.73,9.62,1.68,9.7138448665,0.0,0.0,0.0,0.0
72,00762,中国联通,5.735,1.24,1754.8,5.14,9.71,0.41,2.5538526275,0.0,0.0,0.0,0.0
73,01801,信达生物,100.2,-1.09,1748.33,7.7,122.38,7.29,6.2497601434000005,0.0,0.0,0.0,0.0
74,06818,中国光大银行,2.845,1.43,1680.98,0.67,4.48,0.29,3.0741502589,0.0,0.0,0.0,0.0
75,01038,长江基建集团,65.9,0.08,1660.42,0.91,6.6,1.12,15.4089885767,0.0,0.0,0.0,0.0
76,03288,海天味业,28.3,-0.14,1655.85,0.3,19.88,3.68,10.420282621,0.0,0.0,0.0,0.0
77,01113,长实集团,47.02,0.21,1645.6,1.79,12.44,0.41,2.1803216119,0.0,0.0,0.0,0.0
78,06936,顺丰控股,30.98,-0.39,1627.39,0.44,13.18,1.38,5.4448505078,0.0,0.0,0.0,0.0
79,00788,中国铁塔,9.145,-0.05,1609.6,1.08,10.6,0.68,3.6566222263,0.0,0.0,0.0,0.0
80,06886,华泰证券,17.48,-1.24,1577.9,2.33,6.77,0.77,5.5268129494,0.0,0.0,0.0,0.0
81,02423,贝壳-W,45.82,0.09,1574.27,2.13,29.07,2.1,5.8781826801,0.0,0.0,0.0,0.0
82,01988,民生银行,3.565,0.71,1560.84,0.99,4.75,0.23,2.8021344815,0.0,0.0,0.0,0.0
83,01816,中广核电力,3.09,1.64,1560.41,1.02,13.78,1.1,4.8075938509,0.0,0.0,0.0,0.0
84,01766,中国中车,5.41,-0.28,1552.61,0.84,9.8,0.76,4.584387216400001,0.0,0.0,0.0,0.0
85,02600,中国铝业,9.03,2.32,1549.09,3.84,7.77,1.59,14.8924941754,0.0,0.0,0.0,0.0
86,01898,中煤能源,11.41,3.26,1512.81,2.02,8.67,0.79,5.0138541572,0.0,0.0,0.0,0.0
87,01336,新华保险,47.76,-2.73,1489.9,3.98,2.97,1.05,19.3882324921,0.0,0.0,0.0,0.0
88,00027,银河娱乐,33.72,0.06,1476.68,1.46,13.78,1.75,6.2950651365,0.0,0.0,0.0,0.0
89,09973,奇瑞汽车,25.0,-0.79,1452.15,0.41,7.16,2.33,16.3366100628,0.0,0.0,0.0,0.0
90,03606,福耀玻璃,55.55,-1.77,1449.71,1.64,15.08,3.3,10.4822414191,0.0,0.0,0.0,0.0
91,01888,建滔积层板,45.82,-3.9,1443.99,28.98,32.85,7.87,16.6475217964,0.0,0.0,0.0,0.0
92,01024,快手-W,33.04,-2.77,1429.63,9.18,8.02,1.51,7.477270901200001,0.0,0.0,0.0,0.0
93,01377,鼎泰高科,336.4,-3.11,1426.49,0.21,131.25,38.49,23.5340532533,0.0,0.0,0.0,0.0
94,01972,太古地产,24.76,1.39,1425.55,0.49,43.2,0.53,1.3435185682,0.0,0.0,0.0,0.0
95,00688,中国海外发展,13.01,0.77,1423.93,2.29,11.2,0.31,1.8012087869,0.0,0.0,0.0,0.0
96,06869,长飞光纤光缆,171.2,-2.28,1417.37,42.34,35.94,7.52,19.3870784704,0.0,0.0,0.0,0.0
97,01776,广发证券,17.91,-2.5,1401.43,1.54,6.52,0.88,7.000162719,0.0,0.0,0.0,0.0
98,00003,香港中华煤气,7.3,1.67,1362.17,1.64,21.4,2.26,6.0920679946,0.0,0.0,0.0,0.0
99,01171,兖矿能源,13.42,3.55,1346.95,4.74,10.35,1.54,7.5364685554,0.0,0.0,0.0,0.0
100,00358,江西铜业股份,38.4,4.92,1329.69,6.81,9.83,1.32,10.5349612556,0.0,0.0,0.0,0.0
101,00012,恒基地产,,,,,,,,,,,
102,06099,招商证券,,,,,,,,,,,
103,06613,蓝思科技,,,,,,,,,,,
