排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%
17,601318,中国平安,-1.47,68.45,6.25,-7.56,78.07,3.99,51.8,0.1,7.06,3.63,0.92,15.2
18,601899,紫金矿业,16.71,94.47,26.02,2.66,98.31,13.67,33.36,2.55,14.38,16.73,4.5,83.94
19,002594,比亚迪,25.26,74.49,41.3,0.97,78.53,43.25,89.88,1.1,29.75,28.35,3.53,29.4
20,688256,寒武纪,54.26,9.53,52.04,41.0,2.58,64.81,1156.0,5.76,217.98,79.32,53.58,91.46
21,600900,长江电力,50.79,62.77,84.51,40.88,68.54,87.1,27.96,-0.5,18.96,49.28,3.0,69.74
22,688041,海光信息,61.32,8.46,45.6,68.65,6.7,57.96,288.8,2.78,213.65,78.09,26.46,90.53
23,300502,新易盛,104.45,30.69,54.2,95.33,18.41,62.19,466.68,4.15,60.59,64.1,31.93,97.85
24,000333,美的集团,-4.11,61.74,74.44,0.75,69.8,83.06,82.61,-0.51,14.26,47.94,2.71,34.7
25,601328,交通银行,16.28,68.49,64.59,5.41,74.18,54.29,6.9,0.29,6.32,83.65,0.52,47.61
26,600028,中国石化,14.07,76.29,3.19,5.54,86.3,-0.74,5.01,0.2,17.04,84.89,0.73,32.55
27,601728,中国电信,98.13,115.26,67.22,85.09,110.31,38.98,6.61,0.61,19.1,78.39,1.29,70.53
28,601658,邮储银行,0.35,45.69,31.13,-1.56,57.78,29.85,4.91,-0.2,6.71,55.4,0.57,4.81
29,002371,北方华创,89.5,28.58,60.25,82.06,23.83,65.7,765.97,3.7,99.69,48.23,14.15,88.19
30,603259,药明康德,90.75,104.21,100.5,81.12,99.81,89.1,166.89,4.8,22.98,34.36,5.98,52.36
31,688347,华虹宏力,62.75,8.85,52.06,73.33,4.6,60.85,269.92,6.59,950.62,80.25,10.37,95.78
32,002475,立讯精密,100.02,19.33,36.25,68.96,9.95,47.48,58.84,3.99,26.45,38.29,5.15,42.26
33,688235,百济神州,55.01,85.61,65.49,63.31,89.12,36.44,289.9,0.76,104.43,90.37,13.54,83.48
34,600030,中信证券,22.95,26.21,77.57,5.48,35.32,80.77,27.54,0.84,12.77,9.13,1.48,46.22
35,601998,中信银行,75.93,89.77,50.14,60.3,88.76,42.98,7.69,-0.13,6.01,68.93,0.58,60.23
36,603993,洛阳钼业,7.8,55.49,12.01,-10.76,58.05,16.35,19.13,3.74,16.95,24.67,4.61,92.64
37,002384,东山精密,105.9,32.41,62.88,98.21,15.78,62.52,217.66,6.08,195.42,97.51,17.61,98.09
38,601166,兴业银行,-4.25,62.33,39.44,-6.0,76.73,37.54,17.83,-1.11,4.87,30.78,0.45,5.16
39,688012,中微公司,103.69,32.47,65.18,93.93,29.35,69.3,387.82,3.46,136.13,72.73,15.28,78.67
40,600183,生益科技,88.82,40.24,55.75,92.44,29.86,52.8,144.49,0.89,67.57,97.28,18.97,98.57
41,600276,恒瑞医药,21.99,58.18,34.0,32.3,67.46,27.32,52.87,0.48,43.22,4.54,5.52,3.06
42,002415,海康威视,-8.57,55.16,78.94,-12.48,70.23,92.46,35.09,0.6,19.57,9.7,3.81,23.37
43,601211,国泰海通,49.88,25.24,46.88,42.71,32.66,40.02,18.04,0.5,14.45,58.6,0.97,31.02
44,688802,沐曦股份-U,93.34,21.09,67.68,76.98,11.21,68.52,786.0,5.08,-479.55,12.42,24.01,81.99
45,300394,天孚通信,102.0,67.73,50.22,101.35,45.43,37.98,286.56,7.04,143.93,98.47,52.27,98.85
46,601869,长飞光纤,104.38,24.98,47.1,102.49,11.91,52.15,376.54,6.01,269.4,95.05,21.9,97.29
47,603986,兆易创新,107.9,3.46,31.97,96.18,-4.76,47.83,444.0,6.35,108.39,58.6,12.33,79.16
48,300059,东方财富,2.94,33.78,27.57,-13.3,46.53,26.6,19.58,0.56,23.64,4.54,3.24,10.71
49,601319,中国人保,12.97,49.21,5.64,1.71,59.45,3.83,6.91,0.73,7.17,5.32,0.96,13.46
50,600000,浦发银行,-2.01,69.69,21.42,-5.9,79.42,16.38,9.04,-0.66,5.88,63.29,0.4,25.81
51,601601,中国太保,3.69,64.8,3.3,-11.37,75.65,1.59,30.15,0.77,5.38,0.91,0.91,6.98
52,688820,盛合晶微,95.72,21.54,33.6,88.79,6.75,,153.1,10.97,289.36,43.21,19.72,43.21
53,000858,五 粮 液,-0.87,60.73,11.4,-3.33,74.81,13.07,72.55,-1.63,22.35,29.45,2.2,0.19
54,688795,摩尔线程-U,56.13,18.37,25.0,35.84,13.91,32.97,590.0,2.26,-374.04,15.98,22.77,15.98
55,688008,澜起科技,93.74,16.44,48.84,68.05,7.98,60.01,224.37,5.88,107.07,81.88,13.14,85.66
56,300476,胜宏科技,92.76,53.73,23.31,92.64,44.28,17.47,276.0,2.48,57.96,87.48,15.59,92.83
57,002916,深南电路,87.07,45.23,60.47,82.18,32.06,58.15,392.9,3.94,73.64,98.52,14.79,95.17
58,000338,潍柴动力,60.44,95.8,69.12,48.4,78.52,65.35,30.81,3.91,23.55,97.61,2.79,95.32
59,300408,三环集团,60.97,39.62,62.48,67.08,31.92,68.3,130.15,0.82,90.34,99.09,11.6,99.09
60,002379,宏桥控股,50.51,87.99,11.41,55.38,89.79,6.89,19.64,1.81,12.99,72.85,4.9,83.27
61,600150,中国船舶,-1.15,32.66,28.59,-14.66,36.52,37.7,33.65,0.69,22.4,26.1,1.69,20.65
62,300274,阳光电源,86.38,26.73,4.74,83.98,19.04,8.79,118.8,1.78,20.65,44.17,5.06,51.58
63,601225,陕西煤业,63.2,94.89,65.38,66.92,91.88,52.37,25.23,-0.55,15.13,98.37,2.4,85.18
64,601919,中远海控,74.62,110.86,74.36,24.8,104.94,41.94,15.97,3.77,9.73,59.99,1.03,38.29
65,002463,沪电股份,80.03,38.22,58.44,76.47,28.69,61.58,125.09,3.15,55.96,98.09,14.34,98.23
66,601816,京沪高铁,-1.63,83.43,76.14,-2.44,91.62,63.53,4.88,-0.41,17.88,2.13,1.13,2.19
67,688808,联讯仪器,92.74,54.89,58.96,92.93,44.35,,2255.0,1.53,847.33,84.62,225.63,84.62
68,600309,万华化学,-9.43,70.22,16.53,-7.0,81.87,26.94,73.13,0.12,17.39,60.95,2.06,8.46
69,002938,鹏鼎控股,67.63,41.56,63.58,68.35,31.59,59.27,98.5,3.29,60.26,98.07,6.64,97.65
70,002714,牧原股份,60.86,89.87,30.55,72.6,90.65,18.71,39.29,0.0,23.19,68.45,2.63,2.25
71,000725,京东方Ａ,77.31,0.97,42.54,58.17,-4.64,52.36,6.08,4.65,37.85,58.08,1.65,74.76
72,000651,格力电器,12.93,63.7,79.09,3.65,71.98,85.86,39.89,-0.03,7.66,24.14,1.47,3.97
73,600188,兖矿能源,93.29,95.63,54.29,94.14,80.1,46.98,22.09,-0.45,23.21,98.71,2.9,89.24
74,000001,平安银行,-6.5,76.23,77.69,-3.53,83.64,72.1,11.1,-0.09,4.96,25.33,0.46,4.16
75,600919,江苏银行,35.39,90.12,99.71,48.39,94.59,96.54,11.62,-0.34,5.9,76.29,0.81,88.0
76,002142,宁波银行,86.9,92.87,82.68,87.13,90.76,69.72,32.19,-0.03,7.06,32.65,0.91,29.02
77,688072,拓荆科技,97.04,29.12,62.86,86.82,23.89,69.21,719.01,4.48,127.11,81.71,28.84,97.43
78,603288,海天味业,-1.97,62.36,48.38,-4.23,75.57,55.91,35.42,-1.12,28.47,1.58,4.93,1.58
79,600690,海尔智家,7.84,61.86,22.93,7.57,74.82,24.11,21.49,-1.24,10.77,4.45,1.61,3.44
80,301666,大普微-UW,88.01,7.99,22.39,73.98,-0.04,,458.5,4.93,15407.01,33.33,249.36,33.33
81,601066,中信建投,25.51,-0.29,54.71,22.09,2.17,59.16,25.77,0.9,17.75,7.42,2.32,19.69
82,688498,源杰科技,102.38,49.42,65.9,92.47,32.63,60.26,1595.01,5.0,557.74,74.24,78.65,97.51
83,301377,鼎泰高科,89.89,27.54,53.37,86.48,18.31,53.64,462.9,3.37,315.77,97.68,67.65,97.68
84,300604,长川科技,101.63,33.09,68.81,88.95,26.65,71.58,302.57,6.9,124.19,54.73,38.35,99.43
85,300433,蓝思科技,103.19,6.98,32.49,84.41,-1.08,39.45,36.99,3.5,56.77,83.7,3.58,82.27
86,003816,中国广核,0.92,28.46,13.15,-5.55,26.0,33.87,3.86,0.26,20.55,83.56,1.55,53.81
87,600406,国电南瑞,0.6,70.18,14.29,-15.24,73.81,18.36,23.55,1.38,22.73,20.08,3.54,28.92
88,603268,松发股份,77.73,98.46,90.76,66.72,90.45,79.47,183.3,2.25,53.44,68.74,17.71,87.33
89,001399,惠科股份,68.65,0.84,,53.76,-2.36,,25.13,6.08,49.18,48.65,7.05,48.65
90,600176,中国巨石,101.99,13.3,42.33,99.46,4.28,52.83,46.32,4.35,48.51,98.76,5.74,98.95
91,601898,中煤能源,56.7,77.08,9.37,61.98,54.6,12.17,13.97,-0.57,10.43,50.81,1.13,87.14
92,601336,新华保险,17.66,41.03,3.65,1.33,49.67,2.69,58.55,1.33,4.95,0.67,1.48,41.35
93,300760,迈瑞医疗,17.72,75.41,26.74,24.63,83.06,23.46,149.71,-0.51,23.15,4.31,4.52,1.84
94,601985,中国核电,3.61,32.78,66.96,0.98,38.3,81.84,8.77,-0.11,21.91,82.89,1.5,25.67
95,601668,中国建筑,-8.32,57.97,38.25,-10.7,75.16,36.68,4.36,-0.91,4.75,43.45,0.36,0.1
96,301308,江波龙,79.82,12.6,30.06,76.82,4.02,46.2,419.26,3.15,15.03,46.47,9.69,80.86
97,600025,华能水电,0.92,57.36,58.82,1.82,66.92,63.41,9.56,-0.52,20.86,68.88,2.51,68.64
98,300033,同花顺,20.21,48.34,35.19,-0.3,47.83,32.12,236.0,2.49,53.17,52.72,25.41,95.6
99,601818,光大银行,-5.7,53.02,35.34,-11.08,65.84,32.03,2.99,-0.33,4.67,34.75,0.35,0.33
100,601688,华泰证券,45.19,-3.7,12.39,50.75,4.8,12.41,19.37,-0.1,9.97,14.82,0.98,35.99
