排名,代码,名称,最新价,涨跌幅%,总市值(亿港元),成交额(亿港元),PE_TTM,PB_MRQ,ROE%,营收同比%,净利润(亿),净利同比%,毛利率%
68,02476,胜宏科技,197.4,1.13,1940.02,4.75,33.96,4.44,10.478419101,0.0,0.0,0.0,0.0
69,06690,海尔智家,20.7,-1.62,1925.74,1.87,9.47,1.41,8.6552337484,0.0,0.0,0.0,0.0
70,00762,中国联通,5.78,-0.52,1768.57,1.09,9.79,0.41,2.5538526275,0.0,0.0,0.0,0.0
71,00175,吉利汽车,16.11,-0.19,1737.56,4.98,9.16,1.6,9.7138448665,0.0,0.0,0.0,0.0
72,06031,三一重工,18.46,-4.45,1697.4,3.05,16.73,1.6,6.3079169081,0.0,0.0,0.0,0.0
73,06818,中国光大银行,2.8,0.36,1654.4,0.35,4.41,0.28,3.0741502589,0.0,0.0,0.0,0.0
74,01801,信达生物,94.1,-0.95,1641.9,5.88,114.93,6.85,6.2497601434000005,0.0,0.0,0.0,0.0
75,01113,长实集团,46.28,-0.26,1619.7,2.58,12.24,0.4,2.1803216119,0.0,0.0,0.0,0.0
76,01038,长江基建集团,64.1,-0.39,1615.07,0.78,6.42,1.09,15.4089885767,0.0,0.0,0.0,0.0
77,00788,中国铁塔,9.045,0.39,1592.0,1.43,10.48,0.67,3.6566222263,0.0,0.0,0.0,0.0
78,03288,海天味业,26.9,-0.07,1573.93,0.44,18.9,3.5,10.420282621,0.0,0.0,0.0,0.0
79,01988,民生银行,3.585,0.14,1569.6,0.75,4.77,0.24,2.8021344815,0.0,0.0,0.0,0.0
80,06886,华泰证券,16.9,-0.35,1525.54,0.88,6.54,0.74,5.5268129494,0.0,0.0,0.0,0.0
81,01816,中广核电力,3.005,-0.99,1517.49,1.51,13.41,1.07,4.8075938509,0.0,0.0,0.0,0.0
82,06936,顺丰控股,28.72,-0.42,1508.06,0.4,12.21,1.28,5.4448505078,0.0,0.0,0.0,0.0
83,01888,建滔积层板,47.5,-0.21,1496.94,24.65,34.06,8.16,16.6475217964,0.0,0.0,0.0,0.0
84,01766,中国中车,5.115,-1.06,1467.95,0.48,9.26,0.72,4.584387216400001,0.0,0.0,0.0,0.0
85,06869,长飞光纤光缆,177.0,2.19,1465.39,33.81,37.16,7.78,19.3870784704,0.0,0.0,0.0,0.0
86,09973,奇瑞汽车,25.14,-0.4,1460.28,0.29,7.2,2.34,16.3366100628,0.0,0.0,0.0,0.0
87,01898,中煤能源,10.95,-0.82,1451.82,1.44,8.32,0.76,5.0138541572,0.0,0.0,0.0,0.0
88,01336,新华保险,46.5,0.43,1450.59,1.81,2.89,1.02,19.3882324921,0.0,0.0,0.0,0.0
89,02423,贝壳-W,42.14,-1.59,1447.83,4.04,26.74,1.93,5.8781826801,0.0,0.0,0.0,0.0
90,03606,福耀玻璃,54.8,-2.32,1430.14,2.33,14.88,3.25,10.4822414191,0.0,0.0,0.0,0.0
91,00027,银河娱乐,32.36,-0.37,1417.12,3.58,13.23,1.67,6.2950651365,0.0,0.0,0.0,0.0
92,02600,中国铝业,8.125,1.63,1393.82,2.9,6.99,1.43,14.892494175400001,0.0,0.0,0.0,0.0
93,01972,太古地产,24.0,0.0,1381.8,0.43,41.87,0.51,1.3435185682,0.0,0.0,0.0,0.0
94,01776,广发证券,17.29,-0.4,1352.92,1.8,6.3,0.85,7.0001627189999995,0.0,0.0,0.0,0.0
95,00688,中国海外发展,12.08,1.6,1322.14,2.8,10.4,0.29,1.8012087869,0.0,0.0,0.0,0.0
96,00003,香港中华煤气,7.08,-0.21,1321.12,0.94,20.76,2.2,6.0920679946,0.0,0.0,0.0,0.0
97,01024,快手-W,29.66,-0.47,1283.39,9.51,7.2,1.36,7.477270901200001,0.0,0.0,0.0,0.0
98,00006,电能实业,60.15,0.92,1281.86,1.31,7.16,1.24,15.170101364399999,0.0,0.0,0.0,0.0
99,01308,海丰国际,46.76,3.0,1267.91,2.48,12.84,5.71,25.4795485817,0.0,0.0,0.0,0.0
100,06099,招商证券,14.52,0.35,1262.74,0.43,6.25,0.87,7.513938946600001,0.0,0.0,0.0,0.0
