排名,代码,名称,最新价,涨跌幅%,总市值(亿港元),成交额(亿港元),PE_TTM,PB_MRQ,ROE%,营收同比%,净利润(亿),净利同比%,毛利率%
91,01024,快手-W,33.66,0.12,1456.45,9.26,8.17,1.54,7.477270901200001,0.0,0.0,0.0,0.0
92,02600,中国铝业,8.46,-1.4,1451.31,1.86,8.82,1.59,7.105797439300001,0.0,0.0,0.0,0.0
93,03606,福耀玻璃,55.2,-1.69,1440.58,2.86,14.99,3.28,10.4822414191,0.0,0.0,0.0,0.0
94,01776,广发证券,18.34,0.22,1435.08,1.35,8.19,0.92,2.8739313696999997,0.0,0.0,0.0,0.0
95,01972,太古地产,24.68,-0.64,1420.95,0.26,43.06,0.52,1.3435185682,0.0,0.0,0.0,0.0
96,00012,恒基地产,29.2,-1.42,1413.69,2.02,20.68,0.43,1.2623086669,0.0,0.0,0.0,0.0
97,06099,招商证券,16.12,2.68,1401.88,1.18,6.93,0.97,7.513938946600001,0.0,0.0,0.0,0.0
98,01888,建滔积层板,43.94,10.51,1384.75,43.39,31.5,7.55,16.6475217964,0.0,0.0,0.0,0.0
99,01171,兖矿能源,13.6,4.7,1365.01,5.42,12.52,1.58,3.8433824441,0.0,0.0,0.0,0.0
100,00003,香港中华煤气,7.305,-0.68,1363.1,2.11,21.42,2.27,6.0920679946,0.0,0.0,0.0,0.0
