排名,代码,名称,最新价,涨跌幅%,总市值(亿港元),成交额(亿港元),PE_TTM,PB_MRQ,ROE%,营收同比%,净利润(亿),净利同比%,毛利率%
31,00998,中信银行,8.415,-0.77,4682.54,1.74,5.75,0.54,4.4222819408,0.0,0.0,0.0,0.0
32,03690,美团-W,72.9,-2.08,4501.93,19.89,-10.55,2.31,-2.9180030463,0.0,0.0,0.0,0.0
33,02475,立讯精密,56.7,-3.08,4387.38,0.76,21.8,3.87,8.785947626899999,0.0,0.0,0.0,0.0
34,09633,农夫山泉,38.96,-1.07,4381.62,2.14,22.54,10.24,23.192367081500002,0.0,0.0,0.0,0.0
35,00992,联想集团,34.32,1.54,4260.75,19.45,68.24,7.53,-8.1975118141,0.0,0.0,0.0,0.0
36,02259,紫金黄金国际,155.0,-4.08,4148.33,11.6,21.0,5.66,16.3776706455,0.0,0.0,0.0,0.0
37,00728,中国电信,4.495,-0.66,4113.25,1.12,12.08,0.76,4.2002292243,0.0,0.0,0.0,0.0
38,06030,中信证券,24.24,-1.62,3787.32,2.6,8.4,1.06,6.958091817000001,0.0,0.0,0.0,0.0
39,02328,中国财险,16.84,0.18,3745.68,2.85,6.8,1.07,10.954071993800001,0.0,0.0,0.0,0.0
40,00267,中信股份,12.87,-0.46,3743.92,1.43,5.38,0.41,4.2655899518,0.0,0.0,0.0,0.0
41,02513,智谱,740.0,2.78,3608.15,75.7,-72.04,64.87,112.7113004271,0.0,0.0,0.0,0.0
42,03993,洛阳钼业,15.52,-0.96,3320.4,4.62,10.51,3.22,18.7382109913,0.0,0.0,0.0,0.0
43,03986,兆易创新,466.6,3.69,3284.73,8.13,36.14,7.63,24.3618478864,0.0,0.0,0.0,0.0
44,06809,澜起科技,267.6,-0.96,3266.16,6.36,93.22,13.2,11.5991871723,0.0,0.0,0.0,0.0
45,06160,百济神州,211.0,2.13,3254.22,5.56,63.51,8.02,9.7400031378,0.0,0.0,0.0,0.0
46,00016,新鸿基地产,108.2,-1.28,3135.4,8.25,14.63,0.49,3.4232660988,0.0,0.0,0.0,0.0
47,01276,恒瑞医药,44.42,-2.59,2948.24,0.87,33.51,3.97,7.102739472,0.0,0.0,0.0,0.0
48,02601,中国太保,28.44,-1.04,2736.03,1.85,4.27,0.74,9.9060255352,0.0,0.0,0.0,0.0
49,02338,潍柴动力,31.14,5.35,2690.56,11.74,18.2,2.44,8.1369210579,0.0,0.0,0.0,0.0
50,02611,国泰海通,15.02,-0.07,2640.67,3.72,7.16,0.69,5.7601224553999995,0.0,0.0,0.0,0.0
51,01339,中国人民保险集团,5.905,1.46,2611.43,5.37,4.02,0.67,11.5194857125,0.0,0.0,0.0,0.0
52,00001,长和,67.55,0.07,2587.2,2.72,6.85,0.45,4.6967757312,0.0,0.0,0.0,0.0
53,02378,保诚,103.3,-0.77,2570.74,0.03,9.07,1.67,4.7795591182,0.0,0.0,0.0,0.0
54,01919,中远海控,16.79,0.66,2563.52,2.27,8.44,0.95,5.7476166698,0.0,0.0,0.0,0.0
55,06951,三环集团,124.6,-2.66,2487.91,2.6,66.05,9.16,8.7222563948,0.0,0.0,0.0,0.0
56,09888,百度集团-W,87.35,-0.8,2387.77,13.35,-65.12,0.76,2.1424243888,0.0,0.0,0.0,0.0
57,00669,创科实业,128.5,-0.85,2347.82,4.41,23.06,4.02,10.251683098300001,0.0,0.0,0.0,0.0
58,02714,牧原股份,37.52,0.64,2165.31,0.55,-154.9,2.38,-7.6992811818,0.0,0.0,0.0,0.0
59,01378,中国宏桥,21.84,-0.82,2144.56,3.7,6.85,1.4,12.9546453199,0.0,0.0,0.0,0.0
60,01347,华虹宏力,110.2,-1.52,2125.2,13.74,264.88,3.42,0.8663995917999999,0.0,0.0,0.0,0.0
61,03692,翰森制药,34.34,1.0,2082.43,2.03,27.34,4.79,11.6444531106,0.0,0.0,0.0,0.0
62,02269,药明生物,50.1,0.32,2082.12,13.81,36.67,3.75,5.1192520988,0.0,0.0,0.0,0.0
63,09992,泡泡玛特,153.2,0.39,2040.29,7.7,13.67,7.68,22.2264851354,0.0,0.0,0.0,0.0
64,01109,华润置地,28.5,-1.04,2032.32,7.68,7.69,0.6,3.3840657433,0.0,0.0,0.0,0.0
65,00066,港铁公司,32.38,-1.34,2015.6,1.59,8.82,0.99,8.0062750795,0.0,0.0,0.0,0.0
66,02020,安踏体育,72.0,-0.48,2013.59,3.35,11.03,2.44,13.803790331400002,0.0,0.0,0.0,0.0
67,00002,中电控股,77.15,-0.45,1949.16,2.83,17.98,1.76,5.5000183426,0.0,0.0,0.0,0.0
68,06690,海尔智家,20.58,-0.58,1914.58,1.57,9.42,1.4,8.6552337484,0.0,0.0,0.0,0.0
69,02476,胜宏科技,193.0,-2.23,1896.77,5.42,33.2,4.35,10.478419101,0.0,0.0,0.0,0.0
70,00762,中国联通,5.855,1.3,1791.52,2.65,9.92,0.42,2.5538526275,0.0,0.0,0.0,0.0
71,00175,吉利汽车,16.0,-0.68,1725.69,4.94,9.09,1.58,9.7138448665,0.0,0.0,0.0,0.0
72,01801,信达生物,96.15,2.18,1677.67,8.35,117.43,7.0,6.2497601434000005,0.0,0.0,0.0,0.0
73,06031,三一重工,18.13,-1.79,1667.05,0.86,16.44,1.57,6.3079169081,0.0,0.0,0.0,0.0
74,06818,中国光大银行,2.795,-0.18,1651.44,0.38,4.4,0.28,3.0741502589,0.0,0.0,0.0,0.0
75,01038,长江基建集团,64.65,0.86,1628.93,0.8,6.47,1.1,15.4089885767,0.0,0.0,0.0,0.0
76,01113,长实集团,46.18,-0.22,1616.2,1.9,12.22,0.4,2.1803216119,0.0,0.0,0.0,0.0
77,00788,中国铁塔,9.045,0.0,1592.0,1.43,10.48,0.67,3.6566222263,0.0,0.0,0.0,0.0
78,01988,民生银行,3.575,-0.28,1565.22,0.7,4.76,0.23,2.8021344815,0.0,0.0,0.0,0.0
79,03288,海天味业,26.6,-1.12,1556.38,0.37,18.69,3.46,10.420282621,0.0,0.0,0.0,0.0
80,06869,长飞光纤光缆,184.4,4.18,1526.66,36.08,38.71,8.1,19.3870784704,0.0,0.0,0.0,0.0
81,06936,顺丰控股,29.04,1.11,1524.87,0.3,12.35,1.29,5.4448505078,0.0,0.0,0.0,0.0
82,06886,华泰证券,16.71,-1.12,1508.39,2.27,6.47,0.73,5.5268129494,0.0,0.0,0.0,0.0
83,01816,中广核电力,2.985,-0.67,1507.39,1.08,13.32,1.06,4.8075938509,0.0,0.0,0.0,0.0
84,09973,奇瑞汽车,25.36,0.88,1473.06,0.37,7.26,2.36,16.3366100628,0.0,0.0,0.0,0.0
85,01888,建滔积层板,46.62,-1.85,1469.21,42.53,33.43,8.01,16.6475217964,0.0,0.0,0.0,0.0
86,01766,中国中车,5.075,-0.78,1456.47,0.75,9.19,0.72,4.584387216400001,0.0,0.0,0.0,0.0
87,01336,新华保险,46.64,0.3,1454.96,2.18,2.9,1.02,19.3882324921,0.0,0.0,0.0,0.0
88,02423,贝壳-W,42.2,0.14,1449.89,4.04,26.78,1.94,5.8781826801,0.0,0.0,0.0,0.0
89,03606,福耀玻璃,55.2,0.73,1440.58,3.19,14.99,3.28,10.4822414191,0.0,0.0,0.0,0.0
90,00027,银河娱乐,32.7,1.05,1432.01,5.44,13.37,1.69,6.2950651365,0.0,0.0,0.0,0.0
91,01898,中煤能源,10.67,-2.56,1414.7,1.94,8.11,0.74,5.0138541572,0.0,0.0,0.0,0.0
92,01972,太古地产,23.92,-0.33,1377.19,0.78,41.73,0.51,1.3435185682,0.0,0.0,0.0,0.0
93,02600,中国铝业,8.01,-1.42,1374.1,2.75,6.89,1.41,14.892494175400001,0.0,0.0,0.0,0.0
94,01776,广发证券,16.91,-0.54,1323.18,0.73,6.16,0.83,7.0001627189999995,0.0,0.0,0.0,0.0
95,00688,中国海外发展,11.96,-0.99,1309.01,3.61,10.29,0.29,1.8012087869,0.0,0.0,0.0,0.0
96,00003,香港中华煤气,6.995,-1.2,1305.26,1.85,20.51,2.17,6.0920679946,0.0,0.0,0.0,0.0
97,01308,海丰国际,47.92,2.48,1299.36,5.55,13.16,5.85,25.4795485817,0.0,0.0,0.0,0.0
98,01024,快手-W,29.94,0.94,1295.5,12.34,7.27,1.37,7.477270901200001,0.0,0.0,0.0,0.0
99,00006,电能实业,59.95,-0.33,1277.6,1.39,7.14,1.24,15.170101364399999,0.0,0.0,0.0,0.0
100,06099,招商证券,14.42,-0.69,1254.04,0.57,6.2,0.87,7.513938946600001,0.0,0.0,0.0,0.0
