排名,代码,名称,日线J,周线J,月线J,昨日日线J,昨日周线J,昨日月线J,最新价,涨跌幅,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%
38,688012,中微公司,99.23,35.21,65.69,65.18,32.66,69.3,389.99,6.08,136.89,72.88,15.37,78.78
39,600276,恒瑞医药,72.9,78.11,39.0,73.31,83.43,27.32,54.18,-0.81,44.29,5.89,5.65,4.17
40,002415,海康威视,56.25,92.78,95.08,58.73,96.92,92.46,37.44,0.54,20.88,18.88,4.07,28.75
41,002384,东山精密,82.53,3.12,51.34,88.21,2.02,62.52,185.94,-4.78,166.94,96.26,15.04,96.79
42,600183,生益科技,117.66,26.04,52.49,120.71,13.54,52.8,138.57,-1.01,85.68,98.51,18.77,98.51
43,601211,国泰海通,17.92,37.92,48.56,-5.05,53.21,40.02,18.2,1.62,14.61,60.04,0.98,32.87
44,300059,东方财富,61.58,57.39,31.74,64.0,63.06,26.6,20.03,0.25,24.18,6.8,3.31,13.32
45,601319,中国人保,-3.86,73.53,9.0,-2.18,85.82,3.83,7.07,-0.28,7.34,7.09,0.98,20.11
46,600000,浦发银行,9.84,88.38,26.29,15.84,90.71,16.38,9.29,0.87,6.15,72.11,0.41,30.23
47,601601,中国太保,-11.89,88.81,6.34,1.94,99.69,1.59,30.94,-1.68,5.52,0.91,0.93,8.86
48,000858,五 粮 液,26.17,92.22,17.62,15.07,81.83,13.07,76.19,1.44,23.47,35.07,2.31,1.44
49,688802,沐曦股份-U,67.72,4.36,57.71,50.02,9.91,68.52,715.01,-1.93,-436.24,33.97,21.84,57.05
50,601869,长飞光纤,114.21,9.18,42.09,111.13,-2.37,52.15,343.09,1.3,245.47,94.37,19.96,96.16
51,603986,兆易创新,98.09,-6.97,27.07,90.5,-9.04,47.83,403.03,-3.36,98.39,50.79,11.19,74.7
52,300476,胜宏科技,122.67,50.84,26.78,114.6,29.4,17.47,286.0,2.07,60.06,88.31,16.15,93.87
53,000338,潍柴动力,100.95,97.76,72.72,95.0,61.87,65.35,32.08,6.4,24.52,98.75,2.91,96.74
54,688795,摩尔线程-U,90.83,12.93,22.15,108.92,14.81,32.97,573.97,-4.0,-363.88,21.95,22.16,5.49
55,600150,中国船舶,72.56,54.38,35.43,84.11,49.39,37.7,34.83,-0.06,23.18,26.69,1.75,24.63
56,688820,盛合晶微,111.42,8.15,27.2,102.54,1.85,,139.89,-0.67,264.4,28.95,18.02,28.95
57,002379,宏桥控股,32.57,94.08,11.89,22.71,95.24,6.89,19.76,0.0,13.07,72.98,4.93,83.42
58,002916,深南电路,107.38,29.89,55.24,112.03,19.14,58.15,372.4,-2.67,69.79,97.65,14.02,93.15
59,300408,三环集团,85.1,30.11,60.67,87.86,20.0,68.3,126.9,-0.38,88.08,98.9,11.31,98.9
60,688008,澜起科技,65.5,5.44,42.68,71.61,6.5,60.01,206.92,-3.99,98.75,72.94,12.12,78.9
61,601225,陕西煤业,102.65,102.24,73.71,84.41,79.35,52.37,26.04,3.99,15.61,99.28,2.47,88.45
62,601816,京沪高铁,18.56,101.83,87.72,11.34,100.44,63.54,5.1,1.19,18.69,6.29,1.19,8.68
63,600309,万华化学,78.27,111.38,29.02,63.37,102.28,26.94,78.01,3.02,18.55,67.51,2.19,11.31
64,300394,天孚通信,108.67,27.19,31.7,118.79,15.96,37.98,223.03,-3.32,112.02,94.87,40.68,95.21
65,601919,中远海控,58.05,112.94,66.95,28.97,111.91,41.94,15.64,1.36,9.53,58.98,1.01,34.69
66,002463,沪电股份,107.7,30.45,56.45,111.74,21.07,61.58,122.7,-2.52,54.89,97.89,14.06,98.18
67,300274,阳光电源,91.35,15.57,0.43,77.1,8.68,8.79,113.71,-0.39,19.77,40.15,4.84,48.25
68,002714,牧原股份,80.35,98.24,34.32,25.21,88.96,18.71,40.24,4.6,23.75,70.1,2.69,2.68
69,002938,鹏鼎控股,106.33,36.81,63.6,112.05,25.21,59.27,98.52,-2.85,61.5,98.33,6.59,97.75
70,000651,格力电器,7.61,81.62,88.86,-9.59,86.94,85.86,40.67,1.42,7.81,30.28,1.5,5.89
71,688808,联讯仪器,100.04,39.51,54.64,104.6,28.51,,2139.0,-3.65,803.74,68.49,214.02,68.49
72,000001,平安银行,9.48,92.03,86.54,4.58,95.12,72.1,11.29,0.89,5.09,30.28,0.47,8.72
73,600188,兖矿能源,114.37,74.96,52.65,104.84,43.32,46.98,21.78,2.11,22.88,98.42,2.86,87.49
74,000725,京东方Ａ,96.04,-3.17,39.95,110.36,-1.79,52.36,5.89,-2.97,36.67,57.45,1.6,72.35
75,600919,江苏银行,66.52,103.03,105.66,43.3,96.61,96.54,11.81,1.64,6.0,79.59,0.82,90.8
76,603288,海天味业,7.2,85.66,58.91,6.26,91.2,55.91,36.78,0.99,29.56,2.49,5.12,3.31
77,688072,拓荆科技,95.18,31.69,63.92,54.63,28.57,69.21,728.0,5.41,128.7,82.68,29.2,97.8
78,002142,宁波银行,24.81,87.38,80.46,5.5,83.63,69.72,32.0,1.65,7.02,32.01,0.91,28.51
79,600690,海尔智家,-0.06,83.81,29.45,-6.66,88.94,24.11,22.25,1.46,11.15,6.37,1.67,3.98
80,601066,中信建投,83.11,7.12,56.12,76.43,16.07,59.16,25.96,-0.31,17.88,8.86,2.33,21.05
81,003816,中国广核,-5.26,36.8,18.98,-16.99,34.47,33.87,3.95,1.54,21.03,87.54,1.58,61.51
82,600406,国电南瑞,21.7,91.16,18.73,29.15,89.32,18.36,24.14,0.08,23.3,27.41,3.62,35.03
83,601898,中煤能源,91.25,61.37,13.66,68.66,39.83,12.17,14.4,2.64,10.75,55.58,1.16,91.76
84,300760,迈瑞医疗,31.63,95.74,32.31,13.83,91.07,23.46,155.58,2.75,24.07,8.59,4.7,2.85
85,301666,大普微-UW,83.81,-0.99,19.52,73.55,-5.26,,432.0,-3.54,14516.52,22.78,234.95,22.78
86,601668,中国建筑,-7.27,89.64,51.46,-13.5,98.76,36.68,4.54,0.44,4.94,53.52,0.38,0.67
87,601336,新华保险,35.5,66.87,7.46,50.81,78.23,2.69,60.06,-0.99,5.08,0.96,1.52,43.79
88,603268,松发股份,103.28,95.8,90.73,107.64,82.84,79.47,183.26,0.08,53.43,68.66,17.7,87.3
89,300604,长川科技,102.44,28.89,65.29,81.64,31.83,71.58,288.08,1.72,118.24,53.33,36.52,99.04
90,301377,鼎泰高科,101.37,15.96,49.89,107.87,9.75,53.64,437.45,-3.18,298.41,97.23,63.93,97.23
91,300433,蓝思科技,88.18,-3.51,27.63,89.45,-6.4,39.45,34.89,-2.81,53.55,82.61,3.37,77.96
92,601985,中国核电,1.14,46.08,73.31,-5.7,49.81,81.84,8.85,0.57,22.11,84.48,1.52,28.65
93,600031,三一重工,10.64,91.93,32.45,8.22,96.06,21.34,19.74,0.82,21.56,47.48,2.0,17.68
94,600025,华能水电,-0.84,72.74,66.55,-5.84,80.55,63.41,9.74,0.72,21.25,73.31,2.56,71.97
95,601818,光大银行,-11.55,75.32,42.58,-10.97,86.15,32.03,3.05,0.0,4.76,37.57,0.36,0.57
96,300033,同花顺,91.33,57.84,36.86,95.47,60.09,32.12,238.51,-0.55,53.74,54.05,25.68,96.12
97,002352,顺丰控股,-0.43,84.27,42.39,-12.28,85.16,33.81,33.8,1.5,15.6,1.87,1.77,1.87
98,001399,惠科股份,74.28,-2.02,,53.71,-3.46,,23.93,0.72,46.83,25.0,6.71,25.0
99,600930,华电新能,24.02,6.16,0.84,28.01,2.96,3.83,4.23,0.95,27.56,2.69,1.6,2.69
100,688498,源杰科技,111.94,24.33,57.21,94.92,13.84,60.26,1415.1,4.4,494.83,67.27,69.78,96.59
