市场,信号日,代码,名称,排名,持有期,买入价,卖出价,收益%,实际持有交易日,日线J,周线J,月线J,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,量比,策略
个股,2026-08-07,301377,鼎泰高科,84,2,451.84,429.01,-5.2,2,107.87,9.75,51.86,308.23,97.44,66.03,97.44,,,,全样本(基准)
个股,2026-08-07,300433,蓝思科技,85,2,35.9,34.6,-3.77,2,89.45,-6.4,29.97,55.1,83.32,3.47,80.06,,,,全样本(基准)
个股,2026-08-07,601336,XD新华保,86,2,60.66,58.36,-3.94,2,50.81,78.23,8.98,5.13,1.2,1.53,44.58,,,,全样本(基准)
个股,2026-08-07,601668,中国建筑,87,2,4.52,4.52,-0.15,2,-13.5,98.76,49.99,4.92,52.35,0.38,0.53,,,,全样本(基准)
个股,2026-08-07,603268,松发股份,88,2,183.11,173.25,-5.53,2,107.64,82.84,91.57,53.39,68.65,17.69,87.25,,,,全样本(基准)
个股,2026-08-07,601898,中煤能源,89,2,13.81,14.12,2.09,2,68.66,39.83,9.97,10.48,51.44,1.13,88.02,,,,全样本(基准)
个股,2026-08-07,300760,迈瑞医疗,90,2,151.41,153.49,1.22,2,13.83,91.07,28.35,23.42,5.27,4.58,2.16,,,,全样本(基准)
个股,2026-08-07,300604,长川科技,91,2,283.21,281.04,-0.92,2,81.64,31.83,64.11,116.24,52.73,35.9,98.95,,,,全样本(基准)
个股,2026-08-07,601985,中国核电,92,2,8.8,8.88,0.76,2,-5.7,49.81,69.34,21.99,83.41,1.51,26.75,,,,全样本(基准)
个股,2026-08-07,300033,同花顺,93,2,239.82,235.99,-1.75,2,95.47,60.09,37.74,54.03,54.6,25.82,96.55,,,,全样本(基准)
个股,2026-08-07,601818,光大银行,94,2,3.05,3.02,-1.13,2,-10.97,86.15,42.58,4.76,37.54,0.36,0.53,,,,全样本(基准)
个股,2026-08-07,600025,华能水电,95,2,9.67,9.78,0.99,2,-5.84,80.55,63.55,21.1,71.67,2.54,70.66,,,,全样本(基准)
个股,2026-08-07,600031,三一重工,96,2,19.58,19.04,-2.91,2,8.22,96.06,30.82,21.38,47.08,1.99,16.2,,,,全样本(基准)
个股,2026-08-07,600176,中国巨石,97,2,44.38,42.69,-3.96,2,113.58,-3.18,39.91,46.48,98.56,5.5,98.8,,,,全样本(基准)
个股,2026-08-07,001399,惠科股份,98,2,23.76,24.05,1.07,2,53.71,-3.46,,46.5,19.35,6.67,19.35,,,,全样本(基准)
个股,2026-08-07,001248,华润新能,99,2,13.18,13.12,-0.61,2,9.76,6.0,,32.68,44.44,1.9,44.44,,,,全样本(基准)
个股,2026-08-07,002352,顺丰控股,100,2,33.3,33.59,0.72,2,-12.28,85.16,38.31,15.37,1.2,1.75,1.2,,,,全样本(基准)
个股,2026-08-07,688825,长鑫科技,1,3,52.48,53.52,1.83,3,49.28,,,124.48,40.0,42.95,40.0,,,,全样本(基准)
个股,2026-08-07,601398,工商银行,2,3,7.53,7.52,-0.28,3,-11.77,71.21,63.77,7.23,87.44,0.68,51.82,,,,全样本(基准)
个股,2026-08-07,601939,建设银行,3,3,10.07,10.24,1.54,3,-2.04,69.52,77.69,7.71,94.87,0.74,66.73,,,,全样本(基准)
个股,2026-08-07,601288,农业银行,4,3,6.47,6.44,-0.61,3,-15.87,75.8,21.9,7.69,89.07,0.8,75.36,,,,全样本(基准)
个股,2026-08-07,600941,中国移动,5,3,95.5,96.22,0.6,3,14.97,89.76,52.08,15.25,39.39,1.46,29.95,,,,全样本(基准)
个股,2026-08-07,601857,中国石油,6,3,10.77,10.66,-1.17,3,12.9,109.4,31.26,12.46,54.65,1.21,86.43,,,,全样本(基准)
个股,2026-08-07,601988,中国银行,7,3,5.77,5.83,0.89,3,-4.36,65.67,74.33,7.58,92.09,0.68,73.35,,,,全样本(基准)
个股,2026-08-07,300750,宁德时代,8,3,386.67,393.93,1.73,3,16.12,65.41,36.69,21.12,15.3,4.73,28.87,,,,全样本(基准)
个股,2026-08-07,600519,贵州茅台,9,3,1309.22,1343.0,2.43,3,13.56,101.74,41.64,19.79,4.6,6.04,2.21,,,,全样本(基准)
个股,2026-08-07,600938,中国海油,10,3,31.33,32.85,4.7,3,26.72,65.82,14.16,11.95,88.88,1.78,70.57,,,,全样本(基准)
个股,2026-08-07,601138,工业富联,11,3,68.18,65.6,-3.93,3,110.52,34.88,44.65,33.28,91.17,7.68,94.95,,,,全样本(基准)
个股,2026-08-07,688981,中芯国际,12,3,128.5,127.96,-0.57,3,43.57,5.99,47.74,218.03,92.32,7.34,93.88,,,,全样本(基准)
个股,2026-08-07,601628,中国人寿,13,3,38.57,37.33,-3.36,3,32.05,82.26,25.89,7.53,5.99,1.82,22.0,,,,全样本(基准)
个股,2026-08-07,300308,中际旭创,14,3,919.87,921.0,-0.03,3,62.17,0.39,41.31,71.98,77.56,30.24,97.27,,,,全样本(基准)
个股,2026-08-07,600036,招商银行,15,3,38.8,38.7,-0.41,3,-4.0,94.05,62.29,6.49,23.68,0.86,8.49,,,,全样本(基准)
个股,2026-08-07,601318,中国平安,16,3,53.38,52.6,-1.61,3,-8.08,96.25,10.93,7.28,6.09,0.95,18.98,,,,全样本(基准)
个股,2026-08-07,601088,中国神华,17,3,43.94,44.07,0.15,3,32.43,65.11,42.86,18.48,96.55,1.98,88.59,,,,全样本(基准)
个股,2026-08-07,601899,紫金矿业,18,3,34.73,33.16,-4.67,3,84.68,112.95,32.93,15.15,24.45,4.74,89.12,,,,全样本(基准)
个股,2026-08-07,002594,比亚迪,19,3,90.04,90.41,0.26,3,-2.91,91.89,41.66,29.8,28.43,3.54,29.48,,,,全样本(基准)
个股,2026-08-07,688256,寒武纪,20,3,1199.93,1105.38,-8.03,3,93.97,7.78,55.56,277.48,82.71,58.57,93.53,,,,全样本(基准)
个股,2026-08-07,688041,海光信息,21,3,295.75,287.66,-2.89,3,73.87,15.11,48.32,252.16,92.44,29.26,94.62,,,,全样本(基准)
个股,2026-08-07,600900,长江电力,22,3,27.75,28.02,0.82,3,-10.75,74.84,81.36,18.82,47.46,2.98,68.02,,,,全样本(基准)
个股,2026-08-07,000333,美的集团,23,3,83.5,84.34,0.86,3,-1.59,81.83,77.67,14.41,49.81,2.74,37.92,,,,全样本(基准)
个股,2026-08-07,600028,中国石化,24,3,5.1,5.05,-1.13,3,14.06,105.02,5.15,17.35,85.38,0.74,34.18,,,,全样本(基准)
个股,2026-08-07,601328,交通银行,25,3,6.91,6.91,-0.15,3,-9.92,86.74,65.23,6.33,83.99,0.52,47.84,,,,全样本(基准)
个股,2026-08-07,601658,邮储银行,26,3,4.96,4.93,-0.75,3,-7.53,78.87,35.78,6.78,57.46,0.58,6.13,,,,全样本(基准)
个股,2026-08-07,300502,新易盛,27,3,420.95,428.2,1.57,3,67.56,7.45,44.69,54.65,55.7,28.8,96.07,,,,全样本(基准)
个股,2026-08-07,601728,中国电信,28,3,6.18,6.3,1.79,3,11.94,92.77,51.66,17.86,56.74,1.21,55.24,,,,全样本(基准)
个股,2026-08-07,002371,北方华创,29,3,751.99,760.0,0.92,3,95.08,29.39,58.26,97.87,47.36,13.89,86.86,,,,全样本(基准)
个股,2026-08-07,688347,华虹宏力,30,3,268.29,273.2,1.68,3,55.16,13.52,51.65,944.88,80.36,10.3,96.02,,,,全样本(基准)
个股,2026-08-07,603259,药明康德,31,3,154.82,159.04,2.58,3,101.91,101.9,101.17,21.32,29.08,5.54,48.98,,,,全样本(基准)
个股,2026-08-07,688235,百济神州,32,3,299.33,293.65,-2.05,3,86.78,96.25,71.94,107.82,91.3,13.98,87.48,,,,全样本(基准)
个股,2026-08-07,603993,洛阳钼业,33,3,20.83,19.0,-8.94,3,89.74,81.49,22.62,18.45,31.02,5.01,96.55,,,,全样本(基准)
个股,2026-08-07,002475,立讯精密,34,3,56.99,57.35,0.48,3,34.16,7.37,32.39,25.57,33.51,4.98,39.31,,,,全样本(基准)
个股,2026-08-07,600030,中信证券,35,3,27.95,27.7,-1.04,3,5.03,65.14,82.46,12.96,10.74,1.5,48.47,,,,全样本(基准)
个股,2026-08-07,601998,中信银行,36,3,7.46,7.6,1.73,3,-7.39,82.03,38.65,5.83,62.08,0.56,51.97,,,,全样本(基准)
个股,2026-08-07,601166,兴业银行,37,3,18.34,18.1,-1.46,3,-1.14,91.74,49.18,5.01,36.48,0.47,7.91,,,,全样本(基准)
个股,2026-08-07,600276,恒瑞医药,38,3,54.62,54.36,-0.63,3,73.31,83.43,40.68,44.65,6.28,5.7,4.31,,,,全样本(基准)
个股,2026-08-07,002384,东山精密,39,3,195.27,200.19,2.37,3,88.21,2.02,54.74,175.31,96.64,15.8,97.32,,,,全样本(基准)
个股,2026-08-07,688012,中微公司,40,3,367.65,380.95,3.47,3,65.18,32.66,60.4,129.05,70.88,14.49,77.72,,,,全样本(基准)
个股,2026-08-07,002415,海康威视,41,3,36.69,35.92,-2.25,3,58.73,96.92,93.71,20.77,17.55,4.05,28.62,,,,全样本(基准)
个股,2026-08-07,600183,生益科技,42,3,139.98,143.23,2.17,3,120.71,13.54,53.27,86.55,98.56,18.97,98.56,,,,全样本(基准)
个股,2026-08-07,300059,东方财富,43,3,19.98,19.83,-0.9,3,64.0,63.06,31.28,24.12,6.38,3.31,12.7,,,,全样本(基准)
个股,2026-08-07,601211,国泰海通,44,3,17.91,18.02,0.46,3,-5.05,53.21,45.52,14.38,58.2,0.97,30.35,,,,全样本(基准)
个股,2026-08-07,601319,中国人保,45,3,7.09,6.98,-1.7,3,-2.18,85.82,9.42,7.36,7.31,0.98,20.65,,,,全样本(基准)
个股,2026-08-07,600000,浦发银行,46,3,9.21,9.17,-0.58,3,15.84,90.71,24.73,6.1,70.95,0.41,28.76,,,,全样本(基准)
个股,2026-08-07,601601,中国太保,47,3,31.47,30.48,-3.3,3,1.94,99.69,8.39,5.61,1.2,0.95,9.97,,,,全样本(基准)
个股,2026-08-07,603986,兆易创新,48,3,417.05,413.17,-1.08,3,90.5,-9.04,28.75,101.81,52.88,11.58,77.09,,,,全样本(基准)
个股,2026-08-07,688802,沐曦股份-U,49,3,729.08,715.29,-2.04,3,50.02,9.91,59.68,-444.82,27.1,22.27,66.45,,,,全样本(基准)
个股,2026-08-07,000858,五 粮 液,50,3,75.11,75.28,0.08,3,15.07,81.83,15.77,23.14,33.99,2.28,1.25,,,,全样本(基准)
个股,2026-08-07,688795,摩尔线程-U,51,3,597.89,572.49,-4.4,3,108.92,14.81,26.4,-327.18,38.65,24.4,33.13,,,,全样本(基准)
个股,2026-08-07,601869,长飞光纤,52,3,338.39,345.5,1.95,3,111.13,-2.37,41.43,242.32,94.37,19.7,96.16,,,,全样本(基准)
个股,2026-08-07,300476,胜宏科技,53,3,280.2,279.39,-0.44,3,114.6,29.4,24.77,58.84,87.97,15.82,93.24,,,,全样本(基准)
个股,2026-08-07,688008,澜起科技,54,3,215.52,215.43,-0.19,3,71.61,6.5,45.72,102.85,77.43,12.62,82.22,,,,全样本(基准)
个股,2026-08-07,688820,盛合晶微,55,3,140.84,138.0,-2.17,3,102.54,1.85,27.66,266.19,29.33,18.14,29.33,,,,全样本(基准)
个股,2026-08-07,600150,中国船舶,56,3,34.85,33.89,-2.9,3,84.11,49.39,35.54,23.2,26.7,1.75,24.69,,,,全样本(基准)
个股,2026-08-07,002916,深南电路,57,3,382.63,385.8,0.68,3,112.03,19.14,57.85,71.71,98.32,14.41,94.2,,,,全样本(基准)
个股,2026-08-07,000338,潍柴动力,58,3,29.78,30.94,3.75,3,95.0,61.87,64.96,23.04,97.27,2.73,94.34,,,,全样本(基准)
个股,2026-08-07,002379,宏桥控股,59,3,19.76,21.34,7.85,3,22.71,95.24,11.89,13.07,72.96,4.93,83.41,,,,全样本(基准)
个股,2026-08-07,300408,三环集团,60,3,127.39,127.97,0.31,3,87.86,20.0,60.94,88.03,98.9,11.31,98.9,,,,全样本(基准)
个股,2026-08-07,300394,天孚通信,61,3,230.68,240.05,3.91,3,118.79,15.96,33.93,115.86,95.25,42.08,95.59,,,,全样本(基准)
个股,2026-08-07,601816,京沪高铁,62,3,4.95,5.01,1.16,3,11.34,100.44,82.16,18.47,4.91,1.17,6.42,,,,全样本(基准)
个股,2026-08-07,601225,陕西煤业,63,3,25.04,25.2,0.49,3,84.41,79.35,63.42,15.01,98.42,2.38,84.42,,,,全样本(基准)
个股,2026-08-07,002463,沪电股份,64,3,125.87,123.01,-2.42,3,111.74,21.07,59.08,56.3,98.18,14.43,98.32,,,,全样本(基准)
个股,2026-08-07,600309,万华化学,65,3,75.72,75.06,-1.02,3,63.37,102.28,23.16,18.01,64.86,2.13,10.31,,,,全样本(基准)
个股,2026-08-07,300274,阳光电源,66,3,114.16,117.53,2.8,3,77.1,8.68,0.81,19.84,40.56,4.86,48.75,,,,全样本(基准)
个股,2026-08-07,601919,中远海控,67,3,15.43,15.42,-0.21,3,28.97,111.91,62.23,9.4,58.68,1.0,32.26,,,,全样本(基准)
个股,2026-08-07,002938,鹏鼎控股,68,3,101.41,101.0,-0.55,3,112.05,25.21,66.43,63.31,98.43,6.78,98.27,,,,全样本(基准)
个股,2026-08-07,688808,联讯仪器,69,3,2220.0,2248.0,1.11,3,104.6,28.51,57.66,834.18,79.17,222.13,79.17,,,,全样本(基准)
个股,2026-08-07,000725,京东方Ａ,70,3,6.07,5.93,-2.46,3,110.36,-1.79,42.4,37.79,57.96,1.65,74.59,,,,全样本(基准)
个股,2026-08-07,000651,格力电器,71,3,40.1,40.23,0.17,3,-9.59,86.94,81.72,7.7,25.89,1.48,4.46,,,,全样本(基准)
个股,2026-08-07,002714,牧原股份,72,3,38.47,39.93,3.65,3,25.21,88.96,27.3,22.71,67.4,2.57,1.73,,,,全样本(基准)
个股,2026-08-07,000001,平安银行,73,3,11.19,11.25,0.39,3,4.58,95.12,81.89,5.04,28.38,0.47,6.9,,,,全样本(基准)
个股,2026-08-07,600188,兖矿能源,74,3,21.33,22.09,3.41,3,104.84,43.32,50.29,22.41,97.84,2.8,84.23,,,,全样本(基准)
个股,2026-08-07,600919,江苏银行,75,3,11.62,11.67,0.28,3,43.3,96.61,100.84,5.9,76.46,0.81,88.21,,,,全样本(基准)
个股,2026-08-07,603288,海天味业,76,3,36.42,36.24,-0.64,3,6.26,91.2,56.12,29.27,2.25,5.07,2.64,,,,全样本(基准)
个股,2026-08-07,002142,宁波银行,77,3,31.48,32.04,1.63,3,5.5,83.63,74.36,6.91,30.11,0.89,26.85,,,,全样本(基准)
个股,2026-08-07,600690,海尔智家,78,3,21.06,20.88,-1.0,3,-6.66,88.94,26.71,10.99,5.85,1.64,3.88,,,,全样本(基准)
个股,2026-08-07,601066,中信建投,79,3,25.86,25.52,-1.46,3,76.43,16.07,56.71,17.93,9.32,2.34,21.77,,,,全样本(基准)
个股,2026-08-07,688072,拓荆科技,80,3,690.65,703.03,1.64,3,54.63,28.57,59.52,122.1,77.87,27.7,97.03,,,,全样本(基准)
个股,2026-08-07,003816,中国广核,81,3,3.89,3.93,0.88,3,-16.99,34.47,15.09,20.71,85.46,1.56,56.85,,,,全样本(基准)
个股,2026-08-07,301666,大普微-UW,82,3,447.87,439.2,-2.09,3,73.55,-5.26,21.24,15049.8,28.21,243.58,28.21,,,,全样本(基准)
个股,2026-08-07,600406,国电南瑞,83,3,24.12,24.06,-0.4,3,29.15,89.32,18.58,23.28,27.33,3.62,34.9,,,,全样本(基准)
个股,2026-08-07,301377,鼎泰高科,84,3,451.84,449.57,-0.65,3,107.87,9.75,51.86,308.23,97.44,66.03,97.44,,,,全样本(基准)
个股,2026-08-07,300433,蓝思科技,85,3,35.9,35.25,-1.96,3,89.45,-6.4,29.97,55.1,83.32,3.47,80.06,,,,全样本(基准)
个股,2026-08-07,601336,XD新华保,86,3,60.66,58.83,-3.17,3,50.81,78.23,8.98,5.13,1.2,1.53,44.58,,,,全样本(基准)
个股,2026-08-07,601668,中国建筑,87,3,4.52,4.5,-0.59,3,-13.5,98.76,49.99,4.92,52.35,0.38,0.53,,,,全样本(基准)
个股,2026-08-07,603268,松发股份,88,3,183.11,170.96,-6.79,3,107.64,82.84,91.57,53.39,68.65,17.69,87.25,,,,全样本(基准)
个股,2026-08-07,601898,中煤能源,89,3,13.81,13.93,0.72,3,68.66,39.83,9.97,10.48,51.44,1.13,88.02,,,,全样本(基准)
个股,2026-08-07,300760,迈瑞医疗,90,3,151.41,153.6,1.3,3,13.83,91.07,28.35,23.42,5.27,4.58,2.16,,,,全样本(基准)
个股,2026-08-07,300604,长川科技,91,3,283.21,287.11,1.23,3,81.64,31.83,64.11,116.24,52.73,35.9,98.95,,,,全样本(基准)
个股,2026-08-07,601985,中国核电,92,3,8.8,8.81,-0.04,3,-5.7,49.81,69.34,21.99,83.41,1.51,26.75,,,,全样本(基准)
个股,2026-08-07,300033,同花顺,93,3,239.82,234.0,-2.58,3,95.47,60.09,37.74,54.03,54.6,25.82,96.55,,,,全样本(基准)
个股,2026-08-07,601818,光大银行,94,3,3.05,3.03,-0.81,3,-10.97,86.15,42.58,4.76,37.54,0.36,0.53,,,,全样本(基准)
个股,2026-08-07,600025,华能水电,95,3,9.67,9.69,0.06,3,-5.84,80.55,63.55,21.1,71.67,2.54,70.66,,,,全样本(基准)
个股,2026-08-07,600031,三一重工,96,3,19.58,18.91,-3.57,3,8.22,96.06,30.82,21.38,47.08,1.99,16.2,,,,全样本(基准)
个股,2026-08-07,600176,中国巨石,97,3,44.38,43.31,-2.56,3,113.58,-3.18,39.91,46.48,98.56,5.5,98.8,,,,全样本(基准)
个股,2026-08-07,001399,惠科股份,98,3,23.76,23.95,0.65,3,53.71,-3.46,,46.5,19.35,6.67,19.35,,,,全样本(基准)
个股,2026-08-07,001248,华润新能,99,3,13.18,13.06,-1.06,3,9.76,6.0,,32.68,44.44,1.9,44.44,,,,全样本(基准)
个股,2026-08-07,002352,顺丰控股,100,3,33.3,33.23,-0.36,3,-12.28,85.16,38.31,15.37,1.2,1.75,1.2,,,,全样本(基准)
个股,2026-08-07,688825,长鑫科技,1,5,52.48,55.18,4.99,5,49.28,,,124.48,40.0,42.95,40.0,,,,全样本(基准)
个股,2026-08-07,601398,工商银行,2,5,7.53,7.56,0.25,5,-11.77,71.21,63.77,7.23,87.44,0.68,51.82,,,,全样本(基准)
个股,2026-08-07,601939,建设银行,3,5,10.07,10.24,1.54,5,-2.04,69.52,77.69,7.71,94.87,0.74,66.73,,,,全样本(基准)
个股,2026-08-07,601288,农业银行,4,5,6.47,6.47,-0.15,5,-15.87,75.8,21.9,7.69,89.07,0.8,75.36,,,,全样本(基准)
个股,2026-08-07,600941,中国移动,5,5,95.5,97.71,2.16,5,14.97,89.76,52.08,15.25,39.39,1.46,29.95,,,,全样本(基准)
个股,2026-08-07,601857,中国石油,6,5,10.77,10.66,-1.17,5,12.9,109.4,31.26,12.46,54.65,1.21,86.43,,,,全样本(基准)
个股,2026-08-07,601988,中国银行,7,5,5.77,5.88,1.76,5,-4.36,65.67,74.33,7.58,92.09,0.68,73.35,,,,全样本(基准)
个股,2026-08-07,300750,宁德时代,8,5,386.67,393.93,1.73,5,16.12,65.41,36.69,21.12,15.3,4.73,28.87,,,,全样本(基准)
个股,2026-08-07,600519,贵州茅台,9,5,1309.22,1341.99,2.35,5,13.56,101.74,41.64,19.79,4.6,6.04,2.21,,,,全样本(基准)
个股,2026-08-07,600938,中国海油,10,5,31.33,32.67,4.13,5,26.72,65.82,14.16,11.95,88.88,1.78,70.57,,,,全样本(基准)
个股,2026-08-07,601138,工业富联,11,5,68.18,66.19,-3.07,5,110.52,34.88,44.65,33.28,91.17,7.68,94.95,,,,全样本(基准)
个股,2026-08-07,688981,中芯国际,12,5,128.5,132.87,3.25,5,43.57,5.99,47.74,218.03,92.32,7.34,93.88,,,,全样本(基准)
个股,2026-08-07,601628,中国人寿,13,5,38.57,36.84,-4.64,5,32.05,82.26,25.89,7.53,5.99,1.82,22.0,,,,全样本(基准)
个股,2026-08-07,300308,中际旭创,14,5,919.87,943.0,2.36,5,62.17,0.39,41.31,71.98,77.56,30.24,97.27,,,,全样本(基准)
个股,2026-08-07,600036,招商银行,15,5,38.8,38.46,-1.03,5,-4.0,94.05,62.29,6.49,23.68,0.86,8.49,,,,全样本(基准)
个股,2026-08-07,601318,中国平安,16,5,53.38,51.75,-3.2,5,-8.08,96.25,10.93,7.28,6.09,0.95,18.98,,,,全样本(基准)
个股,2026-08-07,601088,中国神华,17,5,43.94,44.72,1.63,5,32.43,65.11,42.86,18.48,96.55,1.98,88.59,,,,全样本(基准)
个股,2026-08-07,601899,紫金矿业,18,5,34.73,32.11,-7.69,5,84.68,112.95,32.93,15.15,24.45,4.74,89.12,,,,全样本(基准)
个股,2026-08-07,002594,比亚迪,19,5,90.04,88.9,-1.42,5,-2.91,91.89,41.66,29.8,28.43,3.54,29.48,,,,全样本(基准)
个股,2026-08-07,688256,寒武纪,20,5,1199.93,1093.0,-9.06,5,93.97,7.78,55.56,277.48,82.71,58.57,93.53,,,,全样本(基准)
个股,2026-08-07,688041,海光信息,21,5,295.75,280.99,-5.14,5,73.87,15.11,48.32,252.16,92.44,29.26,94.62,,,,全样本(基准)
个股,2026-08-07,600900,长江电力,22,5,27.75,28.1,1.11,5,-10.75,74.84,81.36,18.82,47.46,2.98,68.02,,,,全样本(基准)
个股,2026-08-07,000333,美的集团,23,5,83.5,83.03,-0.71,5,-1.59,81.83,77.67,14.41,49.81,2.74,37.92,,,,全样本(基准)
个股,2026-08-07,600028,中国石化,24,5,5.1,5.0,-2.11,5,14.06,105.02,5.15,17.35,85.38,0.74,34.18,,,,全样本(基准)
个股,2026-08-07,601328,交通银行,25,5,6.91,6.88,-0.58,5,-9.92,86.74,65.23,6.33,83.99,0.52,47.84,,,,全样本(基准)
个股,2026-08-07,601658,邮储银行,26,5,4.96,4.92,-0.96,5,-7.53,78.87,35.78,6.78,57.46,0.58,6.13,,,,全样本(基准)
个股,2026-08-07,300502,新易盛,27,5,420.95,448.08,6.29,5,67.56,7.45,44.69,54.65,55.7,28.8,96.07,,,,全样本(基准)
个股,2026-08-07,601728,中国电信,28,5,6.18,6.57,6.16,5,11.94,92.77,51.66,17.86,56.74,1.21,55.24,,,,全样本(基准)
个股,2026-08-07,002371,北方华创,29,5,751.99,738.66,-1.92,5,95.08,29.39,58.26,97.87,47.36,13.89,86.86,,,,全样本(基准)
个股,2026-08-07,688347,华虹宏力,30,5,268.29,253.24,-5.76,5,55.16,13.52,51.65,944.88,80.36,10.3,96.02,,,,全样本(基准)
个股,2026-08-07,603259,药明康德,31,5,154.82,159.24,2.7,5,101.91,101.9,101.17,21.32,29.08,5.54,48.98,,,,全样本(基准)
个股,2026-08-07,688235,百济神州,32,5,299.33,287.71,-4.03,5,86.78,96.25,71.94,107.82,91.3,13.98,87.48,,,,全样本(基准)
个股,2026-08-07,603993,洛阳钼业,33,5,20.83,18.44,-11.62,5,89.74,81.49,22.62,18.45,31.02,5.01,96.55,,,,全样本(基准)
个股,2026-08-07,002475,立讯精密,34,5,56.99,56.58,-0.87,5,34.16,7.37,32.39,25.57,33.51,4.98,39.31,,,,全样本(基准)
个股,2026-08-07,600030,中信证券,35,5,27.95,27.31,-2.44,5,5.03,65.14,82.46,12.96,10.74,1.5,48.47,,,,全样本(基准)
个股,2026-08-07,601998,中信银行,36,5,7.46,7.7,3.07,5,-7.39,82.03,38.65,5.83,62.08,0.56,51.97,,,,全样本(基准)
个股,2026-08-07,601166,兴业银行,37,5,18.34,18.03,-1.84,5,-1.14,91.74,49.18,5.01,36.48,0.47,7.91,,,,全样本(基准)
个股,2026-08-07,600276,恒瑞医药,38,5,54.62,52.62,-3.81,5,73.31,83.43,40.68,44.65,6.28,5.7,4.31,,,,全样本(基准)
个股,2026-08-07,002384,东山精密,39,5,195.27,205.19,4.93,5,88.21,2.02,54.74,175.31,96.64,15.8,97.32,,,,全样本(基准)
个股,2026-08-07,688012,中微公司,40,5,367.65,374.85,1.81,5,65.18,32.66,60.4,129.05,70.88,14.49,77.72,,,,全样本(基准)
个股,2026-08-07,002415,海康威视,41,5,36.69,34.33,-6.58,5,58.73,96.92,93.71,20.77,17.55,4.05,28.62,,,,全样本(基准)
个股,2026-08-07,600183,生益科技,42,5,139.98,143.21,2.16,5,120.71,13.54,53.27,86.55,98.56,18.97,98.56,,,,全样本(基准)
个股,2026-08-07,300059,东方财富,43,5,19.98,19.47,-2.7,5,64.0,63.06,31.28,24.12,6.38,3.31,12.7,,,,全样本(基准)
个股,2026-08-07,601211,国泰海通,44,5,17.91,17.95,0.07,5,-5.05,53.21,45.52,14.38,58.2,0.97,30.35,,,,全样本(基准)
个股,2026-08-07,601319,中国人保,45,5,7.09,6.86,-3.39,5,-2.18,85.82,9.42,7.36,7.31,0.98,20.65,,,,全样本(基准)
个股,2026-08-07,600000,浦发银行,46,5,9.21,9.1,-1.34,5,15.84,90.71,24.73,6.1,70.95,0.41,28.76,,,,全样本(基准)
个股,2026-08-07,601601,中国太保,47,5,31.47,29.92,-5.08,5,1.94,99.69,8.39,5.61,1.2,0.95,9.97,,,,全样本(基准)
个股,2026-08-07,603986,兆易创新,48,5,417.05,417.48,-0.05,5,90.5,-9.04,28.75,101.81,52.88,11.58,77.09,,,,全样本(基准)
个股,2026-08-07,688802,沐曦股份-U,49,5,729.08,748.0,2.45,5,50.02,9.91,59.68,-444.82,27.1,22.27,66.45,,,,全样本(基准)
个股,2026-08-07,000858,五 粮 液,50,5,75.11,73.75,-1.96,5,15.07,81.83,15.77,23.14,33.99,2.28,1.25,,,,全样本(基准)
个股,2026-08-07,688795,摩尔线程-U,51,5,597.89,576.98,-3.65,5,108.92,14.81,26.4,-327.18,38.65,24.4,33.13,,,,全样本(基准)
个股,2026-08-07,601869,长飞光纤,52,5,338.39,354.88,4.72,5,111.13,-2.37,41.43,242.32,94.37,19.7,96.16,,,,全样本(基准)
个股,2026-08-07,300476,胜宏科技,53,5,280.2,269.33,-4.03,5,114.6,29.4,24.77,58.84,87.97,15.82,93.24,,,,全样本(基准)
个股,2026-08-07,688008,澜起科技,54,5,215.52,211.91,-1.83,5,71.61,6.5,45.72,102.85,77.43,12.62,82.22,,,,全样本(基准)
个股,2026-08-07,688820,盛合晶微,55,5,140.84,137.97,-2.19,5,102.54,1.85,27.66,266.19,29.33,18.14,29.33,,,,全样本(基准)
个股,2026-08-07,600150,中国船舶,56,5,34.85,33.42,-4.25,5,84.11,49.39,35.54,23.2,26.7,1.75,24.69,,,,全样本(基准)
个股,2026-08-07,002916,深南电路,57,5,382.63,378.0,-1.36,5,112.03,19.14,57.85,71.71,98.32,14.41,94.2,,,,全样本(基准)
个股,2026-08-07,000338,潍柴动力,58,5,29.78,29.65,-0.57,5,95.0,61.87,64.96,23.04,97.27,2.73,94.34,,,,全样本(基准)
个股,2026-08-07,002379,宏桥控股,59,5,19.76,19.29,-2.53,5,22.71,95.24,11.89,13.07,72.96,4.93,83.41,,,,全样本(基准)
个股,2026-08-07,300408,三环集团,60,5,127.39,129.09,1.18,5,87.86,20.0,60.94,88.03,98.9,11.31,98.9,,,,全样本(基准)
个股,2026-08-07,300394,天孚通信,61,5,230.68,267.71,15.9,5,118.79,15.96,33.93,115.86,95.25,42.08,95.59,,,,全样本(基准)
个股,2026-08-07,601816,京沪高铁,62,5,4.95,4.9,-1.06,5,11.34,100.44,82.16,18.47,4.91,1.17,6.42,,,,全样本(基准)
个股,2026-08-07,601225,陕西煤业,63,5,25.04,25.37,1.17,5,84.41,79.35,63.42,15.01,98.42,2.38,84.42,,,,全样本(基准)
个股,2026-08-07,002463,沪电股份,64,5,125.87,121.27,-3.8,5,111.74,21.07,59.08,56.3,98.18,14.43,98.32,,,,全样本(基准)
