市场,信号日,代码,名称,排名,持有期,买入价,卖出价,收益%,实际持有交易日,日线J,周线J,月线J,PE_TTM,PE历史分位%,PB_MRQ,PB历史分位%,MA20,MA60,量比,策略
个股,2026-07-31,600030,中信证券,32,1,28.43,28.43,-0.15,0,72.62,69.44,80.77,12.51,6.78,1.45,42.86,,,,三周期共振偏强(均>50)
个股,2026-07-31,603259,药明康德,37,1,128.43,128.43,-0.15,0,76.12,89.11,89.1,19.04,20.7,4.55,34.05,,,,三周期共振偏强(均>50)
个股,2026-07-31,002415,海康威视,39,1,37.1,37.1,-0.15,0,75.92,103.42,92.46,21.0,20.04,4.09,28.98,,,,三周期共振偏强(均>50)
个股,2026-07-31,601816,京沪高铁,54,1,5.04,5.04,-0.15,0,82.37,104.38,63.54,18.8,6.5,1.19,10.29,,,,三周期共振偏强(均>50)
个股,2026-07-31,000651,格力电器,59,1,42.3,42.3,-0.15,0,96.87,108.65,85.86,8.12,42.19,1.56,7.16,,,,三周期共振偏强(均>50)
个股,2026-07-31,000001,平安银行,63,1,11.63,11.63,-0.15,0,103.2,106.76,72.1,5.24,35.32,0.49,12.16,,,,三周期共振偏强(均>50)
个股,2026-07-31,603288,海天味业,64,1,38.44,38.44,-0.15,0,89.2,105.67,55.91,30.9,3.7,5.35,4.81,,,,三周期共振偏强(均>50)
个股,2026-07-31,600919,江苏银行,68,1,11.83,11.83,-0.15,0,104.76,98.42,96.54,6.15,82.75,0.82,91.01,,,,三周期共振偏强(均>50)
个股,2026-07-31,002142,宁波银行,70,1,31.88,31.88,-0.15,0,59.78,90.88,69.72,6.99,31.28,0.91,27.92,,,,三周期共振偏强(均>50)
个股,2026-07-31,601985,中国核电,88,1,9.06,9.06,-0.15,0,73.85,67.54,81.84,22.64,88.23,1.55,35.51,,,,三周期共振偏强(均>50)
个股,2026-07-31,601398,工商银行,2,5,7.99,7.52,-6.03,3,86.49,98.16,65.7,7.67,95.24,0.72,67.76,,,,三周期共振偏强(均>50)
个股,2026-07-31,601939,建设银行,3,5,10.85,9.96,-8.35,3,96.19,93.88,90.43,8.3,97.89,0.8,74.39,,,,三周期共振偏强(均>50)
个股,2026-07-31,601988,中国银行,7,5,6.06,5.73,-5.6,3,85.94,88.2,84.11,7.96,98.89,0.71,84.72,,,,三周期共振偏强(均>50)
个股,2026-07-31,600900,长江电力,20,5,29.09,27.76,-4.72,3,70.8,99.04,87.1,19.73,57.28,3.12,81.36,,,,三周期共振偏强(均>50)
个股,2026-07-31,000333,美的集团,22,5,87.6,85.47,-2.58,3,77.78,99.94,83.06,15.12,55.84,2.88,46.13,,,,三周期共振偏强(均>50)
个股,2026-07-31,601328,交通银行,25,5,7.18,6.93,-3.63,3,84.63,104.45,54.29,6.58,90.73,0.54,55.02,,,,三周期共振偏强(均>50)
个股,2026-07-31,600030,中信证券,32,5,28.43,28.18,-1.03,3,72.62,69.44,80.77,12.51,6.78,1.45,42.86,,,,三周期共振偏强(均>50)
个股,2026-07-31,603259,药明康德,37,5,128.43,147.5,14.7,3,76.12,89.11,89.1,19.04,20.7,4.55,34.05,,,,三周期共振偏强(均>50)
个股,2026-07-31,002415,海康威视,39,5,37.1,37.89,1.98,3,75.92,103.42,92.46,21.0,20.04,4.09,28.98,,,,三周期共振偏强(均>50)
个股,2026-07-31,601816,京沪高铁,54,5,5.04,4.97,-1.34,3,82.37,104.38,63.54,18.8,6.5,1.19,10.29,,,,三周期共振偏强(均>50)
个股,2026-07-31,000651,格力电器,59,5,42.3,40.27,-4.95,3,96.87,108.65,85.86,8.12,42.19,1.56,7.16,,,,三周期共振偏强(均>50)
个股,2026-07-31,000001,平安银行,63,5,11.63,11.25,-3.42,3,103.2,106.76,72.1,5.24,35.32,0.49,12.16,,,,三周期共振偏强(均>50)
个股,2026-07-31,603288,海天味业,64,5,38.44,36.97,-3.97,3,89.2,105.67,55.91,30.9,3.7,5.35,4.81,,,,三周期共振偏强(均>50)
个股,2026-07-31,600919,江苏银行,68,5,11.83,11.6,-2.09,3,104.76,98.42,96.54,6.15,82.75,0.82,91.01,,,,三周期共振偏强(均>50)
个股,2026-07-31,002142,宁波银行,70,5,31.88,31.65,-0.87,3,59.78,90.88,69.72,6.99,31.28,0.91,27.92,,,,三周期共振偏强(均>50)
个股,2026-07-31,601985,中国核电,88,5,9.06,8.82,-2.8,3,73.85,67.54,81.84,22.64,88.23,1.55,35.51,,,,三周期共振偏强(均>50)
个股,2026-08-01,601398,工商银行,2,1,7.99,7.99,-0.15,0,86.49,98.16,65.7,7.67,95.24,0.72,67.76,,,,三周期共振偏强(均>50)
个股,2026-08-01,601939,建设银行,3,1,10.85,10.85,-0.15,0,96.19,93.88,90.43,8.3,97.89,0.8,74.39,,,,三周期共振偏强(均>50)
个股,2026-08-01,601988,中国银行,7,1,6.06,6.06,-0.15,0,85.94,88.2,84.11,7.96,98.89,0.71,84.72,,,,三周期共振偏强(均>50)
个股,2026-08-01,600900,长江电力,20,1,29.09,29.09,-0.15,0,70.8,99.04,87.1,19.73,57.28,3.12,81.36,,,,三周期共振偏强(均>50)
个股,2026-08-01,000333,美的集团,22,1,87.6,87.6,-0.15,0,77.78,99.94,83.06,15.12,55.84,2.88,46.13,,,,三周期共振偏强(均>50)
个股,2026-08-01,601328,交通银行,25,1,7.18,7.18,-0.15,0,84.63,104.45,54.29,6.58,90.73,0.54,55.02,,,,三周期共振偏强(均>50)
个股,2026-08-01,600030,中信证券,32,1,28.43,28.43,-0.15,0,72.62,69.44,80.77,12.51,6.78,1.45,42.86,,,,三周期共振偏强(均>50)
个股,2026-08-01,603259,药明康德,37,1,128.43,128.43,-0.15,0,76.12,89.11,89.1,19.04,20.7,4.55,34.05,,,,三周期共振偏强(均>50)
个股,2026-08-01,002415,海康威视,39,1,37.1,37.1,-0.15,0,75.92,103.42,92.46,21.0,20.04,4.09,28.98,,,,三周期共振偏强(均>50)
个股,2026-08-01,601816,京沪高铁,54,1,5.04,5.04,-0.15,0,82.37,104.38,63.54,18.8,6.5,1.19,10.29,,,,三周期共振偏强(均>50)
个股,2026-08-01,000651,格力电器,59,1,42.3,42.3,-0.15,0,96.87,108.65,85.86,8.12,42.19,1.56,7.16,,,,三周期共振偏强(均>50)
个股,2026-08-01,000001,平安银行,63,1,11.63,11.63,-0.15,0,103.2,106.76,72.1,5.24,35.32,0.49,12.16,,,,三周期共振偏强(均>50)
个股,2026-08-01,603288,海天味业,64,1,38.44,38.44,-0.15,0,89.2,105.67,55.91,30.9,3.7,5.35,4.81,,,,三周期共振偏强(均>50)
个股,2026-08-01,600919,江苏银行,68,1,11.83,11.83,-0.15,0,104.76,98.42,96.54,6.15,82.75,0.82,91.01,,,,三周期共振偏强(均>50)
个股,2026-08-01,002142,宁波银行,70,1,31.88,31.88,-0.15,0,59.78,90.88,69.72,6.99,31.28,0.91,27.92,,,,三周期共振偏强(均>50)
个股,2026-08-01,601985,中国核电,88,1,9.06,9.06,-0.15,0,73.85,67.54,81.84,22.64,88.23,1.55,35.51,,,,三周期共振偏强(均>50)
个股,2026-08-01,601398,工商银行,2,5,7.99,7.57,-5.41,4,86.49,98.16,65.7,7.67,95.24,0.72,67.76,,,,三周期共振偏强(均>50)
个股,2026-08-01,601939,建设银行,3,5,10.85,10.11,-6.97,4,96.19,93.88,90.43,8.3,97.89,0.8,74.39,,,,三周期共振偏强(均>50)
个股,2026-08-01,601988,中国银行,7,5,6.06,5.79,-4.61,4,85.94,88.2,84.11,7.96,98.89,0.71,84.72,,,,三周期共振偏强(均>50)
个股,2026-08-01,600900,长江电力,20,5,29.09,27.75,-4.76,4,70.8,99.04,87.1,19.73,57.28,3.12,81.36,,,,三周期共振偏强(均>50)
个股,2026-08-01,000333,美的集团,22,5,87.6,85.32,-2.75,4,77.78,99.94,83.06,15.12,55.84,2.88,46.13,,,,三周期共振偏强(均>50)
个股,2026-08-01,601328,交通银行,25,5,7.18,6.94,-3.49,4,84.63,104.45,54.29,6.58,90.73,0.54,55.02,,,,三周期共振偏强(均>50)
个股,2026-08-01,600030,中信证券,32,5,28.43,27.92,-1.94,4,72.62,69.44,80.77,12.51,6.78,1.45,42.86,,,,三周期共振偏强(均>50)
个股,2026-08-01,603259,药明康德,37,5,128.43,142.7,10.96,4,76.12,89.11,89.1,19.04,20.7,4.55,34.05,,,,三周期共振偏强(均>50)
个股,2026-08-01,002415,海康威视,39,5,37.1,36.9,-0.69,4,75.92,103.42,92.46,21.0,20.04,4.09,28.98,,,,三周期共振偏强(均>50)
个股,2026-08-01,601816,京沪高铁,54,5,5.04,4.99,-1.14,4,82.37,104.38,63.54,18.8,6.5,1.19,10.29,,,,三周期共振偏强(均>50)
个股,2026-08-01,000651,格力电器,59,5,42.3,40.25,-5.0,4,96.87,108.65,85.86,8.12,42.19,1.56,7.16,,,,三周期共振偏强(均>50)
个股,2026-08-01,000001,平安银行,63,5,11.63,11.27,-3.25,4,103.2,106.76,72.1,5.24,35.32,0.49,12.16,,,,三周期共振偏强(均>50)
个股,2026-08-01,603288,海天味业,64,5,38.44,36.55,-5.07,4,89.2,105.67,55.91,30.9,3.7,5.35,4.81,,,,三周期共振偏强(均>50)
个股,2026-08-01,600919,江苏银行,68,5,11.83,11.75,-0.83,4,104.76,98.42,96.54,6.15,82.75,0.82,91.01,,,,三周期共振偏强(均>50)
个股,2026-08-01,002142,宁波银行,70,5,31.88,31.74,-0.59,4,59.78,90.88,69.72,6.99,31.28,0.91,27.92,,,,三周期共振偏强(均>50)
个股,2026-08-01,601985,中国核电,88,5,9.06,8.83,-2.69,4,73.85,67.54,81.84,22.64,88.23,1.55,35.51,,,,三周期共振偏强(均>50)
个股,2026-08-02,601398,工商银行,2,1,7.99,7.96,-0.53,1,86.49,98.16,65.7,7.67,95.24,0.72,67.76,,,,三周期共振偏强(均>50)
个股,2026-08-02,601939,建设银行,3,1,10.85,10.45,-3.84,1,96.19,93.88,90.43,8.3,97.89,0.8,74.39,,,,三周期共振偏强(均>50)
个股,2026-08-02,601988,中国银行,7,1,6.06,6.03,-0.65,1,85.94,88.2,84.11,7.96,98.89,0.71,84.72,,,,三周期共振偏强(均>50)
个股,2026-08-02,600900,长江电力,20,1,29.09,29.05,-0.29,1,70.8,99.04,87.1,19.73,57.28,3.12,81.36,,,,三周期共振偏强(均>50)
个股,2026-08-02,000333,美的集团,22,1,87.6,85.9,-2.09,1,77.78,99.94,83.06,15.12,55.84,2.88,46.13,,,,三周期共振偏强(均>50)
个股,2026-08-02,601328,交通银行,25,1,7.18,7.25,0.82,1,84.63,104.45,54.29,6.58,90.73,0.54,55.02,,,,三周期共振偏强(均>50)
个股,2026-08-02,600030,中信证券,32,1,28.43,28.27,-0.71,1,72.62,69.44,80.77,12.51,6.78,1.45,42.86,,,,三周期共振偏强(均>50)
个股,2026-08-02,603259,药明康德,37,1,128.43,128.5,-0.1,1,76.12,89.11,89.1,19.04,20.7,4.55,34.05,,,,三周期共振偏强(均>50)
个股,2026-08-02,002415,海康威视,39,1,37.1,37.4,0.66,1,75.92,103.42,92.46,21.0,20.04,4.09,28.98,,,,三周期共振偏强(均>50)
个股,2026-08-02,601816,京沪高铁,54,1,5.04,5.12,1.64,1,82.37,104.38,63.54,18.8,6.5,1.19,10.29,,,,三周期共振偏强(均>50)
个股,2026-08-02,000651,格力电器,59,1,42.3,40.96,-3.32,1,96.87,108.65,85.86,8.12,42.19,1.56,7.16,,,,三周期共振偏强(均>50)
个股,2026-08-02,000001,平安银行,63,1,11.63,11.62,-0.24,1,103.2,106.76,72.1,5.24,35.32,0.49,12.16,,,,三周期共振偏强(均>50)
个股,2026-08-02,603288,海天味业,64,1,38.44,38.02,-1.24,1,89.2,105.67,55.91,30.9,3.7,5.35,4.81,,,,三周期共振偏强(均>50)
个股,2026-08-02,600919,江苏银行,68,1,11.83,11.69,-1.33,1,104.76,98.42,96.54,6.15,82.75,0.82,91.01,,,,三周期共振偏强(均>50)
个股,2026-08-02,002142,宁波银行,70,1,31.88,32.29,1.14,1,59.78,90.88,69.72,6.99,31.28,0.91,27.92,,,,三周期共振偏强(均>50)
个股,2026-08-02,601985,中国核电,88,1,9.06,9.03,-0.48,1,73.85,67.54,81.84,22.64,88.23,1.55,35.51,,,,三周期共振偏强(均>50)
个股,2026-08-02,601398,工商银行,2,5,7.99,7.53,-5.91,5,86.49,98.16,65.7,7.67,95.24,0.72,67.76,,,,三周期共振偏强(均>50)
个股,2026-08-02,601939,建设银行,3,5,10.85,10.07,-7.34,5,96.19,93.88,90.43,8.3,97.89,0.8,74.39,,,,三周期共振偏强(均>50)
个股,2026-08-02,601988,中国银行,7,5,6.06,5.77,-4.94,5,85.94,88.2,84.11,7.96,98.89,0.71,84.72,,,,三周期共振偏强(均>50)
个股,2026-08-02,600900,长江电力,20,5,29.09,27.75,-4.76,5,70.8,99.04,87.1,19.73,57.28,3.12,81.36,,,,三周期共振偏强(均>50)
个股,2026-08-02,000333,美的集团,22,5,87.6,83.5,-4.83,5,77.78,99.94,83.06,15.12,55.84,2.88,46.13,,,,三周期共振偏强(均>50)
个股,2026-08-02,601328,交通银行,25,5,7.18,6.91,-3.91,5,84.63,104.45,54.29,6.58,90.73,0.54,55.02,,,,三周期共振偏强(均>50)
个股,2026-08-02,600030,中信证券,32,5,28.43,27.95,-1.84,5,72.62,69.44,80.77,12.51,6.78,1.45,42.86,,,,三周期共振偏强(均>50)
个股,2026-08-02,603259,药明康德,37,5,128.43,154.82,20.4,5,76.12,89.11,89.1,19.04,20.7,4.55,34.05,,,,三周期共振偏强(均>50)
个股,2026-08-02,002415,海康威视,39,5,37.1,36.69,-1.26,5,75.92,103.42,92.46,21.0,20.04,4.09,28.98,,,,三周期共振偏强(均>50)
个股,2026-08-02,601816,京沪高铁,54,5,5.04,4.95,-1.94,5,82.37,104.38,63.54,18.8,6.5,1.19,10.29,,,,三周期共振偏强(均>50)
个股,2026-08-02,000651,格力电器,59,5,42.3,40.1,-5.35,5,96.87,108.65,85.86,8.12,42.19,1.56,7.16,,,,三周期共振偏强(均>50)
个股,2026-08-02,000001,平安银行,63,5,11.63,11.19,-3.93,5,103.2,106.76,72.1,5.24,35.32,0.49,12.16,,,,三周期共振偏强(均>50)
个股,2026-08-02,603288,海天味业,64,5,38.44,36.42,-5.4,5,89.2,105.67,55.91,30.9,3.7,5.35,4.81,,,,三周期共振偏强(均>50)
个股,2026-08-02,600919,江苏银行,68,5,11.83,11.62,-1.93,5,104.76,98.42,96.54,6.15,82.75,0.82,91.01,,,,三周期共振偏强(均>50)
个股,2026-08-02,002142,宁波银行,70,5,31.88,31.48,-1.4,5,59.78,90.88,69.72,6.99,31.28,0.91,27.92,,,,三周期共振偏强(均>50)
个股,2026-08-02,601985,中国核电,88,5,9.06,8.8,-3.02,5,73.85,67.54,81.84,22.64,88.23,1.55,35.51,,,,三周期共振偏强(均>50)
个股,2026-08-03,601398,工商银行,2,1,7.96,7.66,-3.92,1,76.18,98.85,86.38,7.64,94.76,0.72,66.86,,,,三周期共振偏强(均>50)
个股,2026-08-03,601939,建设银行,3,1,10.45,10.1,-3.5,1,62.14,85.64,88.78,8.0,97.07,0.77,71.37,,,,三周期共振偏强(均>50)
个股,2026-08-03,600941,中国移动,5,1,98.97,96.42,-2.73,1,92.28,109.0,65.53,15.8,49.01,1.51,37.55,,,,三周期共振偏强(均>50)
个股,2026-08-03,601988,中国银行,7,1,6.03,5.82,-3.63,1,74.22,91.59,93.41,7.92,98.7,0.71,83.72,,,,三周期共振偏强(均>50)
个股,2026-08-03,600519,贵州茅台,9,1,1358.98,1328.36,-2.4,1,98.2,119.96,51.59,20.54,11.48,6.27,2.79,,,,三周期共振偏强(均>50)
个股,2026-08-03,600036,招商银行,14,1,40.36,39.28,-2.83,1,87.65,113.39,78.78,6.75,30.16,0.9,15.37,,,,三周期共振偏强(均>50)
个股,2026-08-03,002594,比亚迪,19,1,94.45,91.15,-3.64,1,82.07,109.62,51.68,31.26,30.84,3.71,32.23,,,,三周期共振偏强(均>50)
个股,2026-08-03,600900,长江电力,20,1,29.05,28.3,-2.73,1,60.43,98.86,100.84,19.7,56.87,3.12,80.98,,,,三周期共振偏强(均>50)
个股,2026-08-03,601328,交通银行,23,1,7.25,7.04,-3.05,1,86.63,110.39,87.03,6.64,91.31,0.55,57.01,,,,三周期共振偏强(均>50)
个股,2026-08-03,601658,邮储银行,25,1,5.14,5.02,-2.48,1,73.63,104.1,52.51,7.02,70.27,0.6,15.21,,,,三周期共振偏强(均>50)
个股,2026-08-03,601728,中国电信,27,1,6.47,6.29,-2.93,1,90.34,113.57,62.16,18.69,74.79,1.26,67.53,,,,三周期共振偏强(均>50)
个股,2026-08-03,601998,中信银行,30,1,7.9,7.74,-2.18,1,91.65,113.14,60.63,6.17,74.02,0.59,64.36,,,,三周期共振偏强(均>50)
个股,2026-08-03,600030,中信证券,31,1,28.27,28.0,-1.11,1,56.35,70.04,86.28,12.44,6.29,1.44,41.98,,,,三周期共振偏强(均>50)
个股,2026-08-03,601166,兴业银行,34,1,19.1,18.56,-2.98,1,100.19,113.96,63.69,5.22,47.21,0.49,15.61,,,,三周期共振偏强(均>50)
个股,2026-08-03,603259,药明康德,36,1,128.5,141.35,9.85,1,73.32,91.59,91.46,19.05,20.94,4.55,34.08,,,,三周期共振偏强(均>50)
个股,2026-08-03,002415,海康威视,39,1,37.4,38.08,1.67,1,78.2,102.79,98.59,21.16,22.57,4.12,29.2,,,,三周期共振偏强(均>50)
个股,2026-08-03,601816,京沪高铁,51,1,5.12,5.05,-1.52,1,91.43,117.94,98.83,19.13,8.58,1.21,15.58,,,,三周期共振偏强(均>50)
个股,2026-08-03,601919,中远海控,55,1,15.72,15.36,-2.44,1,96.21,120.33,68.74,9.58,59.17,1.02,35.59,,,,三周期共振偏强(均>50)
个股,2026-08-03,000651,格力电器,60,1,40.96,40.52,-1.22,1,52.77,97.71,92.5,7.86,32.47,1.51,5.86,,,,三周期共振偏强(均>50)
个股,2026-08-03,000001,平安银行,62,1,11.62,11.44,-1.7,1,100.9,115.15,101.91,5.24,35.06,0.49,12.1,,,,三周期共振偏强(均>50)
个股,2026-08-03,603288,海天味业,64,1,38.02,37.33,-1.96,1,78.85,108.02,68.5,30.56,3.12,5.29,4.56,,,,三周期共振偏强(均>50)
个股,2026-08-03,600919,江苏银行,69,1,11.69,11.46,-2.12,1,88.39,100.66,103.07,6.08,81.41,0.81,89.24,,,,三周期共振偏强(均>50)
个股,2026-08-03,002142,宁波银行,70,1,32.29,31.5,-2.6,1,63.87,97.33,83.85,7.08,32.76,0.92,28.96,,,,三周期共振偏强(均>50)
个股,2026-08-03,601668,中国建筑,77,1,4.76,4.64,-2.67,1,94.47,123.59,67.6,5.18,66.28,0.4,2.11,,,,三周期共振偏强(均>50)
个股,2026-08-03,601818,光大银行,82,1,3.2,3.13,-2.34,1,96.24,114.6,60.67,5.0,46.16,0.37,3.94,,,,三周期共振偏强(均>50)
个股,2026-08-03,600025,华能水电,83,1,10.12,9.94,-1.93,1,59.03,100.73,82.88,22.08,79.06,2.66,75.84,,,,三周期共振偏强(均>50)
个股,2026-08-03,601985,中国核电,87,1,9.03,8.93,-1.26,1,64.74,75.37,87.6,22.56,87.27,1.55,34.15,,,,三周期共振偏强(均>50)
个股,2026-08-03,002352,顺丰控股,88,1,35.05,34.45,-1.86,1,85.41,110.65,52.59,16.18,2.69,1.84,3.27,,,,三周期共振偏强(均>50)
个股,2026-08-03,600887,伊利股份,97,1,27.12,26.37,-2.92,1,67.37,102.19,66.75,14.19,6.68,2.88,5.19,,,,三周期共振偏强(均>50)
个股,2026-08-03,601398,工商银行,2,5,7.96,7.53,-5.55,5,76.18,98.85,86.38,7.64,94.76,0.72,66.86,,,,三周期共振偏强(均>50)
个股,2026-08-03,601939,建设银行,3,5,10.45,10.13,-3.21,5,62.14,85.64,88.78,8.0,97.07,0.77,71.37,,,,三周期共振偏强(均>50)
个股,2026-08-03,600941,中国移动,5,5,98.97,96.7,-2.44,5,92.28,109.0,65.53,15.8,49.01,1.51,37.55,,,,三周期共振偏强(均>50)
个股,2026-08-03,601988,中国银行,7,5,6.03,5.82,-3.63,5,74.22,91.59,93.41,7.92,98.7,0.71,83.72,,,,三周期共振偏强(均>50)
个股,2026-08-03,600519,贵州茅台,9,5,1358.98,1348.86,-0.89,5,98.2,119.96,51.59,20.54,11.48,6.27,2.79,,,,三周期共振偏强(均>50)
个股,2026-08-03,600036,招商银行,14,5,40.36,38.91,-3.74,5,87.65,113.39,78.78,6.75,30.16,0.9,15.37,,,,三周期共振偏强(均>50)
个股,2026-08-03,002594,比亚迪,19,5,94.45,91.15,-3.64,5,82.07,109.62,51.68,31.26,30.84,3.71,32.23,,,,三周期共振偏强(均>50)
个股,2026-08-03,600900,长江电力,20,5,29.05,28.05,-3.59,5,60.43,98.86,100.84,19.7,56.87,3.12,80.98,,,,三周期共振偏强(均>50)
个股,2026-08-03,601328,交通银行,23,5,7.25,6.9,-4.98,5,86.63,110.39,87.03,6.64,91.31,0.55,57.01,,,,三周期共振偏强(均>50)
个股,2026-08-03,601658,邮储银行,25,5,5.14,4.96,-3.65,5,73.63,104.1,52.51,7.02,70.27,0.6,15.21,,,,三周期共振偏强(均>50)
个股,2026-08-03,601728,中国电信,27,5,6.47,6.27,-3.24,5,90.34,113.57,62.16,18.69,74.79,1.26,67.53,,,,三周期共振偏强(均>50)
个股,2026-08-03,601998,中信银行,30,5,7.9,7.52,-4.96,5,91.65,113.14,60.63,6.17,74.02,0.59,64.36,,,,三周期共振偏强(均>50)
个股,2026-08-03,600030,中信证券,31,5,28.27,27.95,-1.28,5,56.35,70.04,86.28,12.44,6.29,1.44,41.98,,,,三周期共振偏强(均>50)
个股,2026-08-03,601166,兴业银行,34,5,19.1,18.34,-4.13,5,100.19,113.96,63.69,5.22,47.21,0.49,15.61,,,,三周期共振偏强(均>50)
个股,2026-08-03,603259,药明康德,36,5,128.5,161.34,25.41,5,73.32,91.59,91.46,19.05,20.94,4.55,34.08,,,,三周期共振偏强(均>50)
个股,2026-08-03,002415,海康威视,39,5,37.4,36.89,-1.51,5,78.2,102.79,98.59,21.16,22.57,4.12,29.2,,,,三周期共振偏强(均>50)
个股,2026-08-03,601816,京沪高铁,51,5,5.12,5.0,-2.49,5,91.43,117.94,98.83,19.13,8.58,1.21,15.58,,,,三周期共振偏强(均>50)
个股,2026-08-03,601919,中远海控,55,5,15.72,15.64,-0.66,5,96.21,120.33,68.74,9.58,59.17,1.02,35.59,,,,三周期共振偏强(均>50)
个股,2026-08-03,000651,格力电器,60,5,40.96,40.67,-0.86,5,52.77,97.71,92.5,7.86,32.47,1.51,5.86,,,,三周期共振偏强(均>50)
个股,2026-08-03,000001,平安银行,62,5,11.62,11.29,-2.99,5,100.9,115.15,101.91,5.24,35.06,0.49,12.1,,,,三周期共振偏强(均>50)
个股,2026-08-03,603288,海天味业,64,5,38.02,36.78,-3.41,5,78.85,108.02,68.5,30.56,3.12,5.29,4.56,,,,三周期共振偏强(均>50)
个股,2026-08-03,600919,江苏银行,69,5,11.69,11.81,0.88,5,88.39,100.66,103.07,6.08,81.41,0.81,89.24,,,,三周期共振偏强(均>50)
个股,2026-08-03,002142,宁波银行,70,5,32.29,32.0,-1.05,5,63.87,97.33,83.85,7.08,32.76,0.92,28.96,,,,三周期共振偏强(均>50)
个股,2026-08-03,601668,中国建筑,77,5,4.76,4.54,-4.77,5,94.47,123.59,67.6,5.18,66.28,0.4,2.11,,,,三周期共振偏强(均>50)
个股,2026-08-03,601818,光大银行,82,5,3.2,3.05,-4.84,5,96.24,114.6,60.67,5.0,46.16,0.37,3.94,,,,三周期共振偏强(均>50)
个股,2026-08-03,600025,华能水电,83,5,10.12,9.74,-3.9,5,59.03,100.73,82.88,22.08,79.06,2.66,75.84,,,,三周期共振偏强(均>50)
个股,2026-08-03,601985,中国核电,87,5,9.03,8.85,-2.14,5,64.74,75.37,87.6,22.56,87.27,1.55,34.15,,,,三周期共振偏强(均>50)
个股,2026-08-03,002352,顺丰控股,88,5,35.05,33.8,-3.72,5,85.41,110.65,52.59,16.18,2.69,1.84,3.27,,,,三周期共振偏强(均>50)
个股,2026-08-03,600887,伊利股份,97,5,27.12,26.26,-3.32,5,67.37,102.19,66.75,14.19,6.68,2.88,5.19,,,,三周期共振偏强(均>50)
个股,2026-08-04,600941,中国移动,5,1,96.42,95.99,-0.6,1,59.46,94.81,55.61,15.8,49.01,1.51,37.55,,,,三周期共振偏强(均>50)
个股,2026-08-04,600036,招商银行,15,1,39.28,38.94,-1.02,1,59.01,102.85,69.79,6.75,30.16,0.9,15.37,,,,三周期共振偏强(均>50)
个股,2026-08-04,601328,交通银行,24,1,7.04,6.93,-1.71,1,50.3,97.18,74.85,6.64,91.31,0.55,57.01,,,,三周期共振偏强(均>50)
个股,2026-08-04,601728,中国电信,28,1,6.29,6.23,-1.1,1,64.53,100.28,56.73,18.69,74.79,1.26,67.53,,,,三周期共振偏强(均>50)
个股,2026-08-04,601998,中信银行,30,1,7.74,7.55,-2.6,1,69.28,101.83,52.64,6.17,74.02,0.59,64.36,,,,三周期共振偏强(均>50)
个股,2026-08-04,603259,药明康德,32,1,141.35,147.5,4.2,1,98.61,102.67,101.9,19.05,20.94,4.6,34.38,,,,三周期共振偏强(均>50)
个股,2026-08-04,601166,兴业银行,37,1,18.56,18.36,-1.23,1,67.12,99.64,54.33,5.22,47.21,0.49,15.61,,,,三周期共振偏强(均>50)
个股,2026-08-04,002415,海康威视,39,1,38.08,37.89,-0.65,1,83.33,106.09,101.33,21.16,22.57,4.12,29.2,,,,三周期共振偏强(均>50)
个股,2026-08-04,601816,京沪高铁,52,1,5.05,4.97,-1.73,1,76.64,112.1,93.28,19.13,8.58,1.21,15.58,,,,三周期共振偏强(均>50)
个股,2026-08-04,000338,潍柴动力,53,1,28.27,29.85,5.44,1,94.51,51.87,60.62,21.77,95.49,2.58,88.38,,,,三周期共振偏强(均>50)
个股,2026-08-04,601919,中远海控,58,1,15.36,15.4,0.11,1,66.02,111.62,62.0,9.58,59.17,1.02,35.59,,,,三周期共振偏强(均>50)
个股,2026-08-04,000001,平安银行,66,1,11.44,11.25,-1.81,1,82.31,107.7,94.46,5.24,35.06,0.49,12.1,,,,三周期共振偏强(均>50)
个股,2026-08-04,603288,海天味业,69,1,37.33,36.97,-1.11,1,57.5,100.87,63.24,30.56,3.12,5.29,4.56,,,,三周期共振偏强(均>50)
个股,2026-08-04,601668,中国建筑,82,1,4.64,4.58,-1.44,1,65.55,113.24,60.27,5.18,66.28,0.4,2.11,,,,三周期共振偏强(均>50)
个股,2026-08-04,601818,光大银行,86,1,3.13,3.07,-2.07,1,62.07,101.32,52.22,5.0,46.16,0.37,3.94,,,,三周期共振偏强(均>50)
个股,2026-08-04,600941,中国移动,5,5,96.42,96.42,-0.15,5,59.46,94.81,55.61,15.8,49.01,1.51,37.55,,,,三周期共振偏强(均>50)
个股,2026-08-04,600036,招商银行,15,5,39.28,38.95,-0.99,5,59.01,102.85,69.79,6.75,30.16,0.9,15.37,,,,三周期共振偏强(均>50)
个股,2026-08-04,601328,交通银行,24,5,7.04,6.92,-1.85,5,50.3,97.18,74.85,6.64,91.31,0.55,57.01,,,,三周期共振偏强(均>50)
个股,2026-08-04,601728,中国电信,28,5,6.29,6.32,0.33,5,64.53,100.28,56.73,18.69,74.79,1.26,67.53,,,,三周期共振偏强(均>50)
个股,2026-08-04,601998,中信银行,30,5,7.74,7.52,-2.99,5,69.28,101.83,52.64,6.17,74.02,0.59,64.36,,,,三周期共振偏强(均>50)
个股,2026-08-04,603259,药明康德,32,5,141.35,160.21,13.19,5,98.61,102.67,101.9,19.05,20.94,4.6,34.38,,,,三周期共振偏强(均>50)
