排名,代码,名称,最新价,涨跌幅%,总市值(亿港元),成交额(亿港元),PE_TTM,PB_MRQ,ROE%,营收同比%,净利润(亿),净利同比%,毛利率%
60,01109,华润置地,29.3,0.48,2089.37,4.29,7.9,0.62,3.3840657433,0.0,0.0,0.0,0.0
61,03692,翰森制药,34.4,5.13,2086.07,4.35,27.39,4.8,11.6444531106,0.0,0.0,0.0,0.0
62,02020,安踏体育,73.65,1.66,2059.74,7.2,11.28,2.5,13.803790331400002,0.0,0.0,0.0,0.0
63,01347,华虹宏力,106.5,-4.66,2053.85,18.12,255.98,3.31,0.8663995917999999,0.0,0.0,0.0,0.0
64,02269,药明生物,49.14,4.55,2042.23,16.35,35.97,3.68,5.1192520988,0.0,0.0,0.0,0.0
65,00066,港铁公司,32.72,-0.67,2036.76,1.0,8.92,1.0,8.0062750795,0.0,0.0,0.0,0.0
66,09992,泡泡玛特,152.9,-0.07,2036.29,7.22,13.64,7.67,22.2264851354,0.0,0.0,0.0,0.0
67,00002,中电控股,78.25,-0.32,1976.95,1.72,18.24,1.79,5.5000183426,0.0,0.0,0.0,0.0
68,06690,海尔智家,20.98,1.94,1951.79,3.54,9.6,1.43,8.6552337484,0.0,0.0,0.0,0.0
69,02476,胜宏科技,191.5,-4.25,1882.03,3.51,32.94,4.31,10.478419101,0.0,0.0,0.0,0.0
70,00762,中国联通,6.02,3.35,1842.01,4.18,10.2,0.43,2.5538526275,0.0,0.0,0.0,0.0
71,06031,三一重工,19.93,1.17,1832.56,0.65,18.07,1.73,6.3079169081,0.0,0.0,0.0,0.0
72,00175,吉利汽车,16.59,2.92,1789.33,6.06,9.43,1.64,9.7138448665,0.0,0.0,0.0,0.0
73,01801,信达生物,96.85,3.53,1689.88,10.92,118.28,7.05,6.2497601434000005,0.0,0.0,0.0,0.0
74,06818,中国光大银行,2.83,-1.05,1672.12,0.98,4.46,0.29,3.0741502589,0.0,0.0,0.0,0.0
75,01113,长实集团,47.6,0.27,1665.89,2.19,12.59,0.42,2.1803216119,0.0,0.0,0.0,0.0
76,01038,长江基建集团,65.9,-0.6,1660.42,0.51,6.6,1.12,15.4089885767,0.0,0.0,0.0,0.0
77,00788,中国铁塔,9.075,0.5,1597.28,1.48,10.52,0.67,3.6566222263,0.0,0.0,0.0,0.0
78,03288,海天味业,27.1,0.07,1585.63,0.21,19.04,3.52,10.420282621,0.0,0.0,0.0,0.0
79,01988,民生银行,3.6,3.75,1576.17,1.15,4.79,0.24,2.8021344815,0.0,0.0,0.0,0.0
80,01816,中广核电力,3.07,0.16,1550.31,1.14,13.7,1.09,4.8075938509,0.0,0.0,0.0,0.0
81,06886,华泰证券,17.09,-0.29,1542.69,1.1,6.61,0.75,5.5268129494,0.0,0.0,0.0,0.0
82,06936,顺丰控股,29.16,-0.88,1531.17,0.57,12.4,1.3,5.4448505078,0.0,0.0,0.0,0.0
83,02423,贝壳-W,44.48,-0.18,1528.23,2.29,28.22,2.04,5.8781826801,0.0,0.0,0.0,0.0
84,01766,中国中车,5.24,-0.95,1503.82,0.68,9.49,0.74,4.584387216400001,0.0,0.0,0.0,0.0
85,09973,奇瑞汽车,25.72,3.13,1493.97,0.64,7.37,2.4,16.3366100628,0.0,0.0,0.0,0.0
86,01336,新华保险,47.3,-0.59,1475.55,3.62,2.94,1.04,19.3882324921,0.0,0.0,0.0,0.0
87,06869,长飞光纤光缆,176.0,-4.09,1457.11,30.93,36.95,7.73,19.3870784704,0.0,0.0,0.0,0.0
88,01888,建滔积层板,46.16,-3.63,1454.71,29.6,33.1,7.93,16.6475217964,0.0,0.0,0.0,0.0
89,01898,中煤能源,10.97,-1.53,1454.48,1.39,8.34,0.76,5.0138541572,0.0,0.0,0.0,0.0
90,03606,福耀玻璃,55.15,0.55,1439.27,1.04,14.97,3.27,10.4822414191,0.0,0.0,0.0,0.0
91,00027,银河娱乐,32.86,0.24,1439.02,4.22,13.43,1.7,6.2950651365,0.0,0.0,0.0,0.0
92,01972,太古地产,24.3,-0.41,1399.07,0.41,42.4,0.52,1.3435185682,0.0,0.0,0.0,0.0
93,02600,中国铝业,8.145,-2.4,1397.27,2.28,7.0,1.44,14.892494175400001,0.0,0.0,0.0,0.0
94,01776,广发证券,17.53,-1.35,1371.7,0.74,6.38,0.86,7.0001627189999995,0.0,0.0,0.0,0.0
95,00688,中国海外发展,12.31,-1.36,1347.32,3.68,10.6,0.3,1.8012087869,0.0,0.0,0.0,0.0
96,00003,香港中华煤气,7.095,-1.18,1323.92,1.09,20.8,2.2,6.0920679946,0.0,0.0,0.0,0.0
97,01024,快手-W,30.58,-2.18,1323.19,10.24,7.43,1.4,7.477270901200001,0.0,0.0,0.0,0.0
98,00006,电能实业,61.5,0.49,1310.63,1.25,7.32,1.27,15.170101364399999,0.0,0.0,0.0,0.0
99,06099,招商证券,14.66,-0.14,1274.91,0.73,6.31,0.88,7.513938946600001,0.0,0.0,0.0,0.0
100,01171,兖矿能源,12.53,-3.47,1257.62,5.36,9.67,1.44,7.5364685554,0.0,0.0,0.0,0.0
